GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1309009618,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,10,1,10,0.44052863436123,0,,,,,,,,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,20260615003000,https://www.yasstribune.com.au/story/9290530/calls-for-australia-to-relax-middle-east-transit-advice/
1309009619,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,036,036,03,1,4.0,6,1,6,6.27240143369176,0,,,,,,,,4,"Jervis Bay, Australian Capital Territory, Australia",AS,AS01,5129,-35.1333,150.7,-1580121,4,"Jervis Bay, Australian Capital Territory, Australia",AS,AS01,5129,-35.1333,150.7,-1580121,20260615003000,https://www.westernadvocate.com.au/story/9255213/escape-to-the-paradise-of-the-glorious-shoalhaven/
1309009620,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,0,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260615003000,https://theshout.com.au/alm-on-premise-presents-cellar-collective/
1309009621,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,4.91029272898961,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260615003000,https://www.energymatters.com.au/renewable-news/open-homes-australia-visits-a-stunning-gold-coast-hinterland-home-powered-by-aiko-solar/
1309009622,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,043,043,04,1,2.8,2,1,2,6.27240143369176,0,,,,,,,,4,"Jervis Bay, Australian Capital Territory, Australia",AS,AS01,5129,-35.1333,150.7,-1580121,4,"Kangaroo Valley, New South Wales, Australia",AS,AS02,5111,-34.7381,150.537,-1580913,20260615003000,https://www.westernadvocate.com.au/story/9255213/escape-to-the-paradise-of-the-glorious-shoalhaven/
1309009623,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,4,1,4,-5.35530381050464,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260615003000,http://www.sydneysun.com/news/279122968/one-nation-anti-abortion-turn-shows-maga-creeping-power-in-australia
1309009624,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-3.81125226860254,0,,,,,,,,4,"Coogee Beach, New South Wales, Australia",AS,AS02,5073,-33.9235,151.251,11422814,4,"Coogee Beach, New South Wales, Australia",AS,AS02,5073,-33.9235,151.251,11422814,20260615003000,https://www.perthnow.com.au/news/shark-victims-brother-calls-drone-patrols-the-way-to-go-on-nsw-beaches-c-22431520
1309009625,20260615,202606,2026,2026.4521,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-3.81125226860254,0,,,,,,,,4,"Coogee Beach, New South Wales, Australia",AS,AS02,5073,-33.9235,151.251,11422814,4,"Dee Why Beach, New South Wales, Australia",AS,AS02,5104,-33.7568,151.301,11422831,20260615003000,https://www.perthnow.com.au/news/shark-victims-brother-calls-drone-patrols-the-way-to-go-on-nsw-beaches-c-22431520
1309009626,20260615,202606,2026,2026.4521,,,,,,,,,,,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,0,090,090,09,2,-2.0,1,1,1,-3.81125226860254,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260615003000,https://www.perthnow.com.au/news/shark-victims-brother-calls-drone-patrols-the-way-to-go-on-nsw-beaches-c-22431520
1309009627,20260615,202606,2026,2026.4521,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,036,036,03,1,4.0,15,3,15,-1.40093893708908,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260615003000,https://mynorthwest.com/national/oil-and-gas-supplies-could-take-months-to-return-to-normal-after-iran-deal-energy-experts-say/4247973
1309009628,20260615,202606,2026,2026.4521,,,,,,,,,,,CANGOV,SASKATCHEWAN,CAN,,,,,GOV,,,0,084,084,08,2,7.0,10,1,10,-0.80321285140562,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260615003000,https://www.ckom.com/2026/06/14/wadin-bay-receives-40000-for-defending-community-from-2025-pisew-fire/
1309009629,20260615,202606,2026,2026.4521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,10,1,10,-11.9565217391304,0,,,,,,,,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260615003000,https://www.kwqc.com:443/2026/06/14/two-people-hurt-i-80-west-crash-road-reopened/
1309009630,20260615,202606,2026,2026.4521,,,,,,,,,,,COP,DETECTIVE,,,,,,COP,,,1,173,173,17,4,-5.0,3,1,3,-5.19031141868512,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260615003000,https://www.theage.com.au/national/queensland/gold-coast-nurse-charged-with-offences-against-six-teen-girls-20260615-p606rd.html
1309009631,20260615,202606,2026,2026.4521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,10,1,10,-4.93827160493827,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260615003000,https://www.13abc.com/2026/06/14/man-shot-e-lake-street-toledo-police-investigating/
1309009632,20260615,202606,2026,2026.4521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,193,193,19,4,-10.0,10,1,10,-4.93827160493827,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260615003000,https://www.13abc.com/2026/06/14/man-shot-e-lake-street-toledo-police-investigating/
1309009633,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,SMALL TOWN,,,,,,CVL,,,0,014,014,01,1,0.0,6,1,6,-3.49620893007582,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260615003000,https://www.kwqc.com:443/2026/06/14/southern-illinois-man-convicted-federal-case-involving-3d-printed-guns/
1309009634,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,036,036,03,1,4.0,10,1,10,3.2319391634981,0,,,,,,,,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260615003000,https://aa.com.tr/en/europe/french-president-welcomes-us-iran-peace-deal-urges-swift-implementation/3966953
1309009635,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,0,040,040,04,1,1.0,10,1,10,-2.93255131964809,0,,,,,,,,1,Suriname,NS,NS,,4,-56,NS,1,United States,US,US,,39.828175,-98.5795,US,20260615003000,http://www.medicaldaily.com/chikungunya-outbreaks-suriname-french-guiana-mayotte-2026-vaccine-ixchiq-475628
1309009636,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,043,043,04,1,2.8,4,1,4,-2.70935960591133,0,,,,,,,,3,"Bedford County, Virginia, United States",US,USVA,,37.3001,-79.5664,1674818,3,"Bedford County, Virginia, United States",US,USVA,,37.3001,-79.5664,1674818,20260615003000,https://www.wtvr.com/news/local-news/eastlake-community-church-honors-bob-stouffer-man-killed-tent-collapse-june-14-2026
1309009637,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,051,051,05,1,3.4,4,1,4,0.65420560747664,0,,,,,,,,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,20260615003000,https://www.yasstribune.com.au/story/9157810/intimacy-and-sex-among-older-australians/
1309009638,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,052,052,05,1,3.5,5,1,5,-0.80321285140562,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260615003000,https://www.ckom.com/2026/06/14/wadin-bay-receives-40000-for-defending-community-from-2025-pisew-fire/
1309009639,20260615,202606,2026,2026.4521,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,173,173,17,4,-5.0,5,1,5,-7.48663101604278,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260615003000,https://www.ckom.com/2026/06/14/misha-pavelick-murder-regina-judge-to-deliver-sentence/
1309009640,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,020,020,02,1,3.0,10,1,10,2.45398773006134,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260615003000,https://wmtram.com/2026/06/14/2026-nj-07-congressional-app-challenge-opens-for-student-innovators/
1309009641,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,10,1,10,0.416666666666667,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260615003000,https://www.psdispatch.com/news/103858/holy-rosary-school-hosts-end-of-year-carnival
1309009642,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,5,1,5,2.45398773006134,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260615003000,https://wmtram.com/2026/06/14/2026-nj-07-congressional-app-challenge-opens-for-student-innovators/
1309009643,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,051,051,05,1,3.4,6,1,6,-0.71428571428572,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260615003000,https://myedmondsnews.com/2026/06/as-ai-use-in-schools-grows-lawmakers-and-districts-scramble-to-set-up-guardrails/
1309009644,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,060,060,06,2,6.0,10,1,10,-0.71428571428572,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260615003000,https://myedmondsnews.com/2026/06/as-ai-use-in-schools-grows-lawmakers-and-districts-scramble-to-set-up-guardrails/
1309009645,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,100,100,10,3,-5.0,4,1,4,-0.71428571428572,0,,,,,,,,3,"Maria College, New York, United States",US,USNY,,42.6578,-73.8064,2427105,3,"Maria College, New York, United States",US,USNY,,42.6578,-73.8064,2427105,20260615003000,https://myedmondsnews.com/2026/06/as-ai-use-in-schools-grows-lawmakers-and-districts-scramble-to-set-up-guardrails/
1309009646,20260615,202606,2026,2026.4521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,100,100,10,3,-5.0,6,1,6,-0.71428571428572,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260615003000,https://myedmondsnews.com/2026/06/as-ai-use-in-schools-grows-lawmakers-and-districts-scramble-to-set-up-guardrails/
1309009647,20260615,202606,2026,2026.4521,,,,,,,,,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,036,036,03,1,4.0,6,1,6,1.81430096051228,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260615003000,https://www.express.co.uk/news/uk/2217292/starmer-trump-iran-deal-weak-criticism-slammed
1309009648,20260615,202606,2026,2026.4521,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,190,190,19,4,-10.0,4,1,4,2.4232633279483,0,,,,,,,,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260615003000,https://www.wiltsglosstandard.co.uk/news/national/26193367.giant-labour-movement-roy-hattersley-dies/
1309009649,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,010,010,01,1,0.0,3,1,3,-4.15094339622641,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260615003000,https://www.thewrap.com/industry-news/public-policy-legal/trump-furious-over-belief-that-situation-room-audio-was-leaked-to-nyt-journalists-report/
1309009650,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,013,013,01,1,0.4,6,1,6,-0.70588235294118,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260615003000,https://www.interest.co.nz/public-policy/138981/brian-easton-says-being-minister-health-one-toughest-jobs-cabinet-and-being
1309009651,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,013,013,01,1,0.4,4,1,4,-0.70588235294118,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260615003000,https://www.interest.co.nz/public-policy/138981/brian-easton-says-being-minister-health-one-toughest-jobs-cabinet-and-being
1309009652,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,014,014,01,1,0.0,6,1,6,-2.56849315068493,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260615003000,https://www.huffingtonpost.co.uk/entry/keir-starmer-social-media-ban-under-16s_uk_6a2ed8aee4b08741f51b3fe2
1309009653,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,014,014,01,1,0.0,4,1,4,-2.56849315068493,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260615003000,https://www.huffingtonpost.co.uk/entry/keir-starmer-social-media-ban-under-16s_uk_6a2ed8aee4b08741f51b3fe2
1309009654,20260615,202606,2026,2026.4521,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3.0,8,1,8,0.44052863436123,0,,,,,,,,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,4,"Yass, New South Wales, Australia",AS,AS02,154643,-34.8404,148.91,-1611784,20260615003000,https://www.yasstribune.com.au/story/9290530/calls-for-australia-to-relax-middle-east-transit-advice/
