GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302247569,20260427,202604,2026,2026.3205,GOV,DIRECTOR GENERAL,,,,,,GOV,,,,,,,,,,,,,1,120,120,12,3,-4.0,5,1,5,1.64917541229385,1,Rwanda,RW,RW,,-2,30,RW,0,,,,,,,,1,Rwanda,RW,RW,,-2,30,RW,20260504001500,https://www.dailymail.com/tv/article-15787405/CHRISTOPHER-STEVENS-reviews-Making-Life-Earth-Attenboroughs-Greatest-Adventure-day-Sir-Davids-allergies-eyes-blow-like-puffer-fish.html
1302247570,20260504,202605,2026,2026.3397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,051,051,05,1,3.4,10,2,10,2.87141073657928,0,,,,,,,,4,"Cessnock, New South Wales, Australia",AS,AS02,5096,-32.8321,151.356,-1565008,4,"Cessnock, New South Wales, Australia",AS,AS02,5096,-32.8321,151.356,-1565008,20260504001500,https://www.dungogchronicle.com.au/story/9237340/cirrus-aircraft-and-matt-hall-support-plans-for-a-220-million-us-style-airpark-at-cessnock/
1302247571,20260504,202605,2026,2026.3397,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,051,051,05,1,3.4,5,1,5,2.89855072463768,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260504001500,https://vicnews.com/2026/05/03/letter-federal-support-a-boost-for-victoria-tradespeople/
1302247572,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,030,030,03,1,4.0,1,1,1,2.61904761904762,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260504001500,https://kyma.com/play/entertainment/2026/05/03/sag-aftra-and-amptp-reach-tentative-agreement-2/
1302247573,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,045,045,04,1,5.0,5,1,5,1.07692307692308,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260504001500,https://www.wnd.com/2026/05/partnership-blueprint-americas-defense-industrial-renewal/
1302247574,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,140,140,14,3,-6.5,1,1,1,-3.66492146596858,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260504001500,https://www.wjfw.com/news/local/amidst-protests-outside-minocqua-brewing-company-owner-announces-run-for-governor/article_624405be-8e5a-4f40-a9f7-922028251828.html
1302247575,20260504,202605,2026,2026.3397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,040,040,04,1,1.0,4,1,4,0.1293661060802,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260504001500,https://www.ckom.com/2026/05/03/regina-airport-eyes-ottawa-route-despite-rising-fuel-costs-higher-fares/
1302247576,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE FORCE,,,,,,COP,,,1,040,040,04,1,1.0,6,1,6,2.367941712204,0,,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,20260504001500,https://www.thestar.com.my/news/nation/2026/05/04/a-life-of-secrecy-leaves-behind-a-legacy-of-service
1302247577,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE FORCE,,,,,,COP,,,1,042,042,04,1,1.9,6,1,6,2.367941712204,0,,,,,,,,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,20260504001500,https://www.thestar.com.my/news/nation/2026/05/04/a-life-of-secrecy-leaves-behind-a-legacy-of-service
1302247578,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE OFFICIALS,,,,,,COP,,,0,042,042,04,1,1.9,10,1,10,-6.14886731391586,0,,,,,,,,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,20260504001500,https://www.the-independent.com/news/world/americas/crime/texas-house-party-shooting-teenagers-dead-died-b2969766.html
1302247579,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,1,1,1,-6.14886731391586,0,,,,,,,,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,20260504001500,https://www.the-independent.com/news/world/americas/crime/texas-house-party-shooting-teenagers-dead-died-b2969766.html
1302247580,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,190,190,19,4,-10.0,6,1,6,-9.57446808510638,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260504001500,https://www.local10.com/news/local/2026/05/03/deputies-identify-miami-dade-fatal-shooting-victim/
1302247581,20260504,202605,2026,2026.3397,,,,,,,,,,,COPELI,POLICE,,,,,,COP,ELI,,1,020,020,02,1,3.0,10,1,10,2.367941712204,0,,,,,,,,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,20260504001500,https://www.thestar.com.my/news/nation/2026/05/04/a-life-of-secrecy-leaves-behind-a-legacy-of-service
1302247582,20260504,202605,2026,2026.3397,,,,,,,,,,,CRM,LAWBREAKER,,,,,,CRM,,,1,170,170,17,4,-7.0,5,1,5,-10.5263157894737,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://www.tvguide.co.uk/schedule/de2b825d-c76c-54e2-b102-e19f7aa22d3a/most-haunted
1302247583,20260504,202605,2026,2026.3397,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-6.14886731391586,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260504001500,https://www.the-independent.com/news/world/americas/crime/texas-house-party-shooting-teenagers-dead-died-b2969766.html
1302247584,20260504,202605,2026,2026.3397,,,,,,,,,,,CVL,INDIGENOUS PEOPLE,,,,,,CVL,,,1,051,051,05,1,3.4,10,1,10,1.52963671128107,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260504001500,https://www.pressherald.com/2026/05/03/transgender-athletes-bill-goes-against-maine-values-opinion/
1302247585,20260504,202605,2026,2026.3397,,,,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,112,112,11,3,-2.0,4,1,4,-3.8527397260274,0,,,,,,,,4,"Ramstein, Baden-Wüberg, Germany",GM,GM01,16526,48.2034,8.37174,-1846389,4,"Ramstein, Baden-Wüberg, Germany",GM,GM01,16526,48.2034,8.37174,-1846389,20260504001500,https://www.kurv.com/trump-says-us-will-reduce-number-of-troops-in-germany-a-lot-further-than-withdrawal-of-5000/
1302247586,20260504,202605,2026,2026.3397,,,,,,,,,,,EDU,INTELLECTUAL,,,,,,EDU,,,1,020,020,02,1,3.0,10,1,10,-2.72020725388601,0,,,,,,,,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20260504001500,https://www.thestar.com.my/opinion/letters/2026/05/04/the-case-for-conscious-education-why-the-malaysian-success-machine-is-failing-our-children
1302247587,20260504,202605,2026,2026.3397,,,,,,,,,,,GBR,BIRMINGHAM,GBR,,,,,,,,1,042,042,04,1,1.9,10,1,10,-4.64135021097046,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://www.irishmirror.ie/news/world-news/police-swarm-birmingham-city-centre-37106082
1302247588,20260504,202605,2026,2026.3397,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.10294117647059,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260504001500,https://comicbook.com/tv-shows/news/new-look-at-hbos-harry-potter-reboot-changes-the-movie-ending-teases-another-book-change/
1302247589,20260504,202605,2026,2026.3397,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,130,130,13,3,-4.4,4,1,4,1.10294117647059,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260504001500,https://comicbook.com/tv-shows/news/new-look-at-hbos-harry-potter-reboot-changes-the-movie-ending-teases-another-book-change/
1302247590,20260504,202605,2026,2026.3397,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,173,173,17,4,-5.0,3,1,3,1.64917541229385,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260504001500,https://www.dailymail.com/tv/article-15787405/CHRISTOPHER-STEVENS-reviews-Making-Life-Earth-Attenboroughs-Greatest-Adventure-day-Sir-Davids-allergies-eyes-blow-like-puffer-fish.html
1302247591,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,040,040,04,1,1.0,10,1,10,-1.12612612612612,0,,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,20260504001500,https://www.thestar.com.my/metro/metro-news/2026/05/04/mayor-orders-phased-work-on-kls-hillside-projects
1302247592,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,-0.4297994269341,0,,,,,,,,3,"Mattapan, Massachusetts, United States",US,USMA,MA025,42.2723,-71.087,612955,3,"Mattapan, Massachusetts, United States",US,USMA,MA025,42.2723,-71.087,612955,20260504001500,https://www.boston.com/news/local-news/2026/05/03/congestion-pricing-stove-transitions-and-other-highlights-from-wus-new-climate-plan/
1302247593,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,KING,,,,,,GOV,,,1,042,042,04,1,1.9,6,1,6,1.10294117647059,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260504001500,https://comicbook.com/tv-shows/news/new-look-at-hbos-harry-potter-reboot-changes-the-movie-ending-teases-another-book-change/
1302247594,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,GOVERNANCE,,,,,,GOV,,,0,051,051,05,1,3.4,6,1,6,1.66204986149585,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260504001500,https://theheraldghana.com/ada-west-ncce-marks-workers-day-with-picnic-calls-for-improved-worker-welfare/
1302247595,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,140,140,14,3,-6.5,1,1,1,-3.66492146596858,0,,,,,,,,3,"Minocqua, Wisconsin, United States",US,USWI,WI085,45.8713,-89.711,1569580,3,"Minocqua, Wisconsin, United States",US,USWI,WI085,45.8713,-89.711,1569580,20260504001500,https://www.wjfw.com/news/local/amidst-protests-outside-minocqua-brewing-company-owner-announces-run-for-governor/article_624405be-8e5a-4f40-a9f7-922028251828.html
1302247596,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,140,140,14,3,-6.5,1,1,1,-3.66492146596858,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,3,"Minocqua, Wisconsin, United States",US,USWI,WI085,45.8713,-89.711,1569580,20260504001500,https://www.wjfw.com/news/local/amidst-protests-outside-minocqua-brewing-company-owner-announces-run-for-governor/article_624405be-8e5a-4f40-a9f7-922028251828.html
1302247597,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,190,190,19,4,-10.0,6,1,6,-1.63934426229508,0,,,,,,,,5,"Ingushetia, Chechnya and Ingushetiya, Russia",RS,RSCI,25097,43.2167,44.7833,-2915754,5,"Ingushetia, Chechnya and Ingushetiya, Russia",RS,RSCI,25097,43.2167,44.7833,-2915754,20260504001500,https://www.eng.kavkaz-uzel.eu/articles/74954
1302247598,20260504,202605,2026,2026.3397,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,190,190,19,4,-10.0,20,1,10,-6.18811881188119,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260504001500,https://legalinsurrection.com/2026/05/bill-maher-slams-the-left-for-wishing-trump-was-killed-at-whca-dinner/
1302247599,20260504,202605,2026,2026.3397,,,,,,,,,,,GOVJUD,PROSECUTOR GENERAL,,,,,,GOV,JUD,,1,100,100,10,3,-5.0,10,1,10,-3.125,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://maldivesindependent.com/politics/nasheed-calls-on-prosecutor-general-to-appeal-terror-charges-97637
1302247600,20260504,202605,2026,2026.3397,,,,,,,,,,,GRC,DORIS,GRC,,,,,,,,1,043,043,04,1,2.8,2,1,2,3.65296803652968,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260504001500,https://www.local10.com/news/local/2026/05/03/south-florida-world-war-ii-veteran-honored-on-104th-birthday/
1302247601,20260504,202605,2026,2026.3397,,,,,,,,,,,GRC,DORIS,GRC,,,,,,,,1,043,043,04,1,2.8,3,1,3,3.65296803652968,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260504001500,https://www.local10.com/news/local/2026/05/03/south-florida-world-war-ii-veteran-honored-on-104th-birthday/
1302247602,20260504,202605,2026,2026.3397,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,10,1,10,-8.07174887892377,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://www.azfamily.com/2026/05/03/3-arrested-avondale-connection-with-killing-yuma-man/
1302247603,20260504,202605,2026,2026.3397,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,043,043,04,1,2.8,3,1,3,-2.2887323943662,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,20260504001500,https://www.foxnews.com/politics/rudy-giuliani-hospitalized-critical-stable-condition-hes-fighting
1302247604,20260504,202605,2026,2026.3397,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,043,043,04,1,2.8,2,1,2,-2.2887323943662,0,,,,,,,,2,"New Hampshire, United States",US,USNH,,43.4108,-71.5653,NH,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260504001500,https://www.foxnews.com/politics/rudy-giuliani-hospitalized-critical-stable-condition-hes-fighting
1302247605,20260504,202605,2026,2026.3397,,,,,,,,,,,IRL,TARA,IRL,,,,,,,,0,040,040,04,1,1.0,5,1,5,1.63132137030995,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://1150kknw.com/talk-cosmos-03-may-2026-mars-chiron-28-aries/
1302247606,20260504,202605,2026,2026.3397,,,,,,,,,,,IRL,TARA,IRL,,,,,,,,0,040,040,04,1,1.0,5,1,5,1.60256410256411,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260504001500,https://1150kknw.com/episode/mars-chiron-28-aries/
1302247607,20260504,202605,2026,2026.3397,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,020,020,02,1,3.0,1,1,1,-3.18054256314312,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260504001500,https://www.marketscreener.com/news/trump-says-us-operation-will-aid-ships-stranded-in-strait-of-hormuz-ce7f58ded880f323
1302247608,20260504,202605,2026,2026.3397,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,080,080,08,2,5.0,1,1,1,-6.16740088105727,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260504001500,https://vicnews.com/2026/05/03/letter-opression-of-palestinian-people-the-cause-of-mideast-tension/
1302247609,20260504,202605,2026,2026.3397,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,080,080,08,2,5.0,1,1,1,-6.16740088105727,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Iran,IR,IR,,32,53,IR,20260504001500,https://vicnews.com/2026/05/03/letter-opression-of-palestinian-people-the-cause-of-mideast-tension/
1302247610,20260504,202605,2026,2026.3397,,,,,,,,,,,ITA,SICILY,ITA,,,,,,,,0,043,043,04,1,2.8,6,1,6,6.32090761750405,0,,,,,,,,4,"Notting Hill, Kensington and Chelsea, United Kingdom",UK,UKG4,40110,51.5167,-0.216667,-2604471,4,"Notting Hill, Kensington and Chelsea, United Kingdom",UK,UKG4,40110,51.5167,-0.216667,-2604471,20260504001500,https://www.hellomagazine.com/royalty/899317/princess-eugenie-returns-to-social-media-with-heartfelt-family-celebration/
1302247611,20260504,202605,2026,2026.3397,,,,,,,,,,,JOR,JORDAN,JOR,,,,,,,,1,043,043,04,1,2.8,5,1,5,0,0,,,,,,,,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,20260504001500,https://www.local10.com/news/local/2026/05/03/stroke-survivors-honored-during-luncheon-by-memorial-healthcare-system/
1302247612,20260504,202605,2026,2026.3397,,,,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,025,025,02,1,-0.3,5,1,5,-3.125,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260504001500,https://maldivesindependent.com/politics/nasheed-calls-on-prosecutor-general-to-appeal-terror-charges-97637
1302247613,20260504,202605,2026,2026.3397,,,,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,042,042,04,1,1.9,2,1,2,-5.23255813953488,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260504001500,https://www.boston.com/news/crime/2026/05/03/death-of-baby-in-taunton-under-investigation/
1302247614,20260504,202605,2026,2026.3397,,,,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,1,040,040,04,1,1.0,10,1,10,0.26525198938992,0,,,,,,,,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260504001500,https://www.thejakartapost.com/indonesia/2026/05/04/house-insists-on-leading-elections-law-revision-amid-stalled-talks.html
1302247615,20260504,202605,2026,2026.3397,,,,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,1,040,040,04,1,1.0,10,1,10,1.74927113702624,0,,,,,,,,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20260504001500,http://dailyexpress.com.my/news/280773/collective-action-needed-on-40pc-ewon/
1302247616,20260504,202605,2026,2026.3397,,,,,,,,,,,LEG,LEGISLATIVE ASSEMBLY,,,,,,LEG,,,1,043,043,04,1,2.8,10,1,10,1.74927113702624,0,,,,,,,,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20260504001500,http://dailyexpress.com.my/news/280773/collective-action-needed-on-40pc-ewon/
