GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313815400,20260616,202606,2026,2026.4548,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,071,071,07,2,7.4,1,1,1,-3.68421052631579,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260716010000,https://www.yahoo.com/news/politics/articles/utahns-sue-o-leary-fox-002326932.html
1313815401,20260616,202606,2026,2026.4548,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,071,071,07,2,7.4,1,1,1,-3.68421052631579,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260716010000,https://www.yahoo.com/news/politics/articles/utahns-sue-o-leary-fox-002326932.html
1313815402,20260709,202607,2026,2026.5178,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,2,1,2,1.45348837209303,0,,,,,,,,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,20260716010000,https://www.wibw.com/2026/07/15/tpd-shares-safety-measures-protect-k-9s-summer-heat/
1313815403,20260709,202607,2026,2026.5178,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,4,1,4,1.45348837209303,0,,,,,,,,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,20260716010000,https://www.wibw.com/2026/07/15/tpd-shares-safety-measures-protect-k-9s-summer-heat/
1313815404,20260709,202607,2026,2026.5178,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,182,182,18,4,-9.5,4,1,4,-4.92813141683778,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260716010000,https://www.abc.net.au/news/2026-07-16/reform-uk-calls-for-full-security-for-lawmakers/106921028
1313815405,20260709,202607,2026,2026.5178,GBR,UNITED KINGDOM,GBR,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,1,020,020,02,1,3.0,4,1,4,-4.92813141683778,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260716010000,https://www.abc.net.au/news/2026-07-16/reform-uk-calls-for-full-security-for-lawmakers/106921028
1313815406,20260709,202607,2026,2026.5178,GOV,MINIST,,,,,,GOV,,,LEG,LAWMAKER,,,,,,LEG,,,1,020,020,02,1,3.0,6,1,6,-4.92813141683778,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260716010000,https://www.abc.net.au/news/2026-07-16/reform-uk-calls-for-full-security-for-lawmakers/106921028
1313815407,20260709,202607,2026,2026.5178,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,2,1,2,1.45348837209303,3,"Topeka Police Department, Kansas, United States",US,USKS,KS177,39.0549,-95.6703,2504074,3,"Topeka Police Department, Kansas, United States",US,USKS,,39.0549,-95.6703,2504074,3,"Topeka Police Department, Kansas, United States",US,USKS,,39.0549,-95.6703,2504074,20260716010000,https://www.wibw.com/2026/07/15/tpd-shares-safety-measures-protect-k-9s-summer-heat/
1313815408,20260709,202607,2026,2026.5178,USA,UNITED STATES,USA,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,2,1,2,1.45348837209303,3,"Junction City Police Department, Kansas, United States",US,USKS,KS061,39.0317,-96.8271,2504145,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,3,"Junction City Police Department, Kansas, United States",US,USKS,,39.0317,-96.8271,2504145,20260716010000,https://www.wibw.com/2026/07/15/tpd-shares-safety-measures-protect-k-9s-summer-heat/
1313815409,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,010,010,01,1,0.0,2,1,2,-2.9126213592233,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260716010000,https://www.cairnspost.com.au/entertainment/celebrity-life/ian-somerhalder-shares-controversial-reason-he-pulled-the-plug-on-hollywood-im-out/news-story/446e2085f8b7da1e41828890ba6f0391?nk=0c5700e1bd324d03f3f75d7550fb60e1-1784162810
1313815410,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,036,036,03,1,4.0,6,1,6,-2.37642585551331,0,,,,,,,,1,Finland,FI,FI,,64,26,FI,1,Finland,FI,FI,,64,26,FI,20260716010000,https://www.datacenterknowledge.com/data-center-construction/idca-ceo-calls-for-global-consensus-on-data-center-development
1313815411,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,036,036,03,1,4.0,4,1,4,-2.37642585551331,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260716010000,https://www.datacenterknowledge.com/data-center-construction/idca-ceo-calls-for-global-consensus-on-data-center-development
1313815412,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,045,045,04,1,5.0,1,1,1,-1.33689839572192,0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260716010000,https://www.erienewsnow.com/news/harrisburg/national-defense-industry-converges-in-central-pa-trump-speaks/article_976b87a3-6b8a-500d-b2a7-da282570d5a6.html
1313815413,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,STEELWORKER,,,,,,BUS,,,1,051,051,05,1,3.4,2,1,2,1.20240480961924,0,,,,,,,,3,"Lake County, Indiana, United States",US,USIN,,41.417,-87.3653,450495,3,"Lake County, Indiana, United States",US,USIN,,41.417,-87.3653,450495,20260716010000,https://www.chicagotribune.com/2026/07/15/lake-county-commissioners-issue-support-for-bp-workers/
1313815414,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,STEELWORKER,,,,,,BUS,,,1,051,051,05,1,3.4,8,1,8,1.20240480961924,0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260716010000,https://www.chicagotribune.com/2026/07/15/lake-county-commissioners-issue-support-for-bp-workers/
1313815415,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,080,080,08,2,5.0,5,1,5,6.13496932515338,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260716010000,https://timesofindia.indiatimes.com/astrology/horoscope/capricorn-horoscope-today-july-16-2026-read-every-proposal-carefully-and-protect-your-energy-between-important-conversations/articleshow/132418272.cms
1313815416,20260716,202607,2026,2026.5370,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,124,124,12,3,-4.0,2,1,2,-2.9126213592233,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260716010000,https://www.cairnspost.com.au/entertainment/celebrity-life/ian-somerhalder-shares-controversial-reason-he-pulled-the-plug-on-hollywood-im-out/news-story/446e2085f8b7da1e41828890ba6f0391?nk=0c5700e1bd324d03f3f75d7550fb60e1-1784162810
1313815417,20260716,202607,2026,2026.5370,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,110,110,11,3,-2.0,4,1,4,-5.51508844953174,0,,,,,,,,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,20260716010000,https://energeticcity.ca/2026/07/15/psychiatric-chief-believes-suspect-in-b-c-rcmp-officers-death-still-unfit-for-trial/
1313815418,20260716,202607,2026,2026.5370,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-5.51508844953174,0,,,,,,,,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,20260716010000,https://energeticcity.ca/2026/07/15/psychiatric-chief-believes-suspect-in-b-c-rcmp-officers-death-still-unfit-for-trial/
1313815419,20260716,202607,2026,2026.5370,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-5.51508844953174,0,,,,,,,,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,20260716010000,https://energeticcity.ca/2026/07/15/psychiatric-chief-believes-suspect-in-b-c-rcmp-officers-death-still-unfit-for-trial/
1313815420,20260716,202607,2026,2026.5370,,,,,,,,,,,CANELIGOV,PAUL MARTIN,CAN,,,,,ELI,GOV,,0,050,050,05,1,3.5,10,1,10,4.77987421383648,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260716010000,https://www.saltwire.com/nova-scotia/new-glasgow/a-principled-and-caring-man-remembering-former-n-s-premier-john-hamm
1313815421,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,030,030,03,1,4.0,2,1,2,0.0983284169124898,0,,,,,,,,3,"Eel River, California, United States",US,USCA,,40.6415,-124.312,251974,3,"Eel River, California, United States",US,USCA,,40.6415,-124.312,251974,20260716010000,https://lostcoastoutpost.com/2026/jul/14/human-bone-found-eel-river-fishing-trip-belonged-m/
1313815422,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,030,030,03,1,4.0,8,1,8,0.0983284169124898,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,3,"Eel River, California, United States",US,USCA,,40.6415,-124.312,251974,20260716010000,https://lostcoastoutpost.com/2026/jul/14/human-bone-found-eel-river-fishing-trip-belonged-m/
1313815423,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,040,040,04,1,1.0,6,1,6,-5,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260716010000,https://www.usmagazine.com/crime-news/news/how-long-has-scott-peterson-been-in-prison-amid-life-sentence/
1313815424,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,DEPUTY,,,,,,COP,,,0,043,043,04,1,2.8,3,1,3,-1.79640718562874,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260716010000,https://asianews.network/chinas-economy-slows-exposing-widening-divide-between-exports-and-domestic-demand/
1313815425,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,112,112,11,3,-2.0,20,2,20,-3.54330708661418,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260716010000,https://www.brisbanetimes.com.au/national/victoria/knives-chisels-and-tasers-the-morning-the-state-s-police-boss-joined-a-footpath-arrest-20260716-p60fr7.html
1313815426,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,130,130,13,3,-4.4,3,1,3,-3.39157245632066,0,,,,,,,,1,Iraq,IZ,IZ,,33,44,IZ,1,Iraq,IZ,IZ,,33,44,IZ,20260716010000,https://www.heraldnet.com/2026/07/15/arlington-families-question-deputys-response-after-stray-gunfire-peppers-homes/
1313815427,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,173,173,17,4,-5.0,5,1,5,-7.00808625336928,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260716010000,https://www.live5news.com/2026/07/15/jurors-taken-inside-apartment-prosecutors-say-was-set-fire-after-two-men-were-killed/
1313815428,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,193,193,19,4,-10.0,6,1,6,-5.51508844953174,0,,,,,,,,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,20260716010000,https://energeticcity.ca/2026/07/15/psychiatric-chief-believes-suspect-in-b-c-rcmp-officers-death-still-unfit-for-trial/
1313815429,20260716,202607,2026,2026.5370,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,193,193,19,4,-10.0,3,1,3,-3.39157245632066,0,,,,,,,,1,Iraq,IZ,IZ,,33,44,IZ,1,Iraq,IZ,IZ,,33,44,IZ,20260716010000,https://www.heraldnet.com/2026/07/15/arlington-families-question-deputys-response-after-stray-gunfire-peppers-homes/
1313815430,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,PROPERTY OWNER,,,,,,CVL,,,0,014,014,01,1,0.0,5,1,5,1.89732142857142,0,,,,,,,,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,20260716010000,https://patch.com/connecticut/clinton/clinton-zoners-approve-shopping-center-plan-continue-landfill-closure-review
1313815431,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,PROPERTY OWNER,,,,,,CVL,,,0,020,020,02,1,3.0,5,1,5,1.89732142857142,0,,,,,,,,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,20260716010000,https://patch.com/connecticut/clinton/clinton-zoners-approve-shopping-center-plan-continue-landfill-closure-review
1313815432,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,5.01474926253688,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260716010000,https://www.perthnow.com.au/wa/perth/north/flying-fox-to-star-in-26m-park-next-to-new-eglinton-village-shopping-centre-c-22569810
1313815433,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,036,036,03,1,4.0,10,1,10,6.15384615384615,0,,,,,,,,3,"King County, Washington, United States",US,USWA,,47.4665,-121.818,1531933,3,"King County, Washington, United States",US,USWA,,47.4665,-121.818,1531933,20260716010000,https://tdn.com/news/community/article_e97ef77c-9e1a-5a37-bde2-2ebee60bff27.html
1313815434,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,ENGINEER,,,,,,CVL,,,0,042,042,04,1,1.9,5,1,5,1.89732142857142,0,,,,,,,,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,3,"Clinton Harbor, Connecticut, United States",US,USCT,,41.2615,-72.5265,206324,20260716010000,https://patch.com/connecticut/clinton/clinton-zoners-approve-shopping-center-plan-continue-landfill-closure-review
1313815435,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,051,051,05,1,3.4,10,1,10,6.15384615384615,0,,,,,,,,3,"King County, Washington, United States",US,USWA,,47.4665,-121.818,1531933,3,"King County, Washington, United States",US,USWA,,47.4665,-121.818,1531933,20260716010000,https://tdn.com/news/community/article_e97ef77c-9e1a-5a37-bde2-2ebee60bff27.html
1313815436,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,1123,112,11,3,-2.0,10,1,10,-7.04318936877072,0,,,,,,,,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,1,Chad,CD,CD,,15,19,CD,20260716010000,https://www.miragenews.com/icc-reports-breakthroughs-in-darfur-crimes-probe-1710912/
1313815437,20260716,202607,2026,2026.5370,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,1821,182,18,4,-9.0,10,1,10,-7.04318936877072,0,,,,,,,,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,20260716010000,https://www.miragenews.com/icc-reports-breakthroughs-in-darfur-crimes-probe-1710912/
1313815438,20260716,202607,2026,2026.5370,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,036,036,03,1,4.0,4,1,4,-5.86206896551724,0,,,,,,,,3,"Belleville High School, New Jersey, United States",US,USNJ,,40.8034,-74.1615,2056866,3,"Belleville High School, New Jersey, United States",US,USNJ,,40.8034,-74.1615,2056866,20260716010000,https://patch.com/new-jersey/belleville/belleville-resident-sues-school-board-wants-layoff-notices-thrown-out
1313815439,20260716,202607,2026,2026.5370,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,1,1,1,3.27868852459016,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,3,"Ysleta, Texas, United States",US,USTX,TX141,31.6984,-106.325,1372073,20260716010000,https://kvia.com/news/education/2026/07/15/some-ysleta-isd-campuses-will-have-free-breakfast-lunch-for-the-school-year/
1313815440,20260716,202607,2026,2026.5370,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,046,046,04,1,7.0,8,1,8,-1.06382978723404,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260716010000,https://www.sunjournal.com/2026/07/15/oxford-hills-expects-to-hire-interim-superintendent-by-mid-august/
1313815441,20260716,202607,2026,2026.5370,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,046,046,04,1,7.0,2,1,2,-1.06382978723404,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260716010000,https://www.sunjournal.com/2026/07/15/oxford-hills-expects-to-hire-interim-superintendent-by-mid-august/
1313815442,20260716,202607,2026,2026.5370,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,051,051,05,1,3.4,6,1,6,2.89532293986637,0,,,,,,,,3,"Brookline, Massachusetts, United States",US,USMA,MA021,42.3318,-71.1212,606977,3,"Brookline, Massachusetts, United States",US,USMA,MA021,42.3318,-71.1212,606977,20260716010000,https://patch.com/massachusetts/salem/salem-tabs-boston-schools-leader-new-superintendent
1313815443,20260716,202607,2026,2026.5370,,,,,,,,,,,GBRLEG,UNITED KINGDOM,GBR,,,,,LEG,,,0,190,190,19,4,-10.0,2,1,2,-4.92813141683778,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260716010000,https://www.abc.net.au/news/2026-07-16/reform-uk-calls-for-full-security-for-lawmakers/106921028
1313815444,20260716,202607,2026,2026.5370,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,020,020,02,1,3.0,1,1,1,-3.99515738498789,0,,,,,,,,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260716010000,https://www.theepochtimes.com/us/5-takeaways-from-todd-blanches-nomination-hearing-for-attorney-general-6062406
1313815445,20260716,202607,2026,2026.5370,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,030,030,03,1,4.0,5,1,5,-2.3454157782516,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260716010000,https://energeticcity.ca/2026/07/15/westjet-flight-attendants-vote-in-favour-of-strike/
1313815446,20260716,202607,2026,2026.5370,,,,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,036,036,03,1,4.0,6,1,6,-2.45022970903522,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260716010000,https://www.express.co.uk/news/uk/2229634/prince-harry-uk-trip-meghan-markle-security-row-nightmare
