GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1299917097,20260412,202604,2026,2026.2795,BRA,BRAZIL,BRA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-4.21052631578948,1,Brazil,BR,BR,,-10,-55,BR,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917098,20260412,202604,2026,2026.2795,BRA,BRAZIL,BRA,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-4.21052631578948,1,Brazil,BR,BR,,-10,-55,BR,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917099,20260412,202604,2026,2026.2795,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,112,112,11,3,-2.0,5,1,5,-8.60927152317881,4,"Goregaon, Maharashtra, India",IN,IN16,17777,18.1667,73.3,-2096623,0,,,,,,,,4,"Goregaon, Maharashtra, India",IN,IN16,17777,18.1667,73.3,-2096623,20260419033000,https://www.mid-day.com/mumbai/mumbai-crime-news/article/mumbai-drug-death-case-kingpin-in-nesco-concert-tragedy-arrested-23626425
1299917100,20260412,202604,2026,2026.2795,GOV,PRESIDENT,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,0,036,036,03,1,4.0,2,1,2,2.96127562642369,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260419033000,https://www.muswellbrookchronicle.com.au/story/9227321/king-charles-to-honour-queen-elizabeths-100th-birthday/
1299917101,20260412,202604,2026,2026.2795,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,2,1,2,2.96127562642369,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260419033000,https://www.muswellbrookchronicle.com.au/story/9227321/king-charles-to-honour-queen-elizabeths-100th-birthday/
1299917102,20260412,202604,2026,2026.2795,USA,UNITED STATES,USA,,,,,,,,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,0,036,036,03,1,4.0,2,1,2,2.96127562642369,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260419033000,https://www.muswellbrookchronicle.com.au/story/9227321/king-charles-to-honour-queen-elizabeths-100th-birthday/
1299917103,20260419,202604,2026,2026.2986,,,,,,,,,,,AGO,ANGOLA,AGO,,,,,,,,1,040,040,04,1,1.0,10,1,10,6.15942028985507,0,,,,,,,,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,20260419033000,https://www.infohaiti.net/brockton-mayor-moises-rodrigues-hosts-angola-flag-day-celebration-at-city-hall/
1299917104,20260419,202604,2026,2026.2986,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,022,022,02,1,3.2,10,1,10,-3.04449648711944,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260419033000,https://www.el-balad.com/16917526
1299917105,20260419,202604,2026,2026.2986,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,0356,035,03,1,7.0,10,1,10,-3.04449648711944,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260419033000,https://www.el-balad.com/16917526
1299917106,20260419,202604,2026,2026.2986,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,036,036,03,1,4.0,2,1,2,2.2022022022022,0,,,,,,,,4,"Calgary, Alberta, Canada",CA,CA01,12549,51.0833,-114.083,-561990,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260419033000,https://calgaryherald.com:443/news/0419-pet-expos
1299917107,20260419,202604,2026,2026.2986,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,036,036,03,1,4.0,6,1,6,2.2022022022022,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260419033000,https://calgaryherald.com:443/news/0419-pet-expos
1299917108,20260419,202604,2026,2026.2986,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,036,036,03,1,4.0,8,1,8,-4.94505494505495,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260419033000,https://www.thefilipinopost.com/article/8371-special-report-inside-project-severo.html
1299917109,20260419,202604,2026,2026.2986,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,051,051,05,1,3.4,2,1,2,-4.94505494505495,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260419033000,https://www.thefilipinopost.com/article/8371-special-report-inside-project-severo.html
1299917110,20260419,202604,2026,2026.2986,,,,,,,,,,,CANCOP,CANADA,CAN,,,,,COP,,,0,042,042,04,1,1.9,1,1,1,-4.94505494505495,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260419033000,https://www.thefilipinopost.com/article/8371-special-report-inside-project-severo.html
1299917111,20260419,202604,2026,2026.2986,,,,,,,,,,,CHN,BEIJING,CHN,,,,,,,,1,112,112,11,3,-2.0,8,1,8,-4.94505494505495,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260419033000,https://www.thefilipinopost.com/article/8371-special-report-inside-project-severo.html
1299917112,20260419,202604,2026,2026.2986,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-4.94505494505495,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260419033000,https://www.thefilipinopost.com/article/8371-special-report-inside-project-severo.html
1299917113,20260419,202604,2026,2026.2986,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,1,190,190,19,4,-10.0,1,1,1,-4.05797101449275,0,,,,,,,,3,"Palm Bay, Florida, United States",US,USFL,,28.0345,-80.5887,288389,3,"Palm Bay, Florida, United States",US,USFL,,28.0345,-80.5887,288389,20260419033000,https://www.wesh.com/article/aggressive-wildfire-prompts-evacuations-in-palm-bay/71061613
1299917114,20260419,202604,2026,2026.2986,,,,,,,,,,,COP,DETECTIVE,,,,,,COP,,,0,040,040,04,1,1.0,2,1,2,-4.21052631578948,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,1,Brazil,BR,BR,,-10,-55,BR,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917115,20260419,202604,2026,2026.2986,,,,,,,,,,,COP,DETECTIVE,,,,,,COP,,,0,040,040,04,1,1.0,8,1,8,-4.21052631578948,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917116,20260419,202604,2026,2026.2986,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,042,042,04,1,1.9,6,1,6,10.9859154929577,0,,,,,,,,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,20260419033000,https://kdhnews.com/news/local/annual-health-fair-promotes-wellness-through-activities-education-and-community-support/article_8753ca00-0ac7-4a49-8a6f-dc8cd1fde960.html
1299917117,20260419,202604,2026,2026.2986,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,042,042,04,1,1.9,4,1,4,10.9859154929577,0,,,,,,,,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,20260419033000,https://kdhnews.com/news/local/annual-health-fair-promotes-wellness-through-activities-education-and-community-support/article_8753ca00-0ac7-4a49-8a6f-dc8cd1fde960.html
1299917118,20260419,202604,2026,2026.2986,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,016,016,01,1,-2.0,8,1,8,-4.21052631578948,0,,,,,,,,3,"Aventura, Florida, United States",US,USFL,FL086,25.9565,-80.1392,1777315,3,"Aventura, Florida, United States",US,USFL,FL086,25.9565,-80.1392,1777315,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917119,20260419,202604,2026,2026.2986,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,016,016,01,1,-2.0,2,1,2,-4.21052631578948,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917120,20260419,202604,2026,2026.2986,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,112,112,11,3,-2.0,8,1,8,-4.21052631578948,0,,,,,,,,3,"Aventura, Florida, United States",US,USFL,FL086,25.9565,-80.1392,1777315,3,"Aventura, Florida, United States",US,USFL,FL086,25.9565,-80.1392,1777315,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917121,20260419,202604,2026,2026.2986,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,112,112,11,3,-2.0,2,1,2,-4.21052631578948,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260419033000,https://www.seattletimes.com/nation-world/ex-model-arrested-by-police-in-florida-and-deported-causes-white-house-stir/
1299917122,20260419,202604,2026,2026.2986,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,040,040,04,1,1.0,10,1,10,-0.91185410334347,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260419033000,https://www.newschannel5.com/news/state/tennessee/davidson-county/nashville-neighbors-demand-road-safety-changes-after-pedestrian-and-biker-deaths
1299917123,20260419,202604,2026,2026.2986,,,,,,,,,,,CVL,MIGRANT,,,,,,CVL,,,0,090,090,09,2,-2.0,2,1,2,-4.55927051671733,0,,,,,,,,3,"Jay County, Indiana, United States",US,USIN,,40.4345,-84.9777,450362,3,"Jay County, Indiana, United States",US,USIN,,40.4345,-84.9777,450362,20260419033000,https://www.wishtv.com/news/local-news/beishekeev-defends-innocence-amish-crash/
1299917124,20260419,202604,2026,2026.2986,,,,,,,,,,,CVL,MIGRANT,,,,,,CVL,,,0,090,090,09,2,-2.0,8,1,8,-4.55927051671733,0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260419033000,https://www.wishtv.com/news/local-news/beishekeev-defends-innocence-amish-crash/
1299917125,20260419,202604,2026,2026.2986,,,,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,1,040,040,04,1,1.0,5,1,5,-5.93505039193729,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260419033000,https://dailyillini.com/news-stories/world-news/global-news/2026/04/17/professors-discuss-impacts-war-in-iran/
1299917126,20260419,202604,2026,2026.2986,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,2,1,2,10.9859154929577,0,,,,,,,,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,20260419033000,https://kdhnews.com/news/local/annual-health-fair-promotes-wellness-through-activities-education-and-community-support/article_8753ca00-0ac7-4a49-8a6f-dc8cd1fde960.html
1299917127,20260419,202604,2026,2026.2986,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,5,1,5,10.9859154929577,0,,,,,,,,3,"Cavazos Elementary School, Texas, United States",US,USTX,,26.2941,-98.2225,1984370,3,"Cavazos Elementary School, Texas, United States",US,USTX,,26.2941,-98.2225,1984370,20260419033000,https://kdhnews.com/news/local/annual-health-fair-promotes-wellness-through-activities-education-and-community-support/article_8753ca00-0ac7-4a49-8a6f-dc8cd1fde960.html
1299917128,20260419,202604,2026,2026.2986,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,045,045,04,1,5.0,2,1,2,10.9859154929577,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260419033000,https://kdhnews.com/news/local/annual-health-fair-promotes-wellness-through-activities-education-and-community-support/article_8753ca00-0ac7-4a49-8a6f-dc8cd1fde960.html
1299917129,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,REGIME,,,,,,GOV,,,1,020,020,02,1,3.0,4,1,4,-3.07692307692308,0,,,,,,,,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260419033000,https://www.cubaheadlines.com/articles/326373
1299917130,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,REGIME,,,,,,GOV,,,1,020,020,02,1,3.0,6,1,6,-3.07692307692308,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260419033000,https://www.cubaheadlines.com/articles/326373
1299917131,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,MAYOR,,,,,,GOV,,,1,031,031,03,1,5.2,10,1,10,2.1978021978022,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260419033000,https://www.tvguide.co.uk/schedule/d31de277-75d0-5486-8c55-d1d9f8f65162/paw-patrol
1299917132,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,PREMIER,,,,,,GOV,,,1,051,051,05,1,3.4,1,1,1,-2.89473684210526,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260419033000,https://www.newkerala.com/news/a/trump-calls-israel-great-ally-that-knows-how-551.htm
1299917133,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,REGIME,,,,,,GOV,,,1,163,163,16,4,-8.0,4,1,4,-3.07692307692308,0,,,,,,,,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260419033000,https://www.cubaheadlines.com/articles/326373
1299917134,20260419,202604,2026,2026.2986,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,190,190,19,4,-10.0,12,1,6,-3.22580645161291,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260419033000,https://www.el-balad.com/16917519
1299917135,20260419,202604,2026,2026.2986,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-3.97275822928491,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260419033000,https://www.rappler.com/technology/features/wartime-ai-slopaganda-symptom-worse-things/
1299917136,20260419,202604,2026,2026.2986,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,040,040,04,1,1.0,4,1,4,-3.97035468501853,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260419033000,https://yourdemocracy.net/drupal/node/59480
1299917137,20260419,202604,2026,2026.2986,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,040,040,04,1,1.0,6,1,4,-5.93505039193729,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260419033000,https://dailyillini.com/news-stories/world-news/global-news/2026/04/17/professors-discuss-impacts-war-in-iran/
1299917138,20260419,202604,2026,2026.2986,,,,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,090,090,09,2,-2.0,6,1,6,-4.55927051671733,0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260419033000,https://www.wishtv.com/news/local-news/beishekeev-defends-innocence-amish-crash/
1299917139,20260419,202604,2026,2026.2986,,,,,,,,,,,MED,TELEVISION,,,,,,MED,,,1,013,013,01,1,0.4,5,1,5,4.02476780185758,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260419033000,https://ianslive.in/shubhangi-atre-on-if-she-will-work-with-shilpa-shinde-i-am-an-actor--20260419082814
1299917140,20260419,202604,2026,2026.2986,,,,,,,,,,,MED,TELEVISION,,,,,,MED,,,0,020,020,02,1,3.0,5,1,5,4.02476780185758,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260419033000,https://ianslive.in/shubhangi-atre-on-if-she-will-work-with-shilpa-shinde-i-am-an-actor--20260419082814
1299917141,20260419,202604,2026,2026.2986,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,1,040,040,04,1,1.0,5,1,5,-2.05655526992288,0,,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20260419033000,https://tcu360.com/2026/04/15/what-were-reading-house-speaker-responds-to-vatican-criticism-east-coast-heat-wave-and-more/
1299917142,20260419,202604,2026,2026.2986,,,,,,,,,,,MNCUSA,BLACKROCK,USA,,,,,MNC,,,1,043,043,04,1,2.8,4,1,4,3.13351498637602,0,,,,,,,,3,"Blackrock, California, United States",US,USCA,CA027,36.9291,-118.233,1667212,3,"Blackrock, California, United States",US,USCA,CA027,36.9291,-118.233,1667212,20260419033000,https://www.themarketsdaily.com/2026/04/19/head-to-head-analysis-hpil-otcmktshpil-vs-blackrock-nyseblk.html
