GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1317874139,20260713,202607,2026,2026.5288,CRI,COSTA RICA,CRI,,,,,,,,,,,,,,,,,,0,115,115,11,3,-2.0,2,1,2,-0.60024009603841,4,"Cahuita, LimóS, Costa Rica",CS,CS06,14519,9.73781,-82.8404,-1106414,0,,,,,,,,4,"Cahuita, LimóS, Costa Rica",CS,CS06,14519,9.73781,-82.8404,-1106414,20260812023000,https://pagesix.com/2026/08/11/celebrity-news/friend-of-malcolm-jamal-warners-widow-starts-gofundme-amid-estate-battle/
1317874150,20260812,202608,2026,2026.6082,,,,,,,,,,,AUSEDU,AUSTRALIA,AUS,,,,,EDU,,,1,190,190,19,4,-10.0,4,1,2,-5.95813204508857,0,,,,,,,,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260812023000,https://www.mandurahmail.com.au/story/9328461/harry-norton-five-million-australians-face-allergy-struggles/
1317874151,20260812,202608,2026,2026.6082,,,,,,,,,,,AUSEDU,AUSTRALIA,AUS,,,,,EDU,,,1,190,190,19,4,-10.0,4,1,2,-6.0655737704918,0,,,,,,,,4,"Murrumburrah, New South Wales, Australia",AS,AS02,5015,-34.5541,148.368,-1590362,4,"Murrumburrah, New South Wales, Australia",AS,AS02,5015,-34.5541,148.368,-1590362,20260812023000,https://www.hardenexpress.com.au/story/9328461/harry-norton-five-million-australians-face-allergy-struggles/
1317874152,20260812,202608,2026,2026.6082,,,,,,,,,,,BUDMAH223,SOTO,,,,BUD,,,,,0,043,043,04,1,2.8,6,1,6,-2.2196261682243,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260812023000,https://nypost.com/2026/08/11/us-news/californias-billionaire-tax-is-a-national-campaign-says-labor-leader/
1317874153,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,036,036,03,1,4.0,10,1,10,1.76125244618395,0,,,,,,,,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,20260812023000,https://www.koreaherald.com/article/10838547
1317874154,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,036,036,03,1,4.0,10,1,10,-0.4525593008739,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/intensity-therapeutics-ints-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874155,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,040,040,04,1,1.0,5,1,5,1.98541957499613,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/terrestrial-energy-imsr-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874156,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,043,043,04,1,2.8,10,1,10,-0.4525593008739,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/intensity-therapeutics-ints-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874157,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,043,043,04,1,2.8,5,1,5,2.50801433151046,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/ambiq-ambq-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874158,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,046,046,04,1,7.0,10,1,10,2.6431718061674,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260812023000,https://www.koreaherald.com/article/10838560
1317874159,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,057,057,05,1,8.0,4,1,4,4.0241448692153,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/trueblue-tbi-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874160,20260812,202608,2026,2026.6082,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,057,057,05,1,8.0,6,1,6,4.0241448692153,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/trueblue-tbi-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874161,20260812,202608,2026,2026.6082,,,,,,,,,,,CAN,TORONTO,CAN,,,,,,,,1,036,036,03,1,4.0,10,1,10,0,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260812023000,https://www.koreaherald.com/article/10838558
1317874162,20260812,202608,2026,2026.6082,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,046,046,04,1,7.0,2,1,2,1.49253731343284,0,,,,,,,,4,"Saskatchewan, Manitoba, Canada",CA,CA03,154724,52.15,-97.7167,-575075,4,"Saskatchewan, Manitoba, Canada",CA,CA03,154724,52.15,-97.7167,-575075,20260812023000,https://www.620ckrm.com/2026/08/11/a-chat-about-farm-equipment-sale-trends-with-fccs-leigh-anderson/
1317874163,20260812,202608,2026,2026.6082,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,030,030,03,1,4.0,4,1,4,-0.4525593008739,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/intensity-therapeutics-ints-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874164,20260812,202608,2026,2026.6082,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,036,036,03,1,4.0,4,1,4,-0.4525593008739,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/intensity-therapeutics-ints-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874165,20260812,202608,2026,2026.6082,,,,,,,,,,,COL,COLOMBIA,COL,,,,,,,,1,040,040,04,1,1.0,4,1,4,-0.94517958412098,0,,,,,,,,4,"Manizales, Departamento de Caldas, Colombia",CO,CO37,13668,5.06889,-75.5174,-591834,4,"Manizales, Departamento de Caldas, Colombia",CO,CO37,13668,5.06889,-75.5174,-591834,20260812023000,https://timesofsandiego.com/life/2026/08/11/colombia-earthquake-survivor-san-diego-support/
1317874166,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,036,036,03,1,4.0,10,1,10,-2.19298245614035,0,,,,,,,,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bengaluru, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,20260812023000,https://bangaloremirror.indiatimes.com/bangalore/others/demand-for-pg-food-safety-grows/articleshow/133165159.cms
1317874167,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,040,040,04,1,1.0,4,1,4,1.64113785557987,0,,,,,,,,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,20260812023000,https://www.workerscompensation.com/daily-headlines/back-to-claims-school-better-decisions-begin-with-better-learning/
1317874168,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,040,040,04,1,1.0,4,1,4,-3.24909747292419,0,,,,,,,,3,"Ann Arbor, Michigan, United States",US,USMI,,42.2709,-83.7263,620133,3,"Ann Arbor, Michigan, United States",US,USMI,,42.2709,-83.7263,620133,20260812023000,https://www.wemu.org/wemu-news/2026-08-11/u-m-selects-preferred-location-for-los-alamos-facility-site
1317874169,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,043,043,04,1,2.8,1,1,1,9.21501706484641,0,,,,,,,,4,"Coco Plum, Orange Walk, Belize",BH,BH04,20818,17.9833,-88.55,-1149114,4,"Coco Plum, Orange Walk, Belize",BH,BH04,20818,17.9833,-88.55,-1149114,20260812023000,https://www.prnewswire.com/news-releases/award-winning-coco-plum-island-resort-introduces-reimagined-dining-and-relaxation-experience-302849081.html
1317874170,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,043,043,04,1,2.8,6,1,6,0.81880612783941,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/rigel-rigl-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874171,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,043,043,04,1,2.8,4,1,4,0.81880612783941,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/rigel-rigl-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874172,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,0841,084,08,2,7.0,6,1,6,0.81880612783941,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/rigel-rigl-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874173,20260812,202608,2026,2026.6082,,,,,,,,,,,CVL,POPULATION,,,,,,CVL,,,0,0841,084,08,2,7.0,4,1,4,0.81880612783941,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/rigel-rigl-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874174,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,020,020,02,1,3.0,6,1,6,-0.17182130584193,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260812023000,https://www.livemint.com/opinion/online-views/perseids-meteor-shower-solar-eclipse-planetary-parade-stargazing-astrology-scientific-curiosity-11786460468859.html
1317874175,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,020,020,02,1,3.0,6,1,6,3.47107438016529,0,,,,,,,,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,20260812023000,https://www.kristv.com/news/local-news/in-your-neighborhood/corpus-christi/ccisds-2026-elementary-teacher-of-the-year-shares-how-she-gets-her-classroom-ready-for-back-to-school
1317874176,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,036,036,03,1,4.0,10,1,10,-2.05761316872428,0,,,,,,,,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,3,"Springfield, Illinois, United States",US,USIL,IL167,39.8017,-89.6437,426595,20260812023000,https://www.chicagotribune.com/2026/08/11/cps-reverse-layoffs-budget-problems/
1317874177,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,10,1,10,1.64113785557987,0,,,,,,,,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,3,"Baltimore, Maryland, United States",US,USMD,MD510,39.2904,-76.6122,597040,20260812023000,https://www.workerscompensation.com/daily-headlines/back-to-claims-school-better-decisions-begin-with-better-learning/
1317874178,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,051,051,05,1,3.4,6,1,6,-1.26126126126126,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260812023000,http://www.stardem.com/news/local_news/talbot-county-schools-to-implement-cell-phone-ban-this-year/article_992d6f2c-6360-4707-a92d-bf8bb8a31525.html
1317874179,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,190,190,19,4,-10.0,12,1,6,-5.95813204508857,0,,,,,,,,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260812023000,https://www.mandurahmail.com.au/story/9328461/harry-norton-five-million-australians-face-allergy-struggles/
1317874180,20260812,202608,2026,2026.6082,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,190,190,19,4,-10.0,12,1,6,-6.0655737704918,0,,,,,,,,4,"Murrumburrah, New South Wales, Australia",AS,AS02,5015,-34.5541,148.368,-1590362,4,"Murrumburrah, New South Wales, Australia",AS,AS02,5015,-34.5541,148.368,-1590362,20260812023000,https://www.hardenexpress.com.au/story/9328461/harry-norton-five-million-australians-face-allergy-struggles/
1317874181,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,012,012,01,1,-0.4,10,1,10,1.70603674540683,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260812023000,https://leadership.ng/jonathan-urges-africa-to-rethink-its-approach-to-democracy/
1317874182,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,030,030,03,1,4.0,3,1,3,-0.4525593008739,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/intensity-therapeutics-ints-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874183,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,030,030,03,1,4.0,2,1,2,2.50801433151046,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/ambiq-ambq-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874184,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,030,030,03,1,4.0,6,1,6,0.81880612783941,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/rigel-rigl-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874185,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,030,030,03,1,4.0,3,1,3,2.50801433151046,0,,,,,,,,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/ambiq-ambq-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874186,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,030,030,03,1,4.0,3,1,3,4.0241448692153,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/trueblue-tbi-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874187,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,042,042,04,1,1.9,30,3,30,-2.39187873731052,0,,,,,,,,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260812023000,https://www.irrigator.com.au/story/9328708/pm-baulks-at-rivals-apology-demands-for-melon-gaffe/
1317874188,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,111,111,11,3,-2.0,10,1,10,1.70603674540683,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260812023000,https://leadership.ng/jonathan-urges-africa-to-rethink-its-approach-to-democracy/
1317874189,20260812,202608,2026,2026.6082,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,10,1,10,0,0,,,,,,,,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260812023000,https://www.koreaherald.com/article/10838549
1317874190,20260812,202608,2026,2026.6082,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,036,036,03,1,4.0,10,1,10,4.11861614497529,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260812023000,https://paherald.sk.ca/annual-dq-miracle-treat-day-proceeds-to-be-donated-to-the-jim-pattison-childrens-hospital-foundation/
1317874191,20260812,202608,2026,2026.6082,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,193,193,19,4,-10.0,5,1,5,-9.4017094017094,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260812023000,https://www.yahoo.com/news/us/articles/man-rushed-hospital-several-detained-014910675.html
1317874192,20260812,202608,2026,2026.6082,,,,,,,,,,,IRL,IRISH,IRL,,,,,,,,0,030,030,03,1,4.0,12,1,10,1.98541957499613,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/terrestrial-energy-imsr-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874193,20260812,202608,2026,2026.6082,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,0,030,030,03,1,4.0,1,1,1,1.98541957499613,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,1,France,FR,FR,,46,2,FR,20260812023000,https://www.fool.com/earnings/call-transcripts/2026/08/11/terrestrial-energy-imsr-q2-2026-earnings-call-transcript/?source=iedfolrf0000001
1317874194,20260812,202608,2026,2026.6082,,,,,,,,,,,JEW,RABBI,,,,JEW,,,,,0,040,040,04,1,1.0,5,1,5,-1.87007874015748,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260812023000,https://www.livemint.com/global/mamdanis-honeymoon-with-new-york-is-over-11786495759640.html
1317874195,20260812,202608,2026,2026.6082,,,,,,,,,,,JEW,RABBI,,,,JEW,,,,,0,046,046,04,1,7.0,5,1,5,-1.87007874015748,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260812023000,https://www.livemint.com/global/mamdanis-honeymoon-with-new-york-is-over-11786495759640.html
