GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1300740021,20250424,202504,2025,2025.3123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,8,2,8,1.65289256198347,3,"Montgomery County, Virginia, United States",US,USVA,VA121,37.1668,-80.3831,1674630,0,,,,,,,,3,"Montgomery County, Virginia, United States",US,USVA,,37.1668,-80.3831,1674630,20260424001500,https://www.timesherald.com/2026/04/23/montgomery-county-approves-2-28-million-in-trail-project-contracts/
1300740022,20250424,202504,2025,2025.3123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,020,020,02,1,3.0,1,1,1,1.61616161616162,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260424001500,https://www.wsbradio.com/news/business/trumps-gold-card/N765BI45S443ZB3AFR5L5V3YL4/
1300740023,20250424,202504,2025,2025.3123,USA,TEXAS,USA,,,,,,,,,,,,,,,,,,0,0334,033,03,1,6.0,3,1,3,-2.75154004106776,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260424001500,https://www.sgvtribune.com/2026/04/23/california-is-ground-zero-for-the-growing-battery-backlash/
1300740024,20250424,202504,2025,2025.3123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,-2.54452926208652,3,"North Ridgeville, Ohio, United States",US,USOH,OH093,41.3895,-82.019,1065174,0,,,,,,,,3,"North Ridgeville, Ohio, United States",US,USOH,,41.3895,-82.019,1065174,20260424001500,https://www.cleveland19.com/2026/04/23/circle-k-construction-underway-north-ridgeville-community-concerns-resurface/
1300740025,20250424,202504,2025,2025.3123,USA,HOUSTON,USA,,,,,,,,,,,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-3.24149108589951,3,"Long Lake, Texas, United States",US,USTX,TX001,31.6496,-95.7811,1361751,0,,,,,,,,3,"Long Lake, Texas, United States",US,USTX,,31.6496,-95.7811,1361751,20260424001500,https://www.cbc.ca/news/canada/nova-scotia/court-says-n-s-woods-ban-was-unreasonable-but-premier-says-he-would-do-it-again-9.7174931
1300740026,20250424,202504,2025,2025.3123,USA,OHIO,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-23.2758620689655,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,0,,,,,,,,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,20260424001500,https://www.cleveland19.com/2026/04/23/suspect-found-guilty-downtown-painesville-shooting/
1300740027,20250424,202504,2025,2025.3123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,6,1,6,-23.2758620689655,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,0,,,,,,,,3,"Lake County, Ohio, United States",US,USOH,,41.6334,-81.3832,1074055,20260424001500,https://www.cleveland19.com/2026/04/23/suspect-found-guilty-downtown-painesville-shooting/
1300740028,20250424,202504,2025,2025.3123,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,1,6,-23.2758620689655,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,0,,,,,,,,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,20260424001500,https://www.cleveland19.com/2026/04/23/suspect-found-guilty-downtown-painesville-shooting/
1300740029,20250424,202504,2025,2025.3123,USA,OHIO,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,2,1,2,-23.2758620689655,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,0,,,,,,,,3,"Painesville, Ohio, United States",US,USOH,OH085,41.7245,-81.2457,1044274,20260424001500,https://www.cleveland19.com/2026/04/23/suspect-found-guilty-downtown-painesville-shooting/
1300740030,20250424,202504,2025,2025.3123,USAGOV,NASA,USA,,,,,GOV,,,MNCUSA,BOEING,USA,,,,,MNC,,,0,043,043,04,1,2.8,2,1,2,0.2547770700637,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260424001500,https://www.yahoo.com/news/articles/artemis-ii-mission-giving-nasa-233330599.html
1300740031,20260325,202603,2026,2026.2329,CAN,VANCOUVER,CAN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-5.0761421319797,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260424001500,https://www.kptv.com/2026/04/23/man-arrested-hit-and-run-vancouver/
1300740032,20260325,202603,2026,2026.2329,COP,STATE PRISON,,,,,,COP,,,JUD,SUPERIOR COURT,,,,,,JUD,,,1,015,015,01,1,0.0,10,1,10,-11.3432835820896,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260424001500,https://www.noozhawk.com/man-sentenced-to-7-years-in-state-prison-for-attacking-restaurant-worker/
1300740033,20260325,202603,2026,2026.2329,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-3.60655737704918,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260424001500,https://www.hollywoodreporter.com/business/digital/meta-lays-off-thousands-ai-investment-1236573235/
1300740034,20260417,202604,2026,2026.2932,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,5.40540540540541,0,,,,,,,,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,40137,50.9167,-0.083333,-2609142,1,Botswana,BC,BC,,-22,24,BC,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740035,20260417,202604,2026,2026.2932,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,5.40540540540541,1,Ukraine,UP,UP,,49,32,UP,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740036,20260417,202604,2026,2026.2932,AUS,AUSTRALIA,AUS,,,,,,,,GOV,PRINCE,,,,,,GOV,,,1,043,043,04,1,2.8,2,1,2,5.40540540540541,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,1,Ukraine,UP,UP,,49,32,UP,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740037,20260417,202604,2026,2026.2932,AUS,AUSTRALIA,AUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,043,043,04,1,2.8,1,1,1,5.40540540540541,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740038,20260417,202604,2026,2026.2932,GOV,PRINCE,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,5.40540540540541,1,Ukraine,UP,UP,,49,32,UP,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740039,20260417,202604,2026,2026.2932,UKR,UKRAINE,UKR,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,1,1,1,5.40540540540541,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740040,20260423,202604,2026,2026.3096,,,,,,,,,,,USALEG,FIRST STATE,USA,,,,,LEG,,,1,163,163,16,4,-8.0,5,1,5,-3.77622377622377,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260424001500,https://www.malaysiakini.com/newsletter/773488
1300740041,20260423,202604,2026,2026.3096,BUS,BUSINESS,,,,,,BUS,,,USALEG,FIRST STATE,USA,,,,,LEG,,,1,163,163,16,4,-8.0,5,1,5,-3.77622377622377,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260424001500,https://www.malaysiakini.com/newsletter/773488
1300740042,20260424,202604,2026,2026.3123,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,036,036,03,1,4.0,10,1,10,0.53262316910786,0,,,,,,,,4,"Naringal, Victoria, Australia",AS,AS07,5407,-38.4,142.7,-1590870,4,"Naringal, Victoria, Australia",AS,AS07,5407,-38.4,142.7,-1590870,20260424001500,https://www.standard.net.au/story/9231499/dairy-industry-war-in-middle-east-drives-local-milk-price-rise/
1300740043,20260424,202604,2026,2026.3123,,,,,,,,,,,AGR,FARM WORKER,,,,,,AGR,,,1,040,040,04,1,1.0,8,1,8,0,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260424001500,https://abc30.com/post/fresno-drops-cesar-chavez-name-7-mile-stretch-road/18953247/
1300740044,20260424,202604,2026,2026.3123,,,,,,,,,,,AIA,ANGUILLA,AIA,,,,,,,,1,043,043,04,1,2.8,10,1,10,6.19469026548672,0,,,,,,,,1,Anguilla,AV,AV,,18.216667,-63.05,AV,1,Anguilla,AV,AV,,18.216667,-63.05,AV,20260424001500,https://www.self.com/story/single-women-we-moon
1300740045,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,SYDNEY,AUS,,,,,,,,1,036,036,03,1,4.0,2,1,2,-1.31578947368421,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260424001500,https://www.miragenews.com/melbourne-sydney-host-local-govt-funding-1661351/
1300740046,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,0,042,042,04,1,1.9,6,1,6,-2.79937791601866,0,,,,,,,,4,"Tenterfield, New South Wales, Australia",AS,AS02,5096,-29.0495,152.02,-1604092,4,"Tenterfield, New South Wales, Australia",AS,AS02,5096,-29.0495,152.02,-1604092,20260424001500,https://www.tenterfieldstar.com.au/story/9232158/new-director-to-repair-cancelled-adelaide-writers-week/
1300740047,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,4,1,4,0.22988505747126,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260424001500,https://www.9news.com.au/national/australia-weather-update-what-super-el-nino-means-for-coming-months/454a0f5c-afa2-49de-b1cc-bcb3a6916762
1300740048,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,043,043,04,1,2.8,10,1,10,-0.8130081300813,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260424001500,https://www.miragenews.com/operation-sovereign-borders-monthly-update-24-1661368/
1300740049,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,CANBERRA,AUS,,,,,,,,1,046,046,04,1,7.0,7,1,7,3.72340425531915,0,,,,,,,,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,4,"Mandurah, Western Australia, Australia",AS,AS08,5522,-32.5269,115.722,-1585527,20260424001500,https://www.mandurahmail.com.au/story/9224422/explosive-detection-dog-flo-joe-awarded-for-afghanistan-bravery/
1300740050,20260424,202604,2026,2026.3123,,,,,,,,,,,AUS,CANBERRA,AUS,,,,,,,,1,046,046,04,1,7.0,7,1,7,3.98936170212766,0,,,,,,,,4,"Tenterfield, New South Wales, Australia",AS,AS02,5096,-29.0495,152.02,-1604092,4,"Tenterfield, New South Wales, Australia",AS,AS02,5096,-29.0495,152.02,-1604092,20260424001500,https://www.tenterfieldstar.com.au/story/9224422/explosive-detection-dog-flo-joe-awarded-for-afghanistan-bravery/
1300740051,20260424,202604,2026,2026.3123,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,0,042,042,04,1,1.9,10,1,10,-2.11132437619962,0,,,,,,,,1,Bangladesh,BG,BG,,24,90,BG,1,Bangladesh,BG,BG,,24,90,BG,20260424001500,https://www.yahoo.com/news/articles/2-university-south-florida-doctoral-214600193.html
1300740052,20260424,202604,2026,2026.3123,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,0,046,046,04,1,7.0,2,1,2,-2.11132437619962,0,,,,,,,,1,Bangladesh,BG,BG,,24,90,BG,1,Bangladesh,BG,BG,,24,90,BG,20260424001500,https://www.yahoo.com/news/articles/2-university-south-florida-doctoral-214600193.html
1300740053,20260424,202604,2026,2026.3123,,,,,,,,,,,BMU,BERMUDA,BMU,,,,,,,,1,036,036,03,1,4.0,2,1,2,-2.2875816993464,0,,,,,,,,1,Bermuda,BD,BD,,32.333333,-64.75,BD,1,United Kingdom,UK,UK,,54,-4,UK,20260424001500,https://www.hindustantimes.com/world-news/us-news/trump-says-king-charles-visit-absolutely-may-repair-us-uk-ties-report-101776972140245.html
1300740054,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,013,013,01,1,0.4,10,1,10,2.20492866407264,0,,,,,,,,1,Taiwan,TW,TW,,24,121,TW,1,Taiwan,TW,TW,,24,121,TW,20260424001500,https://www.etftrends.com/leveraged-inverse-content-hub/are-semiconductors-feeling-chipper-after-intels-earnings/
1300740055,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,020,020,02,1,3.0,5,1,5,0.89820359281437,0,,,,,,,,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20260424001500,https://www.fool.ca/2026/04/23/shopify-just-moved-2-canadian-tech-stocks-to-buy-next/
1300740056,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,020,020,02,1,3.0,10,1,10,1.27659574468085,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260424001500,https://www.pr-inside.com/psyence-group-inc-announces-amendment-to-amalgamation-agreement-with-r5182117.htm
1300740057,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,036,036,03,1,4.0,3,1,3,1.27659574468085,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260424001500,https://www.pr-inside.com/psyence-group-inc-announces-amendment-to-amalgamation-agreement-with-r5182117.htm
1300740058,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,036,036,03,1,4.0,7,1,7,1.27659574468085,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260424001500,https://www.pr-inside.com/psyence-group-inc-announces-amendment-to-amalgamation-agreement-with-r5182117.htm
1300740059,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,042,042,04,1,1.9,1,1,1,5.40540540540541,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740060,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,042,042,04,1,1.9,1,1,1,5.40540540540541,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740061,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,5.40540540540541,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260424001500,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-wedding-advice-harry-37062799
1300740062,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,1.15718418514947,0,,,,,,,,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,20260424001500,https://www.dailymail.com/tvshowbiz/article-15760303/sable-brock-lesnar-wrestlemania-wwe.html
1300740063,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,SERVER,,,,,,BUS,,,1,042,042,04,1,1.9,10,1,10,2.06185567010309,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40,-4,SP,20260424001500,https://www.gsmarena.com/nothing_introduces_essential_voice_a_better_speechtotext_transcription_and_translation_service-news-72520.php
1300740064,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,043,043,04,1,2.8,10,1,10,3.54477611940299,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260424001500,https://www.noozhawk.com/collin-harmon-katy-rogers-tamara-bingham-building-likely-stories-for-boutique-brands/
1300740065,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,EMPLOYER,,,,,,BUS,,,0,051,051,05,1,3.4,6,1,6,-7.58017492711367,0,,,,,,,,3,"Dekalb County, Georgia, United States",US,USGA,,33.7504,-84.2333,1687424,3,"Dekalb County, Georgia, United States",US,USGA,,33.7504,-84.2333,1687424,20260424001500,https://www.aljazeera.com/news/2026/4/23/us-professors-sue-university-over-arrest-during-pro-palestine-protest
1300740066,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,SERVER,,,,,,BUS,,,1,112,112,11,3,-2.0,5,1,5,-2.7027027027027,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260424001500,https://www.itnews.com.au/news/attacker-embeds-claude-code-in-mass-credential-harvesting-op-625305
1300740067,20260424,202604,2026,2026.3123,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,112,112,11,3,-2.0,10,1,10,-5.88235294117647,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Canada,CA,CA,,60,-96,CA,20260424001500,https://www.dailymail.com/yourmoney/article-15760277/jetblue-surveillance-pricing-lawsuit-brooklyn.html
1300740068,20260424,202604,2026,2026.3123,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,043,043,04,1,2.8,8,1,8,1.15718418514947,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260424001500,https://www.dailymail.com/tvshowbiz/article-15760303/sable-brock-lesnar-wrestlemania-wwe.html
1300740069,20260424,202604,2026,2026.3123,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,080,080,08,2,5.0,3,1,3,0.96153846153846,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260424001500,https://www.cbc.ca/news/politics/alberta-bitumen-pipeline-federal-dollars-9.7175446
1300740070,20260424,202604,2026,2026.3123,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,190,190,19,4,-10.0,6,3,6,-4.86915318486428,0,,,,,,,,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20260424001500,https://www.local10.com/news/national/2026/04/23/key-takeaways-from-a-report-into-the-deadly-plane-crash-at-laguardia-airport/
