GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1290863777,20250225,202502,2025,2025.1507,JUD,LAWYER,,,,,,JUD,,,USA,TEXAS,USA,,,,,,,,1,075,075,07,2,7.0,10,1,10,-6.49895178197065,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260225000000,https://www.wbkb11.com/news/national/witness-who-saw-friend-fatally-shot-by-immigration-agent-in-texas-last-year-dies-in/article_53813a49-9bbb-5a9d-a65e-f2fb73498b20.html
1290863778,20250225,202502,2025,2025.1507,MEX,MEXICO,MEX,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,040,040,04,1,1.0,2,1,2,1.38461538461539,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,20260225000000,https://www.ivpressonline.com/featured/county-recommends-skywest-charter-as-essential-air-service-carrier/article_c83e8866-ddd5-4d00-a233-6a2177304c9f.html
1290863779,20250225,202502,2025,2025.1507,MEX,MEXICO,MEX,,,,,,,,USA,LAS VEGAS,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,1.38461538461539,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,4,"Centro, Durango, Mexico",MX,MX10,20887,24.9667,-103.85,-1662717,20260225000000,https://www.ivpressonline.com/featured/county-recommends-skywest-charter-as-essential-air-service-carrier/article_c83e8866-ddd5-4d00-a233-6a2177304c9f.html
1290863780,20250225,202502,2025,2025.1507,USA,UNITED STATES,USA,,,,,,,,COPJUD,DEPUTY,,,,,,COP,JUD,,1,043,043,04,1,2.8,4,1,4,-9.11458333333337,3,"Utah County, Utah, United States",US,USUT,UT049,40.1244,-111.626,1448038,3,"Utah County, Utah, United States",US,USUT,,40.1244,-111.626,1448038,3,"Utah County, Utah, United States",US,USUT,,40.1244,-111.626,1448038,20260225000000,https://kesq.com/news/national-world/cnn-national/2026/02/24/judge-declines-to-dismiss-prosecutors-from-the-case-against-alleged-charlie-kirk-shooter-tyler-robinson/
1290863781,20250225,202502,2025,2025.1507,USA,UNITED STATES,USA,,,,,,,,COPJUD,DEPUTY,,,,,,COP,JUD,,1,043,043,04,1,2.8,6,1,6,-9.11458333333337,3,"Utah Valley University, Utah, United States",US,USUT,UT049,40.2222,-111.659,1449138,3,"Utah Valley University, Utah, United States",US,USUT,,40.2222,-111.659,1449138,3,"Utah Valley University, Utah, United States",US,USUT,,40.2222,-111.659,1449138,20260225000000,https://kesq.com/news/national-world/cnn-national/2026/02/24/judge-declines-to-dismiss-prosecutors-from-the-case-against-alleged-charlie-kirk-shooter-tyler-robinson/
1290863782,20250225,202502,2025,2025.1507,USA,NEW YORK,USA,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,0,010,010,01,1,0.0,5,1,5,-0.24570024570025,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260225000000,https://www.hindustantimes.com/world-news/us-news/trump-state-of-the-union-speech-seating-arrangement-who-sits-where-tonight-details-on-melania-vance-mike-johnson-101771918117143.html
1290863783,20250225,202502,2025,2025.1507,USAGOV,UNITED STATES,USA,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,130,130,13,3,-4.4,1,1,1,-3.09278350515464,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Black Sea, Oceans (general), Oceans",OS,OS00,,43,35,-1506338,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260225000000,https://us.cnn.com/2026/02/24/politics/us-warned-ukraine-ambassador-strikes-black-sea-oil
1290863784,20250225,202502,2025,2025.1507,USAGOV,UNITED STATES,USA,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,130,130,13,3,-4.4,1,1,1,-3.09278350515464,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Novorossiysk, Krasnodarskiy Kray, Russia",RS,RS38,25065,44.7244,37.7675,-2970141,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260225000000,https://us.cnn.com/2026/02/24/politics/us-warned-ukraine-ambassador-strikes-black-sea-oil
1290863785,20260126,202601,2026,2026.0712,CAN,TORONTO,CAN,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,060,060,06,2,6.0,8,1,8,0,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260225000000,https://www.cp24.com/local/toronto/2026/02/24/only-269-new-homes-sold-in-gta-in-january-another-record-low-bild/
1290863786,20260126,202601,2026,2026.0712,CHE,DAVOS,CHE,,,,,,,,NGOBUSWEF,WORLD ECONOMIC FORUM,,WEF,,,,NGO,BUS,,0,111,111,11,3,-2.0,1,1,1,-4.1025641025641,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260225000000,https://www.dailyexcelsior.com/pm-carney-to-travel-to-india-australia-and-japan-to-diversify-canada-trade-away-from-us/
1290863787,20260126,202601,2026,2026.0712,CHE,DAVOS,CHE,,,,,,,,NGOBUSWEF,WORLD ECONOMIC FORUM,,WEF,,,,NGO,BUS,,0,111,111,11,3,-2.0,4,1,4,-4.1025641025641,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260225000000,https://www.dailyexcelsior.com/pm-carney-to-travel-to-india-australia-and-japan-to-diversify-canada-trade-away-from-us/
1290863788,20260126,202601,2026,2026.0712,CHN,CHINA,CHN,,,,,,,,GBR,BRITISH,GBR,,,,,,,,1,043,043,04,1,2.8,6,1,6,-0.19940179461615,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260225000000,https://www.dailyexcelsior.com/china-and-britain-break-ice-with-starmers-visit/
1290863789,20260126,202601,2026,2026.0712,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,043,043,04,1,2.8,2,1,2,-0.19940179461615,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,20260225000000,https://www.dailyexcelsior.com/china-and-britain-break-ice-with-starmers-visit/
1290863790,20260126,202601,2026,2026.0712,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,043,043,04,1,2.8,1,1,1,-0.19940179461615,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,4,"Brompton, Medway, United Kingdom",UK,UKI3,40117,51.4,0.533333,-2591014,20260225000000,https://www.dailyexcelsior.com/china-and-britain-break-ice-with-starmers-visit/
1290863791,20260126,202601,2026,2026.0712,IRN,TEHRAN,IRN,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,193,193,19,4,-10.0,10,1,10,-9.7103918228279,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260225000000,https://www.breitbart.com/national-security/2026/02/23/more-student-protests-break-out-iran-as-reports-suggest-u-s-military-strikes/
1290863792,20260218,202602,2026,2026.1315,,,,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,013,013,01,1,0.4,5,1,5,-2.46238030095759,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260225000000,https://www.nbcnews.com/politics/congress/house-rejects-air-safety-bill-families-potomac-river-dca-crash-look-rcna260516
1290863793,20260218,202602,2026,2026.1315,GOV,REGIME,,,,,,GOV,,,OPP,DEMONSTRATOR,,,,,,OPP,,,0,017,017,01,1,0.0,10,1,10,-9.7103918228279,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260225000000,https://www.breitbart.com/national-security/2026/02/23/more-student-protests-break-out-iran-as-reports-suggest-u-s-military-strikes/
1290863794,20260218,202602,2026,2026.1315,JUD,SUPREME COURT,,,,,,JUD,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-2.10526315789473,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260225000000,https://www.republicanherald.com/2026/02/24/president-trump-state-of-the-union/
1290863795,20260218,202602,2026,2026.1315,LEGLAB,CONGRESS,,,,,,LEG,LAB,,IND,DELHI,IND,,,,,,,,1,141,141,14,3,-6.5,1,1,1,-1.72413793103449,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,20260225000000,https://www.dailyexcelsior.com/half-naked-protest-at-ai-impact-summit-an-attack-on-mother-indias-identity-scindia/
1290863796,20260218,202602,2026,2026.1315,LEGLAB,CONGRESS,,,,,,LEG,LAB,,IND,DELHI,IND,,,,,,,,1,141,141,14,3,-6.5,3,1,3,-1.72413793103449,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,20260225000000,https://www.dailyexcelsior.com/half-naked-protest-at-ai-impact-summit-an-attack-on-mother-indias-identity-scindia/
1290863797,20260218,202602,2026,2026.1315,LEGLAB,CONGRESS,,,,,,LEG,LAB,,LEGGOV,CONGRESS,,,,,,LEG,GOV,,1,053,053,05,1,3.8,8,1,8,-1.72413793103449,4,"Ujjain, Madhya Pradesh, India",IN,IN35,17754,23.1833,75.7667,-2113707,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260225000000,https://www.dailyexcelsior.com/half-naked-protest-at-ai-impact-summit-an-attack-on-mother-indias-identity-scindia/
1290863798,20260218,202602,2026,2026.1315,LEGLAB,CONGRESS,,,,,,LEG,LAB,,LEGGOV,CONGRESS,,,,,,LEG,GOV,,1,141,141,14,3,-6.5,4,1,4,-1.72413793103449,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,5,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,20260225000000,https://www.dailyexcelsior.com/half-naked-protest-at-ai-impact-summit-an-attack-on-mother-indias-identity-scindia/
1290863799,20260218,202602,2026,2026.1315,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,020,020,02,1,3.0,6,1,6,-3.22147651006712,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260225000000,https://www.kens5.com/article/news/politics/tony-gonzales-resists-calls-to-resign-regina-santos-aviles-affair-texts-congress/273-57cd9ae0-8a7a-4416-a929-c101f83e229a
1290863800,20260218,202602,2026,2026.1315,MED,MEDIA,,,,,,MED,,,,,,,,,,,,,0,030,030,03,1,4.0,6,1,6,-3.22147651006712,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260225000000,https://www.kens5.com/article/news/politics/tony-gonzales-resists-calls-to-resign-regina-santos-aviles-affair-texts-congress/273-57cd9ae0-8a7a-4416-a929-c101f83e229a
1290863801,20260218,202602,2026,2026.1315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,-3.22147651006712,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,3,"Uvalde, Texas, United States",US,USTX,TX463,29.2097,-99.7862,1370541,20260225000000,https://www.kens5.com/article/news/politics/tony-gonzales-resists-calls-to-resign-regina-santos-aviles-affair-texts-congress/273-57cd9ae0-8a7a-4416-a929-c101f83e229a
1290863802,20260218,202602,2026,2026.1315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-3.22147651006712,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260225000000,https://www.kens5.com/article/news/politics/tony-gonzales-resists-calls-to-resign-regina-santos-aviles-affair-texts-congress/273-57cd9ae0-8a7a-4416-a929-c101f83e229a
1290863803,20260218,202602,2026,2026.1315,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,030,030,03,1,4.0,4,1,4,-3.22147651006712,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260225000000,https://www.kens5.com/article/news/politics/tony-gonzales-resists-calls-to-resign-regina-santos-aviles-affair-texts-congress/273-57cd9ae0-8a7a-4416-a929-c101f83e229a
1290863804,20260218,202602,2026,2026.1315,USA,UNITED STATES,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,084,084,08,2,7.0,2,1,2,-1.81488203266788,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260225000000,https://www.dailyfreeman.com/2026/02/24/ryan-unsure-about-ice-putting-brakes-on-chester-facility/
1290863805,20260224,202602,2026,2026.1479,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,043,043,04,1,2.8,80,8,80,-5.21235521235521,0,,,,,,,,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,20260225000000,https://www.stourbridgenews.co.uk/news/national/25884234.police-end-searches-andrew-mountbatten-windsors-former-home/
1290863806,20260224,202602,2026,2026.1479,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,043,043,04,1,2.8,50,5,50,-2.85035629453682,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260225000000,https://www.stourbridgenews.co.uk/news/national/25884120.mandelson-arrest-sparked-baseless-claim-planned-leave-uk-lawyers-say/
1290863807,20260224,202602,2026,2026.1479,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,036,036,03,1,4.0,80,8,80,-5.21235521235521,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,0,,,,,,,,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,20260225000000,https://www.stourbridgenews.co.uk/news/national/25884234.police-end-searches-andrew-mountbatten-windsors-former-home/
1290863808,20260224,202602,2026,2026.1479,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,042,042,04,1,1.9,80,8,80,-5.21235521235521,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,0,,,,,,,,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,20260225000000,https://www.stourbridgenews.co.uk/news/national/25884234.police-end-searches-andrew-mountbatten-windsors-former-home/
1290863809,20260224,202602,2026,2026.1479,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,042,042,04,1,1.9,50,5,50,-2.85035629453682,1,United Kingdom,UK,UK,,54,-4,UK,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,20260225000000,https://www.stourbridgenews.co.uk/news/national/25884120.mandelson-arrest-sparked-baseless-claim-planned-leave-uk-lawyers-say/
1290863810,20260224,202602,2026,2026.1479,GBR,BRITISH,GBR,,,,,,,,GBRCOP,UNITED KINGDOM,GBR,,,,,COP,,,1,090,090,09,2,-2.0,4,1,4,-3.98936170212766,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,20260225000000,https://www.gdnonline.com:443/Details/1377008/UK-police-conclude-search-at-former-home-of-Andrew
1290863811,20260225,202602,2026,2026.1507,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,190,190,19,4,-10.0,10,1,10,-4.98177399756986,0,,,,,,,,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,20260225000000,https://www.abc.net.au/news/2026-02-25/feral-pig-boom-esperance-western-australia/106380622
1290863812,20260225,202602,2026,2026.1507,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,25,5,25,-8.36909375669691,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260225000000,https://www.irrigator.com.au/story/9182584/troubling-calls-for-civil-debate-after-pm-bomb-scare/
1290863813,20260225,202602,2026,2026.1507,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,051,051,05,1,3.4,2,1,2,2.31481481481482,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260225000000,https://fnarena.com/index.php/2026/02/24/potech-recognised-as-strong-performer-in-gartner-voice-of-the-customer-for-easm/
1290863814,20260225,202602,2026,2026.1507,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,190,190,19,4,-10.0,4,1,4,-4.98177399756986,0,,,,,,,,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,4,"Great Southern, Victoria, Australia",AS,AS07,5387,-36.0667,146.483,-1576477,20260225000000,https://www.abc.net.au/news/2026-02-25/feral-pig-boom-esperance-western-australia/106380622
1290863815,20260225,202602,2026,2026.1507,,,,,,,,,,,AUSGOV,VICTORIA,AUS,,,,,GOV,,,1,042,042,04,1,1.9,5,1,5,1.44230769230769,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260225000000,https://vicnews.com/2026/02/24/greater-victoria-firefighters-raise-funds-for-tumbler-ridge/
