GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1314344988,20260720,202607,2026,2026.5479,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,040,040,04,1,1.0,6,1,6,-1.85022026431718,0,,,,,,,,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.44028,-2014086,20260720001500,https://www.vanguardngr.com/2026/07/victor-eburajolo-mega-employer-who-fought-nigerias-deliberate-de-industrialization-by-owei-lakemfa/
1314344989,20260720,202607,2026,2026.5479,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,043,043,04,1,2.8,4,1,4,4.96240601503759,0,,,,,,,,4,"Kipawa, Quebec, Canada",CA,CA10,12788,46.7667,-78.9833,-567321,4,"Kipawa, Quebec, Canada",CA,CA10,12788,46.7667,-78.9833,-567321,20260720001500,https://www.midnorthmonitor.com:443/news/mattawa-parish-marks-father-cyril-okebanamas-15th-ordination-anniversary
1314344990,20260720,202607,2026,2026.5479,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,043,043,04,1,2.8,2,1,2,4.96240601503759,0,,,,,,,,4,"Temiskaming, Canada (general), Canada",CA,CA00,12788,47.3333,-79.5,-574827,4,"Kipawa, Quebec, Canada",CA,CA10,12788,46.7667,-78.9833,-567321,20260720001500,https://www.midnorthmonitor.com:443/news/mattawa-parish-marks-father-cyril-okebanamas-15th-ordination-anniversary
1314344991,20260720,202607,2026,2026.5479,,,,,,,,,,,CAN,TORONTO,CAN,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.88679245283019,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260720001500,https://www.sunjournal.com/2026/07/19/red-sox-beat-the-rays-behind-contreras-and-gray-for-their-13th-straight-win/
1314344992,20260720,202607,2026,2026.5479,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.5230352303523,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260720001500,https://www.chch.com/chch-news/5000-firefighters-battling-blazes-as-canada-faces-intense-wildfire-season-carney/
1314344993,20260720,202607,2026,2026.5479,,,,,,,,,,,COP,ARMED POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,10,1,10,-8.58585858585859,0,,,,,,,,4,"Swanscombe, Kent, United Kingdom",UK,UKG5,40117,51.4333,0.316667,-2609219,4,"Swanscombe, Kent, United Kingdom",UK,UKG5,40117,51.4333,0.316667,-2609219,20260720001500,https://www.kentonline.co.uk/maidstone/news/armed-police-make-arrest-after-man-stabbed-in-suspected-van-342875/
1314344994,20260720,202607,2026,2026.5479,,,,,,,,,,,COP,ARMED POLICE,,,,,,COP,,,1,182,182,18,4,-9.5,10,1,10,-8.58585858585859,0,,,,,,,,4,"Maidstone, Kent, United Kingdom",UK,UKG5,40117,51.2667,0.516667,-2602456,4,"Maidstone, Kent, United Kingdom",UK,UKG5,40117,51.2667,0.516667,-2602456,20260720001500,https://www.kentonline.co.uk/maidstone/news/armed-police-make-arrest-after-man-stabbed-in-suspected-van-342875/
1314344995,20260720,202607,2026,2026.5479,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,1243,124,12,3,-4.0,5,1,5,-8.24175824175824,0,,,,,,,,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260720001500,https://www.rnz.co.nz/news/pacific/750699/fiji-police-arrest-man-over-alleged-social-media-threat-to-burn-suva
1314344996,20260720,202607,2026,2026.5479,,,,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,0,020,020,02,1,3.0,10,1,10,-0.93525179856116,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260720001500,https://www.vanguardngr.com/2026/07/malamis-billions-for-waec-fees-by-suleiman-a-suleiman/
1314344997,20260720,202607,2026,2026.5479,,,,,,,,,,,CVL,TOURIST,,,,,,CVL,,,1,130,130,13,3,-4.4,10,1,10,-2.89156626506025,0,,,,,,,,4,"Slavonia, Croatia (general), Croatia",HR,HR00,14565,45.3333,18,-96006,4,"Slavonia, Croatia (general), Croatia",HR,HR00,14565,45.3333,18,-96006,20260720001500,https://www.novinite.com/view_news.php?id=239683
1314344998,20260720,202607,2026,2026.5479,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,043,043,04,1,2.8,3,1,3,3.44387755102041,0,,,,,,,,3,"New Orleans, Louisiana, United States",US,USLA,,29.9546,-90.0751,1629985,3,"New Orleans, Louisiana, United States",US,USLA,,29.9546,-90.0751,1629985,20260720001500,https://www.nola.com/sponsored/lctcs/lctc-connects-rural-louisiana-to-high-demand-careers/article_7719faf9-84ab-491b-8d1a-0eda393dca98.html
1314344999,20260720,202607,2026,2026.5479,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,051,051,05,1,3.4,10,1,10,1.18623962040332,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260720001500,https://www.sunjournal.com/2026/07/19/jackson-sweeps-delegates-at-oxford-county-democrats-county-meeting/
1314345000,20260720,202607,2026,2026.5479,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,042,042,04,1,1.9,6,1,6,1.6922594797869,0,,,,,,,,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260720001500,http://www.prnewswire.com/news-releases/samsung-biologics-announces-all-cash-offer-to-acquire-polypeptide-accelerating-multi-modality-strategy-and-expanding-global-network-across-us-europe-and-india-302829249.html
1314345001,20260720,202607,2026,2026.5479,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,042,042,04,1,1.9,4,1,4,1.6922594797869,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260720001500,http://www.prnewswire.com/news-releases/samsung-biologics-announces-all-cash-offer-to-acquire-polypeptide-accelerating-multi-modality-strategy-and-expanding-global-network-across-us-europe-and-india-302829249.html
1314345002,20260720,202607,2026,2026.5479,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-9.54274353876737,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260720001500,https://hotspotatl.com/6816767/andrew-tate-arrested-miami-sex-trafficking-rape-charges-reactions/
1314345003,20260720,202607,2026,2026.5479,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,112,112,11,3,-2.0,8,1,8,-9.54274353876737,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260720001500,https://hotspotatl.com/6816767/andrew-tate-arrested-miami-sex-trafficking-rape-charges-reactions/
1314345004,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,ENVOY,,,,,,GOV,,,1,010,010,01,1,0.0,10,1,10,-9.92647058823531,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260720001500,https://www.modernghana.com/news/1511956/south-africa-accuses-ghana-of-coordinated-misinfor.html
1314345005,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,012,012,01,1,-0.4,10,1,10,-7.74336283185841,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260720001500,https://www.tribuneindia.com/news/jalandhar/notices-to-68-school-heads-in-punjab-over-salary-delay-draw-unions-ire/
1314345006,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,FIRE DEPARTMENT,,,,,,GOV,,,1,020,020,02,1,3.0,10,1,10,3.92156862745098,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260720001500,https://www.wwnytv.com/2026/07/19/red-cross-provides-aid-victims-saturdays-theresa-fire/
1314345007,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,036,036,03,1,4.0,8,1,8,-1.12359550561798,0,,,,,,,,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260720001500,https://www.businesstimes.com.sg/opinion-features/hungarys-real-economic-test
1314345008,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,KING,,,,,,GOV,,,1,051,051,05,1,3.4,5,1,5,-1.41843971631205,0,,,,,,,,3,"Silver Spring, Maryland, United States",US,USMD,,38.9907,-77.0261,591290,3,"Silver Spring, Maryland, United States",US,USMD,,38.9907,-77.0261,591290,20260720001500,https://power1069fm.com/2026/07/17/t-i-s-brooklyn-show-canceled-hours-ahead-of-show/
1314345009,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,112,112,11,3,-2.0,10,1,10,-7.74336283185841,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260720001500,https://www.tribuneindia.com/news/jalandhar/notices-to-68-school-heads-in-punjab-over-salary-delay-draw-unions-ire/
1314345010,20260720,202607,2026,2026.5479,,,,,,,,,,,GOV,ENVOY,,,,,,GOV,,,1,112,112,11,3,-2.0,10,1,10,-9.92647058823531,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260720001500,https://www.modernghana.com/news/1511956/south-africa-accuses-ghana-of-coordinated-misinfor.html
1314345011,20260720,202607,2026,2026.5479,,,,,,,,,,,HUNGOV,HUNGARY,HUN,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,-1.12359550561798,0,,,,,,,,1,Hungary,HU,HU,,47,20,HU,1,Hungary,HU,HU,,47,20,HU,20260720001500,https://www.businesstimes.com.sg/opinion-features/hungarys-real-economic-test
1314345012,20260720,202607,2026,2026.5479,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,025,025,02,1,-0.3,4,1,4,3.73831775700935,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,1,Ireland,EI,EI,,53,-8,EI,20260720001500,https://www.the42.ie/cathal-oneill-limerick-man-of-the-match-7107664-Jul2026/
1314345013,20260720,202607,2026,2026.5479,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,051,051,05,1,3.4,2,1,2,1.92307692307692,0,,,,,,,,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260720001500,https://power1069fm.com/2026/07/17/home-alone-2-my-left-foot-actress-brenda-fricker-dies-at-81/
1314345014,20260720,202607,2026,2026.5479,,,,,,,,,,,IRL,IRELAND,IRL,,,,,,,,1,051,051,05,1,3.4,2,1,2,1.92307692307692,0,,,,,,,,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260720001500,https://power1069fm.com/2026/07/17/home-alone-2-my-left-foot-actress-brenda-fricker-dies-at-81/
1314345015,20260720,202607,2026,2026.5479,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,027,027,02,1,4.0,6,1,6,-4.19463087248323,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260720001500,https://www.jpost.com/middle-east/article-903010
1314345016,20260720,202607,2026,2026.5479,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,051,051,05,1,3.4,10,1,10,2.32558139534884,0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20260720001500,https://www.oann.com/newsroom/fetterman-says-lack-of-dem-support-for-israel-could-be-his-red-line-for-switching-parties/
1314345017,20260720,202607,2026,2026.5479,,,,,,,,,,,ITA,ROME,ITA,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.49019607843138,0,,,,,,,,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,1,Russia,RS,RS,,60,100,RS,20260720001500,https://www.winchesterstar.com/winchester_star/out-of-the-past-from-the-archives-of-the-winchester-star/article_aaf5d928-11a6-5e0a-a1a6-9121255b1416.html
1314345018,20260720,202607,2026,2026.5479,,,,,,,,,,,ITAMED,ROME,ITA,,,,,MED,,,0,042,042,04,1,1.9,3,1,3,0.49019607843138,0,,,,,,,,4,"Rome, Lazio, Italy",IT,IT07,18350,41.9,12.4833,-126693,1,Russia,RS,RS,,60,100,RS,20260720001500,https://www.winchesterstar.com/winchester_star/out-of-the-past-from-the-archives-of-the-winchester-star/article_aaf5d928-11a6-5e0a-a1a6-9121255b1416.html
1314345019,20260720,202607,2026,2026.5479,,,,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,0,042,042,04,1,1.9,2,1,2,-10.4456824512535,0,,,,,,,,1,Romania,RO,RO,,46,25,RO,1,Romania,RO,RO,,46,25,RO,20260720001500,https://gulfnews.com/world/europe/andrew-tate-arrested-in-miami-as-uk-seeks-extradition-over-rape-human-trafficking-charges-1.500613439
1314345020,20260720,202607,2026,2026.5479,,,,,,,,,,,JUD,LAWYER,,,,,,JUD,,,1,112,112,11,3,-2.0,10,1,10,-5.95514307811294,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260720001500,https://www.lawyersweekly.com.au/sme-law/44665-do-lawyers-deserve-their-bad-reputation-a-harder-look-at-the-caricature
1314345021,20260720,202607,2026,2026.5479,,,,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,100,100,10,3,-5.0,2,1,2,2.15311004784689,0,,,,,,,,4,"Turanga, New Zealand (general), New Zealand",NZ,NZ00,22388,-39.45,174.55,-1520120,4,"Turanga, New Zealand (general), New Zealand",NZ,NZ00,22388,-39.45,174.55,-1520120,20260720001500,https://www.nzherald.co.nz/gisborne-herald/news/free-dental-clinics-more-than-triple-reach-in-gisborne-after-surge-in-demand/LWEC25NUKZGZPBNUEYMRNKNOUE/
1314345022,20260720,202607,2026,2026.5479,,,,,,,,,,,REL,PRIEST,,,,,,,,,0,043,043,04,1,2.8,10,1,10,4.96240601503759,0,,,,,,,,4,"Kipawa, Quebec, Canada",CA,CA10,12788,46.7667,-78.9833,-567321,4,"Kipawa, Quebec, Canada",CA,CA10,12788,46.7667,-78.9833,-567321,20260720001500,https://www.midnorthmonitor.com:443/news/mattawa-parish-marks-father-cyril-okebanamas-15th-ordination-anniversary
1314345023,20260720,202607,2026,2026.5479,,,,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,057,057,05,1,8.0,13,1,10,5.33980582524272,0,,,,,,,,4,"Jeddah, Makkah, Saudi Arabia",SA,SA14,25312,21.5169,39.2192,-3096108,4,"Jeddah, Makkah, Saudi Arabia",SA,SA14,25312,21.5169,39.2192,-3096108,20260720001500,https://www.hellenicshippingnews.com/saudi-arabias-ports-authority-signs-agreements-worth-267m/
1314345024,20260720,202607,2026,2026.5479,,,,,,,,,,,TUR,TURKEY,TUR,,,,,,,,1,042,042,04,1,1.9,2,1,2,-4.18006430868167,0,,,,,,,,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,20260720001500,https://www.sott.net/article/507505-Secret-nazis-are-fine-If-they-advance-DSA-agenda-Member-Emma-Vigeland-inadvertently-exposes-socialist-playbook
1314345025,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,2,1,2,-5.50284629981025,0,,,,,,,,3,"Orleans Parish, Louisiana, United States",US,USLA,,30.0335,-89.9501,558113,3,"Orleans Parish, Louisiana, United States",US,USLA,,30.0335,-89.9501,558113,20260720001500,https://www.kalb.com/2026/07/19/lingering-question-whos-behind-indictment-ag-liz-murrill/
1314345026,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,14.5299145299145,0,,,,,,,,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,3,"Milwaukee, Wisconsin, United States",US,USWI,WI079,43.0389,-87.9065,1577901,20260720001500,https://www.cbs58.com/news/frida-fest-celebrates-art-culture-and-community-in-milwaukee
1314345027,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,MAINE,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.28409090909091,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260720001500,https://koolam.com/ixp/488/p/acadia-national-park-most-owevrowded/
1314345028,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,MILWAUKEE,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,14.5299145299145,0,,,,,,,,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260720001500,https://www.cbs58.com/news/frida-fest-celebrates-art-culture-and-community-in-milwaukee
1314345029,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,2,1,2,3.44387755102041,0,,,,,,,,3,"New Orleans, Louisiana, United States",US,USLA,,29.9546,-90.0751,1629985,3,"New Orleans, Louisiana, United States",US,USLA,,29.9546,-90.0751,1629985,20260720001500,https://www.nola.com/sponsored/lctcs/lctc-connects-rural-louisiana-to-high-demand-careers/article_7719faf9-84ab-491b-8d1a-0eda393dca98.html
1314345030,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,043,043,04,1,2.8,10,1,10,0.49019607843138,0,,,,,,,,3,"Lake Frederick, Virginia, United States",US,USVA,,39.0432,-78.1616,2519270,3,"Lake Frederick, Virginia, United States",US,USVA,,39.0432,-78.1616,2519270,20260720001500,https://www.winchesterstar.com/winchester_star/out-of-the-past-from-the-archives-of-the-winchester-star/article_aaf5d928-11a6-5e0a-a1a6-9121255b1416.html
1314345031,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,PORTLAND,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,4.23280423280424,0,,,,,,,,3,"Rangeley, Maine, United States",US,USME,ME007,44.9664,-70.6428,574038,3,"Rangeley, Maine, United States",US,USME,ME007,44.9664,-70.6428,574038,20260720001500,https://koolam.com/ixp/490/p/hallowell-local-scoop-ice-cream-ideas/
1314345032,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,PORTLAND,USA,,,,,,,,1,043,043,04,1,2.8,4,1,4,4.23280423280424,0,,,,,,,,3,"Rangeley, Maine, United States",US,USME,ME007,44.9664,-70.6428,574038,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260720001500,https://koolam.com/ixp/490/p/hallowell-local-scoop-ice-cream-ideas/
1314345033,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,4,1,4,0.67796610169492,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260720001500,https://www.tsn.ca/mlb/article/imanaga-throws-seven-shutout-innings-cubs-roll-to-win-over-twins/
1314345034,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,FLORIDA,USA,,,,,,,,1,112,112,11,3,-2.0,10,1,10,-6.73076923076924,0,,,,,,,,3,"Orange County, Florida, United States",US,USFL,,28.4586,-81.2915,295750,3,"Orange County, Florida, United States",US,USFL,,28.4586,-81.2915,295750,20260720001500,https://www.yahoo.com/news/us/articles/former-florida-juvenile-corrections-officer-232830722.html
1314345035,20260720,202607,2026,2026.5479,,,,,,,,,,,USA,AMERICAN,USA,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-8.36431226765799,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260720001500,https://www.ibtimes.co.uk/marjorie-taylor-greene-criticises-pete-hegseth-sacrifice-remark-1809441
