GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1289468381,20250216,202502,2025,2025.1260,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-4.93827160493827,1,Russia,RS,RS,,60,100,RS,1,China,CH,CH,,35,105,CH,1,Russia,RS,RS,,60,100,RS,20260216190000,https://www.internazionale.it/ultime-notizie-reuters/2026/02/16/trump-s-new-ambassador-bozell-arrives-in-south-africa-amid-strained-ties
1289468382,20250216,202502,2025,2025.1260,RUS,RUSSIA,RUS,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-4.93827160493827,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260216190000,https://www.internazionale.it/ultime-notizie-reuters/2026/02/16/trump-s-new-ambassador-bozell-arrives-in-south-africa-amid-strained-ties
1289468383,20250216,202502,2025,2025.1260,USA,UNITED STATES,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,015,015,01,1,0.0,2,1,2,-5.26315789473684,3,"Milwaukee County, Wisconsin, United States",US,USWI,WI079,43.0006,-87.9668,1581100,3,"Milwaukee County, Wisconsin, United States",US,USWI,,43.0006,-87.9668,1581100,3,"Milwaukee County, Wisconsin, United States",US,USWI,,43.0006,-87.9668,1581100,20260216190000,https://wtmj.com/news/2026/02/16/milwaukee-man-enters-guilty-pleas-in-prince-mccree-homicide-case/
1289468384,20250216,202502,2025,2025.1260,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,8,1,8,-2.21153846153847,4,"Isfahan, Esfahan, Iran",IR,IR28,40941,32.6597,51.6714,6013426,4,"Isfahan, Esfahan, Iran",IR,IR28,40941,32.6597,51.6714,6013426,4,"Isfahan, Esfahan, Iran",IR,IR28,40941,32.6597,51.6714,6013426,20260216190000,https://www.yahoo.com/news/articles/us-build-warships-fighter-jets-181724906.html
1289468385,20250216,202502,2025,2025.1260,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-2.21153846153847,1,Puerto Rico,RQ,RQ,,18.2359,-66.4838,RQ,1,Puerto Rico,RQ,RQ,,18.2359,-66.4838,RQ,1,Puerto Rico,RQ,RQ,,18.2359,-66.4838,RQ,20260216190000,https://www.yahoo.com/news/articles/us-build-warships-fighter-jets-181724906.html
1289468386,20260117,202601,2026,2026.0466,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,2,1,2,-4.07239819004525,4,"Burlington, Newfoundland, Canada",CA,CA05,12616,49.75,-56.0333,-561858,0,,,,,,,,4,"Burlington, Newfoundland, Canada",CA,CA05,12616,49.75,-56.0333,-561858,20260216190000,https://www.cbc.ca/news/canada/hamilton/michael-castiglione-trial-verdict-9.7091508
1289468387,20260117,202601,2026,2026.0466,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,CALIFORNIA,USA,,,,,,,,1,013,013,01,1,0.4,1,1,1,0.71022727272727,1,United Kingdom,UK,UK,,54,-4,UK,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260216190000,https://abcnews.com/Business/007-bonding-aston-martins-model/story?id=50962061
1289468388,20260117,202601,2026,2026.0466,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,USA,CALIFORNIA,USA,,,,,,,,1,013,013,01,1,0.4,1,1,1,0.71022727272727,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260216190000,https://abcnews.com/Business/007-bonding-aston-martins-model/story?id=50962061
1289468389,20260117,202601,2026,2026.0466,USA,MINNEAPOLIS,USA,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,190,190,19,4,-10.0,6,1,6,-3.3457249070632,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260216190000,https://wcbm.com/national-headline/armed-protestors-take-issue-with-trumps-post-alex-pretti-comments/
1289468390,20260117,202601,2026,2026.0466,USA,MARYLAND,USA,,,,,,,,USAJUD,CONNECTICUT,USA,,,,,JUD,,,1,173,173,17,4,-5.0,1,1,1,-5.0561797752809,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20260216190000,https://www.courant.com/2026/02/16/norwich-police-maryland-man-31-tried-to-entice-minor-online/
1289468391,20260209,202602,2026,2026.1068,,,,,,,,,,,AUSOPP,AUSTRALIA,AUS,,,,,OPP,,,0,042,042,04,1,1.9,4,2,4,-3.44635908838244,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468392,20260209,202602,2026,2026.1068,,,,,,,,,,,OPP,OPPOSITION LEADER,,,,,,OPP,,,0,042,042,04,1,1.9,12,2,12,-3.44635908838244,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468393,20260209,202602,2026,2026.1068,AUS,AUSTRALIA,AUS,,,,,,,,OPP,OPPOSITION LEADER,,,,,,OPP,,,0,042,042,04,1,1.9,4,2,4,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468394,20260209,202602,2026,2026.1068,AUSOPP,AUSTRALIA,AUS,,,,,OPP,,,,,,,,,,,,,0,014,014,01,1,0.0,4,2,4,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468395,20260209,202602,2026,2026.1068,AUSOPP,AUSTRALIA,AUS,,,,,OPP,,,,,,,,,,,,,0,043,043,04,1,2.8,4,2,4,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468396,20260209,202602,2026,2026.1068,JAN,JAIN,,,,JAN,,,,,USA,THE US,USA,,,,,,,,1,036,036,03,1,4.0,5,1,5,1.56695156695157,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260216190000,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-us-trade-deal-trade-team-heading-to-washington-next-week-for-legal-pact/articleshow/128434425.cms
1289468397,20260209,202602,2026,2026.1068,OPP,OPPOSITION LEADER,,,,,,OPP,,,,,,,,,,,,,0,014,014,01,1,0.0,12,2,12,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468398,20260209,202602,2026,2026.1068,OPP,OPPOSITION LEADER,,,,,,OPP,,,,,,,,,,,,,0,043,043,04,1,2.8,12,2,12,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468399,20260209,202602,2026,2026.1068,OPP,OPPOSITION LEADER,,,,,,OPP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,014,014,01,1,0.0,4,2,4,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468400,20260209,202602,2026,2026.1068,OPP,OPPOSITION LEADER,,,,,,OPP,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,4,2,4,-3.44635908838244,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260216190000,https://www.smh.com.au/national/big-build-s-dirty-money-how-gangland-bikie-linked-firms-funded-labor-20260216-p5o2k4.html
1289468401,20260209,202602,2026,2026.1068,USA,WASHINGTON,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,7,1,7,1.56695156695157,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260216190000,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-us-trade-deal-trade-team-heading-to-washington-next-week-for-legal-pact/articleshow/128434425.cms
1289468402,20260209,202602,2026,2026.1068,USA,UNITED STATES,USA,,,,,,,,JUD,SUPREME COURT,,,,,,JUD,,,0,020,020,02,1,3.0,2,1,2,-3.09278350515464,3,"Staten Island, New York, United States",US,USNY,NY085,40.5834,-74.1496,1802959,3,"Staten Island, New York, United States",US,USNY,,40.5834,-74.1496,1802959,3,"Staten Island, New York, United States",US,USNY,,40.5834,-74.1496,1802959,20260216190000,https://www.nydailynews.com/2026/02/16/lander-pulling-punches-goldman-redistricting/
1289468403,20260216,202602,2026,2026.1260,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,036,036,03,1,4.0,10,1,10,5.83446404341927,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260216190000,https://hoards.com/article-37725-fed-dollars-support-dairy-innovation.html
1289468404,20260216,202602,2026,2026.1260,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,051,051,05,1,3.4,10,1,10,5.83446404341927,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260216190000,https://hoards.com/article-37725-fed-dollars-support-dairy-innovation.html
1289468405,20260216,202602,2026,2026.1260,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,057,057,05,1,8.0,10,2,10,3.04166878140385,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260216190000,https://www.myjoyonline.com/akuafo%C9%94-anidaso%C9%94-a-new-dawn-for-ghanas-farmers/
1289468406,20260216,202602,2026,2026.1260,,,,,,,,,,,AUT,VIENNA,AUT,,,,,,,,0,193,193,19,4,-10.0,2,1,2,-10.5978260869565,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260216190000,https://www.thenationalnews.com/news/europe/2026/02/16/suspect-in-isis-bomb-plot-against-taylor-swift-show-also-planned-to-attack-dubai/
1289468407,20260216,202602,2026,2026.1260,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,042,042,04,1,1.9,2,1,2,-0.25773195876288,0,,,,,,,,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,20260216190000,https://www.livelaw.in/supreme-court/punjab-regional-town-planning-act-illegally-change-of-land-use-permission-cant-be-post-facto-legalised-supreme-court-523348
1289468408,20260216,202602,2026,2026.1260,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,042,042,04,1,1.9,5,1,5,0.47058823529412,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260216190000,https://www.wwaytv3.com/nc-wildlife-resources-commission-seeks-comment-on-migratory-game-bird-hunting-seasons/
1289468409,20260216,202602,2026,2026.1260,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,1.42857142857143,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260216190000,https://www.film-news.co.uk:443/news/UK/124872/Jay-Manuel-on-his-friendship-with-Tyra-Banks-I-wish-her-no-ill-will
1289468410,20260216,202602,2026,2026.1260,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,025,025,02,1,-0.3,8,2,8,-4.41281362333994,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260216190000,https://www.breakingnews.ie/ireland/delivery-driver-caught-with-over-e700k-of-cannabis-at-dublin-airport-jailed-1865701.html
1289468411,20260216,202602,2026,2026.1260,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,1,1,1,4.74495848161329,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,3,"Des Moines, Iowa, United States",US,USIA,,41.6005,-93.6091,465961,20260216190000,https://o.canada.com:443/entertainment/elijah-wood-sean-astin-billy-boyd-dominic-monaghan-vijs-restaurant-vancouver
1289468412,20260216,202602,2026,2026.1260,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,010,010,01,1,0.0,2,1,2,0.5654281098546,0,,,,,,,,4,"Hong Liang, Anhui, China",CH,CH01,13319,29.7931,118.385,10583639,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260216190000,https://www.pressdemocrat.com/2026/02/13/they-are-in-love-but-dont-speak-the-same-language/
1289468413,20260216,202602,2026,2026.1260,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,010,010,01,1,0.0,2,1,2,0.5654281098546,0,,,,,,,,3,"New Haven, Connecticut, United States",US,USCT,,41.3082,-72.9282,209231,3,"New Haven, Connecticut, United States",US,USCT,,41.3082,-72.9282,209231,20260216190000,https://www.pressdemocrat.com/2026/02/13/they-are-in-love-but-dont-speak-the-same-language/
1289468414,20260216,202602,2026,2026.1260,,,,,,,,,,,CHN,XIAN,CHN,,,,,,,,0,042,042,04,1,1.9,17,1,10,0.5654281098546,0,,,,,,,,4,"Hong Liang, Anhui, China",CH,CH01,13319,29.7931,118.385,10583639,4,"Hong Liang, Anhui, China",CH,CH01,13319,29.7931,118.385,10583639,20260216190000,https://www.pressdemocrat.com/2026/02/13/they-are-in-love-but-dont-speak-the-same-language/
1289468415,20260216,202602,2026,2026.1260,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,1,1,1,0.5654281098546,0,,,,,,,,4,"Hong Liang, Anhui, China",CH,CH01,13319,29.7931,118.385,10583639,3,"New Haven, Connecticut, United States",US,USCT,,41.3082,-72.9282,209231,20260216190000,https://www.pressdemocrat.com/2026/02/13/they-are-in-love-but-dont-speak-the-same-language/
1289468416,20260216,202602,2026,2026.1260,,,,,,,,,,,CHRCTH,CATHOLIC PRIEST,,,,CHR,CTH,,,,0,0841,084,08,2,7.0,4,1,4,-3.74449339207049,0,,,,,,,,4,"Bogota, Cundinamarca, Colombia",CO,CO33,18585,4.6,-74.0833,-578472,4,"Camilo Torres, Departamento de Norte de Santander, Colombia",CO,CO21,14134,8.15167,-72.4931,29748,20260216190000,https://www.internazionale.it/ultime-notizie-reuters/2026/02/16/colombia-identifies-remains-of-rebel-group-priest-killed-in-1966
1289468417,20260216,202602,2026,2026.1260,,,,,,,,,,,CHRCTH,CATHOLIC PRIEST,,,,CHR,CTH,,,,0,0841,084,08,2,7.0,2,1,2,-3.74449339207049,0,,,,,,,,4,"Camilo Torres, Departamento de Norte de Santander, Colombia",CO,CO21,14134,8.15167,-72.4931,29748,4,"Camilo Torres, Departamento de Norte de Santander, Colombia",CO,CO21,14134,8.15167,-72.4931,29748,20260216190000,https://www.internazionale.it/ultime-notizie-reuters/2026/02/16/colombia-identifies-remains-of-rebel-group-priest-killed-in-1966
1289468418,20260216,202602,2026,2026.1260,,,,,,,,,,,CRI,COSTARICA,CRI,,,,,,,,1,042,042,04,1,1.9,10,1,10,0.11890606420927,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40,-4,SP,20260216190000,https://qcostarica.com/life-after-the-asemblea-what-will-legislators-do-when-their-term-ends-on-april-30/
1289468419,20260216,202602,2026,2026.1260,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,040,040,04,1,1.0,10,1,10,-4.44915254237288,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260216190000,https://www.nzherald.co.nz/nz/professional-money-launderer-daniel-hu-to-forfeit-33-million-after-covert-police-investigation-operation-martinez/premium/NBBZSKWUNFDKNOLIODTIWTOV4E/
