GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1323425467,20260818,202608,2026,2026.6247,,,,,,,,,,,USACOP,ATLANTA,USA,,,,,COP,,,0,040,040,04,1,1.0,8,1,8,-5.53633217993079,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425468,20260818,202608,2026,2026.6247,,,,,,,,,,,USACOP,ATLANTA,USA,,,,,COP,,,0,046,046,04,1,7.0,3,1,3,-5.53633217993079,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425469,20260818,202608,2026,2026.6247,EST,ESTONIA,EST,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-6.08308605341247,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Estonia,EN,EN,,59,26,EN,20260917003000,https://www.eptrail.com/2026/09/16/russia-assassination-network/
1323425470,20260818,202608,2026,2026.6247,EST,ESTONIA,EST,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,112,112,11,3,-2.0,6,1,6,-6.08308605341247,1,Estonia,EN,EN,,59,26,EN,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260917003000,https://www.eptrail.com/2026/09/16/russia-assassination-network/
1323425471,20260818,202608,2026,2026.6247,EST,ESTONIA,EST,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-6.08308605341247,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260917003000,https://www.eptrail.com/2026/09/16/russia-assassination-network/
1323425472,20260818,202608,2026,2026.6247,GOV,PRESIDENT,,,,,,GOV,,,USACOP,ATLANTA,USA,,,,,COP,,,0,046,046,04,1,7.0,5,1,5,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425473,20260818,202608,2026,2026.6247,GOVBUS,DEPARTMENT OF COMMERCE,,,,,,GOV,BUS,,USA,NORTH CAROLINA,USA,,,,,,,,0,071,071,07,2,7.4,12,2,12,-2.45677888989991,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,20260917003000,https://www.whqr.org/2026-09-16/buncombe-commissioners-talk-bear-response-disaster-dollars
1323425474,20260818,202608,2026,2026.6247,GOVBUS,DEPARTMENT OF COMMERCE,,,,,,GOV,BUS,,USA,NORTH CAROLINA,USA,,,,,,,,0,071,071,07,2,7.4,2,2,2,-2.45677888989991,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,20260917003000,https://www.whqr.org/2026-09-16/buncombe-commissioners-talk-bear-response-disaster-dollars
1323425475,20260818,202608,2026,2026.6247,GOVBUS,DEPARTMENT OF COMMERCE,,,,,,GOV,BUS,,USA,NORTH CAROLINA,USA,,,,,,,,0,071,071,07,2,7.4,2,2,2,-2.45677888989991,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260917003000,https://www.whqr.org/2026-09-16/buncombe-commissioners-talk-bear-response-disaster-dollars
1323425476,20260818,202608,2026,2026.6247,USA,UNITED STATES,USA,,,,,,,,USACOP,ATLANTA,USA,,,,,COP,,,0,040,040,04,1,1.0,2,1,2,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425477,20260818,202608,2026,2026.6247,USA,UNITED STATES,USA,,,,,,,,USACOP,ATLANTA,USA,,,,,COP,,,0,046,046,04,1,7.0,2,1,2,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425478,20260818,202608,2026,2026.6247,USACOP,ATLANTA,USA,,,,,COP,,,,,,,,,,,,,0,040,040,04,1,1.0,8,1,8,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425479,20260818,202608,2026,2026.6247,USACOP,ATLANTA,USA,,,,,COP,,,,,,,,,,,,,0,046,046,04,1,7.0,3,1,3,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425480,20260818,202608,2026,2026.6247,USACOP,ATLANTA,USA,,,,,COP,,,GOV,PRESIDENT,,,,,,GOV,,,0,046,046,04,1,7.0,5,1,5,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425481,20260818,202608,2026,2026.6247,USACOP,ATLANTA,USA,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425482,20260818,202608,2026,2026.6247,USACOP,ATLANTA,USA,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-5.53633217993079,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260917003000,https://www.atlantanewsfirst.com/2026/09/16/third-suspect-edgewood-avenue-mass-shooting-captured-alabama-fbi-says/
1323425483,20260910,202609,2026,2026.6849,FJI,FIJI,FJI,,,,,,,,FJIELI,FIJI,FJI,,,,,ELI,,,1,0874,087,08,2,10.0,4,1,4,-8.93854748603352,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260917003000,https://www.fijivillage.com/news/court-dismisses-panapasa-s-application-to-vacate-trial-523e82/
1323425484,20260910,202609,2026,2026.6849,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,084,084,08,2,7.0,2,1,2,-1.40562248995984,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260917003000,https://us.cnn.com/2026/09/16/uk/princess-diana-king-charles-forgotten-book-claims-intl
1323425485,20260910,202609,2026,2026.6849,USA,THE US,USA,,,,,,,,MED,BLOG,,,,,,MED,,,1,010,010,01,1,0.0,10,1,10,-5.10948905109489,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260917003000,https://www.bioxconomy.com/clinical-and-research/fda-to-boost-overseas-trial-site-inspections-amid-concerns-about-regulatory-oversight-capacity
1323425486,20260917,202609,2026,2026.7041,,,,,,,,,,,AGO,ANGOLA,AGO,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.73186119873817,0,,,,,,,,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,20260917003000,https://gadget.co.za/highriskgenai861t/
1323425487,20260917,202609,2026,2026.7041,,,,,,,,,,,AGO,ANGOLA,AGO,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.73186119873817,0,,,,,,,,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260917003000,https://gadget.co.za/highriskgenai861t/
1323425488,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,020,020,02,1,3.0,7,1,7,-10.3734439834025,0,,,,,,,,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,5,"Northern Territory, Northern Territory, Australia",AS,AS03,40197,-20,134,-1592100,20260917003000,https://www.mirror.co.uk/news/world-news/australia-northern-territory-death-woman-37671221
1323425489,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.45402951191827,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260917003000,https://www.watoday.com.au/lifestyle/life-and-relationships/we-have-lost-the-art-of-the-pop-in-i-petition-we-revive-it-20260908-p60ve8.html
1323425490,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,8,4,8,0.34602076124567,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260917003000,https://www.smh.com.au/national/nsw/alan-jones-trial-live-updates-cross-examination-of-complainant-m-resumes-as-indecent-assault-sexual-touching-trial-continues-20260917-p60y3b.html
1323425491,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.3525571273123,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260917003000,https://www.adn.com/alaska-news/anchorage/2026/09/16/stuck-on-the-details-anchorage-assembly-delays-new-police-surveillance-regulations/
1323425492,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,-4.3525571273123,0,,,,,,,,4,"Captain Cook, Victoria, Australia",AS,AS07,5424,-37.416,147.144,11455670,4,"Captain Cook, Victoria, Australia",AS,AS07,5424,-37.416,147.144,11455670,20260917003000,https://www.adn.com/alaska-news/anchorage/2026/09/16/stuck-on-the-details-anchorage-assembly-delays-new-police-surveillance-regulations/
1323425493,20260917,202609,2026,2026.7041,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,0,060,060,06,2,6.0,2,1,2,-4.49897750511247,0,,,,,,,,4,"Monash, South Australia, Australia",AS,AS05,5284,-34.2333,140.567,-1588322,4,"Monash, South Australia, Australia",AS,AS05,5284,-34.2333,140.567,-1588322,20260917003000,https://www.watoday.com.au/healthcare/it-was-crippling-new-endometriosis-plan-aims-to-save-women-from-years-of-agony-20260915-p60xg6.html
1323425494,20260917,202609,2026,2026.7041,,,,,,,,,,,BGD,DHAKA,BGD,,,,,,,,1,040,040,04,1,1.0,14,1,10,4.42260442260442,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260917003000,http://www.southeastasiapost.com/news/279311690/india-and-bangladesh-discuss-improving-air-connectivity-enhancing-civil-aviation-cooperation
1323425495,20260917,202609,2026,2026.7041,,,,,,,,,,,BGD,BANGLADESH,BGD,,,,,,,,1,040,040,04,1,1.0,2,1,2,4.42260442260442,0,,,,,,,,1,India,IN,IN,,20,77,IN,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260917003000,http://www.southeastasiapost.com/news/279311690/india-and-bangladesh-discuss-improving-air-connectivity-enhancing-civil-aviation-cooperation
1323425496,20260917,202609,2026,2026.7041,,,,,,,,,,,BGD,DHAKA,BGD,,,,,,,,1,046,046,04,1,7.0,6,1,6,4.42260442260442,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260917003000,http://www.southeastasiapost.com/news/279311690/india-and-bangladesh-discuss-improving-air-connectivity-enhancing-civil-aviation-cooperation
1323425497,20260917,202609,2026,2026.7041,,,,,,,,,,,BGDGOV,BANGLADESH,BGD,,,,,GOV,,,1,040,040,04,1,1.0,10,1,10,4.42260442260442,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260917003000,http://www.southeastasiapost.com/news/279311690/india-and-bangladesh-discuss-improving-air-connectivity-enhancing-civil-aviation-cooperation
1323425498,20260917,202609,2026,2026.7041,,,,,,,,,,,BLZ,BELIZE,BLZ,,,,,,,,1,036,036,03,1,4.0,5,1,5,2.29007633587786,0,,,,,,,,4,"Stann Creek, Stann Creek, Belize",BH,BH05,5859,16.9667,-88.2167,-1149242,4,"Stann Creek, Stann Creek, Belize",BH,BH05,5859,16.9667,-88.2167,-1149242,20260917003000,https://www.greaterbelize.com/ozone-day-scholarships-twelve-students-one-timely-skills-gap/
1323425499,20260917,202609,2026,2026.7041,,,,,,,,,,,BLZ,BELIZE,BLZ,,,,,,,,1,051,051,05,1,3.4,1,1,1,2.59259259259259,0,,,,,,,,1,Belize,BH,BH,,17.25,-88.75,BH,1,Belize,BH,BH,,17.25,-88.75,BH,20260917003000,https://www.greaterbelize.com/could-belize-eventually-power-itself/
1323425500,20260917,202609,2026,2026.7041,,,,,,,,,,,BLZ,BELIZE,BLZ,,,,,,,,1,051,051,05,1,3.4,1,1,1,2.59259259259259,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,Belize,BH,BH,,17.25,-88.75,BH,20260917003000,https://www.greaterbelize.com/could-belize-eventually-power-itself/
1323425501,20260917,202609,2026,2026.7041,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.74074074074074,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260917003000,https://www.thehindu.com/news/international/uk-pm-burnham-meets-canada-counterpart-carney/article71475097.ece
1323425502,20260917,202609,2026,2026.7041,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,2,1,2,-10.6170598911071,0,,,,,,,,1,Hong Kong,HK,HK,,22.25,114.166667,HK,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260917003000,https://www.biglychee.com/2026/09/17/free-hk100-park-n-shop-coupon-for-every-second-child/
1323425503,20260917,202609,2026,2026.7041,,,,,,,,,,,CHNGOVMED,CHINESE,CHN,,,,,GOV,MED,,0,042,042,04,1,1.9,3,1,3,-10.6170598911071,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260917003000,https://www.biglychee.com/2026/09/17/free-hk100-park-n-shop-coupon-for-every-second-child/
1323425504,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,020,020,02,1,3.0,5,1,5,-0.86750788643533,0,,,,,,,,3,"Macomb County, Michigan, United States",US,USMI,,42.7,-82.9499,1622992,3,"Macomb County, Michigan, United States",US,USMI,,42.7,-82.9499,1622992,20260917003000,https://www.wxyz.com/news/local-news/investigations/michigan-officers-turn-to-ai-for-police-reports-wayne-co-prosecutor-warns-be-cautious
1323425505,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,040,040,04,1,1.0,4,1,4,-3.125,0,,,,,,,,3,"Cass County, Texas, United States",US,USTX,,33.0668,-94.3502,1383819,3,"Cass County, Texas, United States",US,USTX,,33.0668,-94.3502,1383819,20260917003000,https://www.chipchick.com/2026/09/three-little-sisters-were-found-strangled-in-a-pond-and-nobody-knows-who-did-this
1323425506,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,040,040,04,1,1.0,1,1,1,-3.125,0,,,,,,,,3,"Cass County, Texas, United States",US,USTX,,33.0668,-94.3502,1383819,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260917003000,https://www.chipchick.com/2026/09/three-little-sisters-were-found-strangled-in-a-pond-and-nobody-knows-who-did-this
1323425507,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,040,040,04,1,1.0,3,1,3,-0.86750788643533,0,,,,,,,,3,"Macomb County, Michigan, United States",US,USMI,,42.7,-82.9499,1622992,3,"Macomb County, Michigan, United States",US,USMI,,42.7,-82.9499,1622992,20260917003000,https://www.wxyz.com/news/local-news/investigations/michigan-officers-turn-to-ai-for-police-reports-wayne-co-prosecutor-warns-be-cautious
1323425508,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,040,040,04,1,1.0,2,1,2,-0.86750788643533,0,,,,,,,,3,"Macomb County, Michigan, United States",US,USMI,,42.7,-82.9499,1622992,3,"Oakland County, Michigan, United States",US,USMI,,42.6667,-83.3999,1623005,20260917003000,https://www.wxyz.com/news/local-news/investigations/michigan-officers-turn-to-ai-for-police-reports-wayne-co-prosecutor-warns-be-cautious
1323425509,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,042,042,04,1,1.9,10,1,10,-9.62343096234309,0,,,,,,,,3,"Davidson County, North Carolina, United States",US,USNC,,35.8168,-80.2331,1008548,3,"Davidson County, North Carolina, United States",US,USNC,,35.8168,-80.2331,1008548,20260917003000,https://www.wyff4.com/article/dog-dies-parked-truck-arrests/73763936
1323425510,20260917,202609,2026,2026.7041,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,110,110,11,3,-2.0,6,1,6,-3.76925598164536,0,,,,,,,,3,"Prince George, Virginia, United States",US,USVA,,37.2204,-77.288,1499915,3,"Prince George, Virginia, United States",US,USVA,,37.2204,-77.288,1499915,20260917003000,https://www.wtvr.com/news/local-news/prince-george-animal-shelter-investigation-sept-16-20
