GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1294388888,20260316,202603,2026,2026.2082,,,,,,,,,,,BEL,BRUSSELS,BEL,,,,,,,,0,042,042,04,1,1.9,7,1,7,-0.9433962264151,0,,,,,,,,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20260316000000,https://theshillongtimes.com/2026/03/16/west-asia-crisis-mea-speaks-to-saudi-uae-foreign-ministers/
1294388889,20260316,202603,2026,2026.2082,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,020,020,02,1,3.0,10,1,10,-1.20689655172414,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.mirror.co.uk/3am/celebrity-news/fuming-fans-demand-refunds-legally-36872037
1294388890,20260316,202603,2026,2026.2082,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,040,040,04,1,1.0,10,1,10,2.82317979197623,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260316000000,https://www.wisbusiness.com/2026/buckley-brinkman-ai-creates-a-brighter-future-for-wisconsin/
1294388891,20260316,202603,2026,2026.2082,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,060,060,06,2,6.0,10,1,10,0.74626865671642,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://finance.yahoo.com/news/popular-steakhouse-chain-sold-parent-151827829.html
1294388892,20260316,202603,2026,2026.2082,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,020,020,02,1,3.0,1,1,1,-3.95480225988701,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260316000000,https://www.scmp.com/news/world/united-states-canada/article/3346692/starmer-holds-calls-trump-and-carney-irans-hormuz-blockage
1294388893,20260316,202603,2026,2026.2082,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,020,020,02,1,3.0,1,1,1,-3.95480225988701,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260316000000,https://www.scmp.com/news/world/united-states-canada/article/3346692/starmer-holds-calls-trump-and-carney-irans-hormuz-blockage
1294388894,20260316,202603,2026,2026.2082,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,173,173,17,4,-5.0,8,4,8,-7.52978932786751,0,,,,,,,,4,"Sarnia, Ontario, Canada",CA,CA08,12661,42.9667,-82.4,-573205,4,"Sarnia, Ontario, Canada",CA,CA08,12661,42.9667,-82.4,-573205,20260316000000,https://www.stthomastimesjournal.com:443/news/local-news/10k-drugs-cash-found-in-suspicious-sarnia-car-siu-probing-lambton-arrest
1294388895,20260316,202603,2026,2026.2082,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,043,043,04,1,2.8,21,7,21,-4.34782608695652,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260316000000,https://www.thisiswiltshire.co.uk/news/national/25938325.woman-charged-murdering-baby-girl-fell-height/
1294388896,20260316,202603,2026,2026.2082,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,112,112,11,3,-2.0,10,1,10,-6.88259109311741,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.fox23.com/news/tulsa-police-say-woman-drove-stolen-car-into-home-of-ex-boyfriend/article_c40a447b-1844-4124-86cd-2e98fcedbedd.html
1294388897,20260316,202603,2026,2026.2082,,,,,,,,,,,COP,DEPUTY,,,,,,COP,,,1,130,130,13,3,-4.4,6,1,6,-8.09248554913294,0,,,,,,,,4,"Amasaman, Ghana (general), Ghana",GH,GH00,190657,5.70493,-0.301511,-2069232,4,"Amasaman, Ghana (general), Ghana",GH,GH00,190657,5.70493,-0.301511,-2069232,20260316000000,https://www.myjoyonline.com/police-immigration-service-arrest-12-suspects-in-joint-operation/
1294388898,20260316,202603,2026,2026.2082,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,15,1,10,-6.88259109311741,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.fox23.com/news/tulsa-police-say-woman-drove-stolen-car-into-home-of-ex-boyfriend/article_c40a447b-1844-4124-86cd-2e98fcedbedd.html
1294388899,20260316,202603,2026,2026.2082,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,0,043,043,04,1,2.8,2,1,2,3.60065466448445,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260316000000,https://6abc.com/post/oscars-2026-films-actors-poised-make-history-academy-awards-oscar-sunday/18703021/
1294388900,20260316,202603,2026,2026.2082,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,0,043,043,04,1,2.8,8,1,8,3.60065466448445,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260316000000,https://6abc.com/post/oscars-2026-films-actors-poised-make-history-academy-awards-oscar-sunday/18703021/
1294388901,20260316,202603,2026,2026.2082,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,051,051,05,1,3.4,10,1,10,-0.9433962264151,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.decaturish.com/opinion/letters_to_editor/dear-decaturish-decatur-school-board-squandering-trust/article_340c38f6-dca0-4280-b5cd-fb3485a184d3.html
1294388902,20260316,202603,2026,2026.2082,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,036,036,03,1,4.0,10,1,10,1.98511166253102,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260316000000,https://theconversation.com/theres-a-new-plan-to-help-first-nations-students-from-daycare-to-uni-what-does-it-need-to-work-273899
1294388903,20260316,202603,2026,2026.2082,,,,,,,,,,,EDU,SCHOLAR,,,,,,EDU,,,1,040,040,04,1,1.0,12,1,6,0.99431818181818,0,,,,,,,,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,2,"Mississippi, United States",US,USMS,,32.7673,-89.6812,MS,20260316000000,https://www.el-balad.com/16882304
1294388904,20260316,202603,2026,2026.2082,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,4,1,4,-2.38095238095238,0,,,,,,,,3,"Woodward High School, Ohio, United States",US,USOH,,41.68,-83.5291,1048127,3,"Woodward High School, Ohio, United States",US,USOH,,41.68,-83.5291,1048127,20260316000000,https://www.cleveland19.com/2026/03/15/cincinnati-police-arrest-39-tow-65-vehicles-after-street-takeover-attempt/
1294388905,20260316,202603,2026,2026.2082,,,,,,,,,,,ESP,TOLEDO,ESP,,,,,,,,1,112,112,11,3,-2.0,10,1,10,-14.8148148148148,0,,,,,,,,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260316000000,https://www.cleveland19.com/2026/03/15/toledo-man-accused-slashing-man-across-chest-with-knife/
1294388906,20260316,202603,2026,2026.2082,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,040,040,04,1,1.0,11,2,11,-1.99182839632278,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260316000000,https://www.aol.com/articles/trump-says-many-countries-send-142856125.html
1294388907,20260316,202603,2026,2026.2082,,,,,,,,,,,FRA,FRENCH,FRA,,,,,,,,0,041,041,04,1,1.0,6,1,6,-3.65168539325843,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260316000000,https://english.news.cn/20260316/108fef982fc44b1483c6cb9e3488749e/c.html
1294388908,20260316,202603,2026,2026.2082,,,,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,031,031,03,1,5.2,10,1,10,3.44827586206897,0,,,,,,,,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260316000000,https://www.afr.com/world/europe/andrew-forrest-puts-his-best-foot-forward-in-london-20260311-p5o9dy
1294388909,20260316,202603,2026,2026.2082,,,,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,040,040,04,1,1.0,4,1,4,-4.25170068027211,0,,,,,,,,5,"Essex, Essex, United Kingdom",UK,UKE4,40108,51.8333,0.583333,-2595724,1,Ireland,EI,EI,,53,-8,EI,20260316000000,https://www.guardian-series.co.uk/news/national/25938307.starmer-trump-discuss-importance-reopening-strait-hormuz/
1294388910,20260316,202603,2026,2026.2082,,,,,,,,,,,GBR,BRITISH,GBR,,,,,,,,1,042,042,04,1,1.9,10,1,10,-5.60747663551402,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260316000000,https://theconversation.com/your-say-week-beginning-march-16-278398
1294388911,20260316,202603,2026,2026.2082,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.88087774294671,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260316000000,https://www.mirror.co.uk/3am/us-celebrity-news/oscars-2026-host-conan-obrien-36872086
1294388912,20260316,202603,2026,2026.2082,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,060,060,06,2,6.0,4,1,4,-0.94488188976378,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260316000000,https://www.argusmedia.com/en/news-and-insights/latest-market-news/2801359-uk-weighs-trump-request-to-help-reopen-strait-update-2
1294388913,20260316,202603,2026,2026.2082,,,,,,,,,,,GBRGOV,DOWNING STREET,GBR,,,,,GOV,,,1,051,051,05,1,3.4,6,1,6,-1.79806362378977,0,,,,,,,,4,"North Sea, Oceans (general), Oceans",OS,OS00,154724,55.3333,3,-1506407,4,"North Sea, Oceans (general), Oceans",OS,OS00,154724,55.3333,3,-1506407,20260316000000,https://www.thetimes.com/world/middle-east/israel-iran/article/energy-bill-support-benefit-claimants-pensioners-kjhmzvtdz
1294388914,20260316,202603,2026,2026.2082,,,,,,,,,,,GBRGOVMIL,UNITED KINGDOM,GBR,,,,,GOV,MIL,,1,043,043,04,1,2.8,10,1,10,-1.73410404624277,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260316000000,http://www.bangladeshsun.com/news/278923941/eam-jaishankar-discusses-west-asia-situation-with-uae-fm
1294388915,20260316,202603,2026,2026.2082,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-5.94059405940594,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260316000000,https://www.myjoyonline.com/manager-jailed-five-years-for-fake-currency-possession/
1294388916,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,040,040,04,1,1.0,5,1,5,-1.70357751277683,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.tehachapinews.com/news/bear-valley-csd-sets-date-for-police-tax-special-election/article_95bf2f35-e342-4a33-af2b-369008e0a9ca.html
1294388917,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,040,040,04,1,1.0,10,1,10,1.98511166253102,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260316000000,https://theconversation.com/theres-a-new-plan-to-help-first-nations-students-from-daycare-to-uni-what-does-it-need-to-work-273899
1294388918,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,0.41580041580041,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://www.moneymanagement.com.au/perpetual-appoints-acting-cio/
1294388919,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,5,1,5,-1.87074829931973,0,,,,,,,,4,"Doncaster, Doncaster, United Kingdom",UK,UKD5,40130,53.5333,-1.11667,-2594486,4,"Doncaster, Doncaster, United Kingdom",UK,UKD5,40130,53.5333,-1.11667,-2594486,20260316000000,https://www.thetimes.com/uk/politics/article/labour-reform-uk-climate-change-solar-panels-flood-barriers-h0trrrrrk
1294388920,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,111,111,11,3,-2.0,10,1,10,-31.4285714285714,0,,,,,,,,1,Namibia,WA,WA,,-22,17,WA,1,Namibia,WA,WA,,-22,17,WA,20260316000000,http://www.namibiansun.com/government/mp-slams-government-for-failing-abuse-victims-nmh006925-1-7817
1294388921,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,173,173,17,4,-5.0,30,3,30,-8.84955752212389,0,,,,,,,,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260316000000,https://wjactv.com/news/nation-world/14-year-old-charged-with-first-degree-murder-in-mothers-shooting-death-mental-health-math
1294388922,20260316,202603,2026,2026.2082,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,190,190,19,4,-10.0,10,1,10,-2.1978021978022,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260316000000,https://mynewsla.com/business/2026/03/15/firefighters-battle-residential-fire-in-moreno-valley/
1294388923,20260316,202603,2026,2026.2082,,,,,,,,,,,GOVEDU,DEPARTMENT OF EDUCATION,,,,,,GOV,EDU,,1,090,090,09,2,-2.0,10,1,10,0.15015015015015,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260316000000,https://www.wnd.com/2026/03/taxpayers-will-finally-see-which-foreign-entities-fund/
1294388924,20260316,202603,2026,2026.2082,,,,,,,,,,,GOVEDU,DEPARTMENT OF EDUCATION,,,,,,GOV,EDU,,1,100,100,10,3,-5.0,10,1,10,0.15015015015015,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260316000000,https://www.wnd.com/2026/03/taxpayers-will-finally-see-which-foreign-entities-fund/
1294388925,20260316,202603,2026,2026.2082,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,20,2,20,-11.4279594077168,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260316000000,https://www.inverelltimes.com.au/story/9199495/one-dead-another-injured-in-early-morning-shooting/
1294388926,20260316,202603,2026,2026.2082,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,3,1,3,-9.48905109489051,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260316000000,https://mynewsla.com/business/2026/03/15/person-killed-in-fiery-three-vehicle-crash-on-freeway-in-downtown-la-2/
1294388927,20260316,202603,2026,2026.2082,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,15,3,15,-8.84955752212389,0,,,,,,,,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260316000000,https://wjactv.com/news/nation-world/14-year-old-charged-with-first-degree-murder-in-mothers-shooting-death-mental-health-math
1294388928,20260316,202603,2026,2026.2082,,,,,,,,,,,IND,DELHI,IND,,,,,,,,1,043,043,04,1,2.8,4,1,4,0.26809651474531,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260316000000,http://www.chinanationalnews.com/news/278924064/air-india-air-india-express-to-operate-48-flights-to-and-from-west-asia-on-march-16
1294388929,20260316,202603,2026,2026.2082,,,,,,,,,,,IND,NANDA DEVI,IND,,,,,,,,1,043,043,04,1,2.8,3,1,3,0.61728395061729,0,,,,,,,,4,"Nanda Devi, Uttaranchal, India",IN,IN39,70282,30.3833,79.9833,-2105586,4,"Mundra, Madhya Pradesh, India",IN,IN35,17744,23.9833,78.4833,-2105080,20260316000000,https://theshillongtimes.com/2026/03/16/indian-ships-sail-safely-amid-west-asia-tensions/
1294388930,20260316,202603,2026,2026.2082,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,080,080,08,2,5.0,4,1,4,-3.60975609756098,0,,,,,,,,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,4,"Kharg Island, Bushehr, Iran",IR,IR22,40962,29.2458,50.3158,-3070760,20260316000000,https://www.marinelink.com/news/us-officials-predict-quick-end-iran-war-536980
1294388931,20260316,202603,2026,2026.2082,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,080,080,08,2,5.0,1,1,1,-3.60975609756098,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260316000000,https://www.marinelink.com/news/us-officials-predict-quick-end-iran-war-536980
1294388932,20260316,202603,2026,2026.2082,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,138,138,13,3,-7.0,8,1,8,-7.94979079497908,0,,,,,,,,4,"Kharg, Bushehr, Iran",IR,IR22,40962,29.25,50.3286,-3067896,4,"Kharg, Bushehr, Iran",IR,IR22,40962,29.25,50.3286,-3067896,20260316000000,https://www.argusmedia.com/en/news-and-insights/latest-market-news/2801363-iran-vows-retaliation-on-uae-for-us-attack-on-kharg
1294388933,20260316,202603,2026,2026.2082,,,,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,194,194,19,4,-10.0,2,1,2,-5.02793296089386,0,,,,,,,,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260316000000,https://english.news.cn/20260316/ec4b86eaf8e84deb9d4a1b43135bdd0a/c.html
