GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297679692,20260405,202604,2026,2026.2603,,,,,,,,,,,IND,UTTAR PRADESH,IND,,,,,,,,1,036,036,03,1,4.0,4,1,4,1.6260162601626,0,,,,,,,,4,"Haridwar, Uttaranchal, India",IN,IN39,70284,29.9667,78.1667,-2097190,4,"Haridwar, Uttaranchal, India",IN,IN39,70284,29.9667,78.1667,-2097190,20260405031500,https://dailypioneer.com/news/pm-to-inaugurate-delhi-expressway-to-devbhumi
1297679693,20260405,202604,2026,2026.2603,,,,,,,,,,,IND,UTTAR PRADESH,IND,,,,,,,,1,036,036,03,1,4.0,2,1,2,1.6260162601626,0,,,,,,,,4,"Saharanpur, Uttar Pradesh, India",IN,IN36,17936,29.9667,77.55,-2109795,4,"Saharanpur, Uttar Pradesh, India",IN,IN36,17936,29.9667,77.55,-2109795,20260405031500,https://dailypioneer.com/news/pm-to-inaugurate-delhi-expressway-to-devbhumi
1297679694,20260405,202604,2026,2026.2603,,,,,,,,,,,IND,TAMIL NADU,IND,,,,,,,,0,040,040,04,1,1.0,6,1,6,0.15552099533437,0,,,,,,,,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,5,"Tamil Nadu, Tamil Nadu, India",IN,IN25,70248,11,78,-2112557,20260405031500,https://dailypioneer.com/news/in-kerala-pm-sends-strong-message-on-delimitation-women-s-quota-bill
1297679695,20260405,202604,2026,2026.2603,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,051,051,05,1,3.4,1,1,1,-6.93533270852859,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260405031500,https://nypost.com/2026/04/04/us-news/niece-of-qasem-soleimani-arrested-by-ice-after-cheering-irans-threats-in-socail-posts/
1297679696,20260405,202604,2026,2026.2603,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,090,090,09,2,-2.0,8,1,8,-4.43548387096774,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,20260405031500,http://www.timesfreepress.com/news/2026/apr/04/trump-gives-iran-48-hours-to-open-strait-of-hormuz-as-search-continues-for-missing-us-pilot-tfp/
1297679697,20260405,202604,2026,2026.2603,,,,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,0,130,130,13,3,-4.4,8,1,8,-5.32319391634981,0,,,,,,,,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260405031500,https://naija247news.com/iran-eases-strait-of-hormuz-blockade-for-iraq-as-global-oil-tensions-persist/
1297679698,20260405,202604,2026,2026.2603,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,130,130,13,3,-4.4,1,1,1,-6.93533270852859,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260405031500,https://nypost.com/2026/04/04/us-news/niece-of-qasem-soleimani-arrested-by-ice-after-cheering-irans-threats-in-socail-posts/
1297679699,20260405,202604,2026,2026.2603,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-5.17241379310345,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,4,"Shalamcheh, Khuzestan, Iran",IR,IR15,36787,30.5049,48.0294,10080146,20260405031500,https://politicaldog101.com/2026/04/irantrump-3-4-2026-more-trump-threats-searching-seeds-of-hegseths-demise/
1297679700,20260405,202604,2026,2026.2603,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,3,1,3,-5.17241379310345,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260405031500,https://politicaldog101.com/2026/04/irantrump-3-4-2026-more-trump-threats-searching-seeds-of-hegseths-demise/
1297679701,20260405,202604,2026,2026.2603,,,,,,,,,,,JUD,APPEALS COURT,,,,,,JUD,,,1,020,020,02,1,3.0,2,1,2,-0.77071290944123,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260405031500,https://economictimes.indiatimes.com/news/international/global-trends/trumps-team-asks-appeals-court-to-pause-order-halting-white-house-ballroom-construction/articleshow/130031969.cms
1297679702,20260405,202604,2026,2026.2603,,,,,,,,,,,JUD,APPEALS COURT,,,,,,JUD,,,1,100,100,10,3,-5.0,2,1,2,-0.77071290944123,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260405031500,https://economictimes.indiatimes.com/news/international/global-trends/trumps-team-asks-appeals-court-to-pause-order-halting-white-house-ballroom-construction/articleshow/130031969.cms
1297679703,20260405,202604,2026,2026.2603,,,,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,012,012,01,1,-0.4,10,1,10,-3.36538461538462,0,,,,,,,,5,"Kerala, Kerala, India",IN,IN13,17699,10,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,17699,10,76.5,-2100307,20260405031500,https://idrw.org/provocative-statements-by-congress-about-west-asia-risking-lives-of-indians-there-pm-modi/
1297679704,20260405,202604,2026,2026.2603,,,,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,111,111,11,3,-2.0,10,1,10,-3.36538461538462,0,,,,,,,,5,"Kerala, Kerala, India",IN,IN13,17699,10,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,17699,10,76.5,-2100307,20260405031500,https://idrw.org/provocative-statements-by-congress-about-west-asia-risking-lives-of-indians-there-pm-modi/
1297679705,20260405,202604,2026,2026.2603,,,,,,,,,,,MED,NEWS OUTLET,,,,,,MED,,,1,042,042,04,1,1.9,3,1,3,-3.85852090032154,0,,,,,,,,4,"Buckingham Palace, Westminster, United Kingdom",UK,UKP5,40110,51.5,-0.133333,-2591190,1,United States,US,US,,39.828175,-98.5795,US,20260405031500,http://www.econotimes.com/Giuffre-Family-Urges-King-Charles-to-Meet-Epstein-Survivors-During-US-State-Visit-1738147
1297679706,20260405,202604,2026,2026.2603,,,,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.43478260869566,0,,,,,,,,4,"Bellas Artes, Tabasco, Mexico",MX,MX27,21169,17.6375,-93.725,6227958,4,"Bellas Artes, Tabasco, Mexico",MX,MX27,21169,17.6375,-93.725,6227958,20260405031500,https://www.islands.com/2137131/worlds-largest-city-north-america-mexico-city-new-york-population/
1297679707,20260405,202604,2026,2026.2603,,,,,,,,,,,MYS,MALAYSIA,MYS,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.96432015429122,0,,,,,,,,4,"Port Klang, Selangor, Malaysia",MY,MY12,18585,3,101.4,-2403402,4,"Port Klang, Selangor, Malaysia",MY,MY12,18585,3,101.4,-2403402,20260405031500,https://www.thestar.com.my/news/nation/2026/04/05/a-gentleman-a-giant-in-legacy
1297679708,20260405,202604,2026,2026.2603,,,,,,,,,,,NGONORREF,NORWEGIAN REFUGEE COUNCIL,NOR,,,,,NGO,REF,,0,043,043,04,1,2.8,1,1,1,-6.95876288659794,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,20260405031500,https://www.justiceinfo.net/en/157428-afghan-mother-seeks-justice-after-pakistani-bombing-kills-hundreds.html
1297679709,20260405,202604,2026,2026.2603,,,,,,,,,,,NORREF,NORWAY,NOR,,,,,REF,,,0,043,043,04,1,2.8,4,1,4,-6.95876288659794,0,,,,,,,,1,Norway,NO,NO,,62,10,NO,1,Norway,NO,NO,,62,10,NO,20260405031500,https://www.justiceinfo.net/en/157428-afghan-mother-seeks-justice-after-pakistani-bombing-kills-hundreds.html
1297679710,20260405,202604,2026,2026.2603,,,,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,042,042,04,1,1.9,5,1,5,-2.71398747390396,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,1,Ukraine,UP,UP,,49,32,UP,20260405031500,http://www.timesfreepress.com/news/2026/apr/04/pope-leo-xiv-celebrates-first-easter-vigil-calls-for-harmony-and-peace-in-a-world-torn-by-war-tfp/
1297679711,20260405,202604,2026,2026.2603,,,,,,,,,,,UAF,FIGHTER,,,,,,UAF,,,0,110,110,11,3,-2.0,10,1,10,0.121654501216541,0,,,,,,,,4,"Hindustan, India (general), India",IN,IN00,17857,28,76,-3414754,4,"Hindustan, India (general), India",IN,IN00,17857,28,76,-3414754,20260405031500,https://idrw.org/hal-cats-warrior-vs-paninian-swayatt-m1-indias-loyal-wingman-race-heats-up-between-public-and-private-sector/
1297679712,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,031,031,03,1,5.2,2,1,2,-2.20458553791887,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260405031500,https://www.2news.com/news/national/trump-budget-seeks-1-5t-in-defense-spending-alongside-cuts-in-domestic-programs/article_85c7ba0b-b597-583f-a65a-655014c66f03.html
1297679713,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,4,1,4,-8.1447963800905,0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260405031500,https://propakistani.pk/2026/04/05/nephew-of-dr-aafia-siddiqui-shot-dead-in-houston-by-unknown-gunmen/
1297679714,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,OHIO,USA,,,,,,,,1,040,040,04,1,1.0,7,1,7,10.7142857142857,0,,,,,,,,3,"Bowling Green State University, Ohio, United States",US,USOH,,41.3759,-83.6397,1060892,3,"Bowling Green State University, Ohio, United States",US,USOH,,41.3759,-83.6397,1060892,20260405031500,https://www.richlandsource.com/wp-json/gravityview/v1/view/952836/entry/17362?_wpnonce=826d605729
1297679715,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,040,040,04,1,1.0,3,1,3,-8.77777777777779,0,,,,,,,,3,"Allentown, Pennsylvania, United States",US,USPA,PA003,40.4276,-79.9939,1202899,3,"Allentown, Pennsylvania, United States",US,USPA,PA003,40.4276,-79.9939,1202899,20260405031500,https://www.timesleader.com/news/1737835/capitol-roundup-sen-mccormick-fbi-director-patel-hold-roundtable-on-fentanyl
1297679716,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-8.77777777777779,0,,,,,,,,3,"Allentown, Pennsylvania, United States",US,USPA,PA003,40.4276,-79.9939,1202899,3,"Allentown, Pennsylvania, United States",US,USPA,PA003,40.4276,-79.9939,1202899,20260405031500,https://www.timesleader.com/news/1737835/capitol-roundup-sen-mccormick-fbi-director-patel-hold-roundtable-on-fentanyl
1297679717,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,6,1,6,-1.09090909090909,0,,,,,,,,3,"Eagle River, Alaska, United States",US,USAK,,61.3214,-149.568,1401545,3,"Eagle River, Alaska, United States",US,USAK,,61.3214,-149.568,1401545,20260405031500,https://www.alaskasnewssource.com/2026/04/05/planned-changes-jber-could-mean-more-than-double-artillery-rounds-fired/
1297679718,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,BOSTON,USA,,,,,,,,0,0874,087,08,2,10.0,10,1,10,0.9400705052879,0,,,,,,,,3,"White Mountains, New Hampshire, United States",US,USNH,,44.2706,-71.3042,872915,3,"White Mountains, New Hampshire, United States",US,USNH,,44.2706,-71.3042,872915,20260405031500,https://www.islands.com/2139532/rumney-new-hampshire-mountain-hideaway-outdoor-haven-caverns-trails/
1297679719,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,0874,087,08,2,10.0,2,1,2,4.54545454545454,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260405031500,https://www.islands.com/2137063/mahomet-illinois-between-chicago-indianapolis-small-village-forest-preserves-festivals-midwest-charm/
1297679720,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,100,100,10,3,-5.0,4,1,4,4.27350427350427,0,,,,,,,,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260405031500,https://www.timesleader.com/opinion/columns/1737832/beyond-the-byline-we-could-use-more-like-mr-bigler
1297679721,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,1014,101,10,3,-5.0,4,1,4,-8.1447963800905,0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260405031500,https://propakistani.pk/2026/04/05/nephew-of-dr-aafia-siddiqui-shot-dead-in-houston-by-unknown-gunmen/
1297679722,20260405,202604,2026,2026.2603,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-1.09090909090909,0,,,,,,,,3,"Eagle River, Alaska, United States",US,USAK,,61.3214,-149.568,1401545,3,"Eagle River, Alaska, United States",US,USAK,,61.3214,-149.568,1401545,20260405031500,https://www.alaskasnewssource.com/2026/04/05/planned-changes-jber-could-mean-more-than-double-artillery-rounds-fired/
1297679723,20260405,202604,2026,2026.2603,,,,,,,,,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,031,031,03,1,5.2,1,1,1,-2.20458553791887,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260405031500,https://www.2news.com/news/national/trump-budget-seeks-1-5t-in-defense-spending-alongside-cuts-in-domestic-programs/article_85c7ba0b-b597-583f-a65a-655014c66f03.html
1297679724,20260405,202604,2026,2026.2603,AFG,AFGHANISTAN,AFG,,,,,,,,CRM,PERPETRATOR,,,,,,CRM,,,0,010,010,01,1,0.0,2,1,2,-6.95876288659794,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260405031500,https://www.justiceinfo.net/en/157428-afghan-mother-seeks-justice-after-pakistani-bombing-kills-hundreds.html
1297679725,20260405,202604,2026,2026.2603,AFG,AFGHANISTAN,AFG,,,,,,,,CRM,PERPETRATOR,,,,,,CRM,,,0,013,013,01,1,0.4,5,1,5,-6.95876288659794,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260405031500,https://www.justiceinfo.net/en/157428-afghan-mother-seeks-justice-after-pakistani-bombing-kills-hundreds.html
1297679726,20260405,202604,2026,2026.2603,AFGINSTALGOV,TALIBAN,AFG,TAL,,,,INS,GOV,,AFGINSTAL,TALIBAN,AFG,TAL,,,,INS,,,0,010,010,01,1,0.0,10,1,10,-6.95876288659794,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,4,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20260405031500,https://www.justiceinfo.net/en/157428-afghan-mother-seeks-justice-after-pakistani-bombing-kills-hundreds.html
1297679727,20260405,202604,2026,2026.2603,AGR,FARMER,,,,,,AGR,,,,,,,,,,,,,0,046,046,04,1,7.0,3,1,3,-1.43884892086331,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260405031500,https://tiftongazette.com/2026/04/04/rick-jackson-draws-crowd-at-tifton-campaign-stop/
1297679728,20260405,202604,2026,2026.2603,AGR,FARMER,,,,,,AGR,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,2,1,2,-1.43884892086331,3,"Tifton, Georgia, United States",US,USGA,GA277,31.4505,-83.5085,324159,3,"Tifton, Georgia, United States",US,USGA,GA277,31.4505,-83.5085,324159,3,"Tifton, Georgia, United States",US,USGA,GA277,31.4505,-83.5085,324159,20260405031500,https://tiftongazette.com/2026/04/04/rick-jackson-draws-crowd-at-tifton-campaign-stop/
1297679729,20260405,202604,2026,2026.2603,AGR,FARMER,,,,,,AGR,,,USA,UNITED STATES,USA,,,,,,,,0,046,046,04,1,7.0,1,1,1,-1.43884892086331,1,Georgia,GG,GG,,41.999981,43.499905,GG,3,"Tifton, Georgia, United States",US,USGA,GA277,31.4505,-83.5085,324159,1,Georgia,GG,GG,,41.999981,43.499905,GG,20260405031500,https://tiftongazette.com/2026/04/04/rick-jackson-draws-crowd-at-tifton-campaign-stop/
1297679730,20260405,202604,2026,2026.2603,ARM,YEREVAN,ARM,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,036,036,03,1,4.0,1,1,1,0,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260405031500,http://en.ce.cn/main/latest/202604/t20260405_2882809.shtml
1297679731,20260405,202604,2026,2026.2603,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.42194092827004,4,"Ningaloo, Western Australia, Australia",AS,AS08,5480,-22.694,113.677,-1591656,0,,,,,,,,4,"Ningaloo, Western Australia, Australia",AS,AS08,5480,-22.694,113.677,-1591656,20260405031500,https://www.abc.net.au/news/2026-04-05/nwch-reopens-after-cyclone-narelle-for-easter-road-trips/106532742
1297679732,20260405,202604,2026,2026.2603,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.42194092827004,4,"Exmouth, Western Australia, Australia",AS,AS08,5480,-21.9402,114.125,252507,0,,,,,,,,4,"Ningaloo, Western Australia, Australia",AS,AS08,5480,-22.694,113.677,-1591656,20260405031500,https://www.abc.net.au/news/2026-04-05/nwch-reopens-after-cyclone-narelle-for-easter-road-trips/106532742
