GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1322117682,20260810,202608,2026,2026.6027,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,063,063,06,2,7.4,2,1,2,-4.77707006369426,3,"Sumter County, South Carolina, United States",US,USSC,SC085,33.8668,-80.3998,1244717,3,"Sumter County, South Carolina, United States",US,USSC,,33.8668,-80.3998,1244717,3,"Sumter County, South Carolina, United States",US,USSC,,33.8668,-80.3998,1244717,20260909014500,https://www.postandcourier.com/murdaugh-updates/murdaugh-murder-retrial-venue-change-sumter-county-sc/article_d9e96862-77ef-49ca-9afc-903336df883c.html
1322117683,20260810,202608,2026,2026.6027,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,141,141,14,3,-6.5,2,1,2,-4.77707006369426,3,"Colleton County, South Carolina, United States",US,USSC,SC029,32.8502,-80.6665,1247991,3,"Sumter County, South Carolina, United States",US,USSC,,33.8668,-80.3998,1244717,3,"Colleton County, South Carolina, United States",US,USSC,,32.8502,-80.6665,1247991,20260909014500,https://www.postandcourier.com/murdaugh-updates/murdaugh-murder-retrial-venue-change-sumter-county-sc/article_d9e96862-77ef-49ca-9afc-903336df883c.html
1322117684,20260810,202608,2026,2026.6027,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-4.77707006369426,3,"Colleton County, South Carolina, United States",US,USSC,SC029,32.8502,-80.6665,1247991,3,"Sumter County, South Carolina, United States",US,USSC,,33.8668,-80.3998,1244717,3,"Colleton County, South Carolina, United States",US,USSC,,32.8502,-80.6665,1247991,20260909014500,https://www.postandcourier.com/murdaugh-updates/murdaugh-murder-retrial-venue-change-sumter-county-sc/article_d9e96862-77ef-49ca-9afc-903336df883c.html
1322117685,20260810,202608,2026,2026.6027,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-4.77707006369426,3,"Colleton County, South Carolina, United States",US,USSC,SC029,32.8502,-80.6665,1247991,3,"Sumter County, South Carolina, United States",US,USSC,,33.8668,-80.3998,1244717,3,"Colleton County, South Carolina, United States",US,USSC,,32.8502,-80.6665,1247991,20260909014500,https://www.postandcourier.com/murdaugh-updates/murdaugh-murder-retrial-venue-change-sumter-county-sc/article_d9e96862-77ef-49ca-9afc-903336df883c.html
1322117686,20260902,202609,2026,2026.6630,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,010,010,01,1,0.0,2,1,2,-1.28205128205128,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260909014500,https://www.bostonglobe.com/2026/09/08/nation/us-canada-economic-reliance/
1322117687,20260902,202609,2026,2026.6630,FRA,FRANCE,FRA,,,,,,,,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,1,010,010,01,1,0.0,2,1,2,-1.28205128205128,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,Canada,CA,CA,,60,-96,CA,20260909014500,https://www.bostonglobe.com/2026/09/08/nation/us-canada-economic-reliance/
1322117688,20260902,202609,2026,2026.6630,GOV,MAYOR,,,,,,GOV,,,LAB,EMPLOYEE,,,,,,LAB,,,1,010,010,01,1,0.0,6,1,6,-0.531914893617021,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260909014500,https://turnto10.com/news/local/hasbro-headquarters-move-to-boston-still-months-away-one-year-after-announcement-move-relocate-seaport-mayor-pawtucket-transfer-september-8-2026
1322117689,20260902,202609,2026,2026.6630,RUS,RUSSIAN,RUS,,,,,,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,010,010,01,1,0.0,6,1,6,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Moldova,MD,MD,,47,29,MD,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117690,20260902,202609,2026,2026.6630,RUS,RUSSIAN,RUS,,,,,,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,193,193,19,4,-10.0,6,1,6,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Moldova,MD,MD,,47,29,MD,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117691,20260902,202609,2026,2026.6630,RUSGOV,RUSSIA,RUS,,,,,GOV,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,010,010,01,1,0.0,2,1,2,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117692,20260902,202609,2026,2026.6630,RUSGOV,RUSSIA,RUS,,,,,GOV,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,010,010,01,1,0.0,2,1,2,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Moldova,MD,MD,,47,29,MD,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117693,20260902,202609,2026,2026.6630,RUSGOV,RUSSIA,RUS,,,,,GOV,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,193,193,19,4,-10.0,2,1,2,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117694,20260902,202609,2026,2026.6630,RUSGOV,RUSSIA,RUS,,,,,GOV,,,MIL,MILITARY OFFICER,,,,,,MIL,,,0,193,193,19,4,-10.0,2,1,2,-2.40112994350282,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Moldova,MD,MD,,47,29,MD,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260909014500,https://www.theguardian.com/world/2026/sep/09/ukraine-war-briefing-kyiv-books-in-1000-patriots-as-uk-and-eu-open-up-missile-aid
1322117695,20260902,202609,2026,2026.6630,USA,UNITED STATES,USA,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,1,013,013,01,1,0.4,2,1,2,-0.531914893617021,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260909014500,https://turnto10.com/news/local/hasbro-headquarters-move-to-boston-still-months-away-one-year-after-announcement-move-relocate-seaport-mayor-pawtucket-transfer-september-8-2026
1322117696,20260902,202609,2026,2026.6630,USAGOV,UNITED STATES,USA,,,,,GOV,,,LAB,EMPLOYEE,,,,,,LAB,,,1,013,013,01,1,0.4,2,1,2,-0.531914893617021,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260909014500,https://turnto10.com/news/local/hasbro-headquarters-move-to-boston-still-months-away-one-year-after-announcement-move-relocate-seaport-mayor-pawtucket-transfer-september-8-2026
1322117697,20260908,202609,2026,2026.6795,IRN,IRANIAN,IRN,,,,,,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,173,173,17,4,-5.0,6,1,6,-7.15421303656598,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260909014500,https://www.zerohedge.com/geopolitical/iran-says-basij-force-commander-killed-mystery-insurgent-terror-attack
1322117698,20260908,202609,2026,2026.6795,IRN,IRANIAN,IRN,,,,,,,,IRNGOV,IRANIAN,IRN,,,,,GOV,,,0,190,190,19,4,-10.0,6,1,6,-7.15421303656598,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,20260909014500,https://www.zerohedge.com/geopolitical/iran-says-basij-force-commander-killed-mystery-insurgent-terror-attack
1322117699,20260908,202609,2026,2026.6795,IRNGOV,IRAN,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-7.15421303656598,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,4,"Sistan, Gilan, Iran",IR,IR08,18255,36.9573,49.849,10757482,20260909014500,https://www.zerohedge.com/geopolitical/iran-says-basij-force-commander-killed-mystery-insurgent-terror-attack
1322117700,20260908,202609,2026,2026.6795,IRNGOV,IRAN,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-7.15421303656598,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260909014500,https://www.zerohedge.com/geopolitical/iran-says-basij-force-commander-killed-mystery-insurgent-terror-attack
1322117701,20260908,202609,2026,2026.6795,IRNGOV,IRAN,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-7.15421303656598,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260909014500,https://www.zerohedge.com/geopolitical/iran-says-basij-force-commander-killed-mystery-insurgent-terror-attack
1322117702,20260909,202609,2026,2026.6822,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-0.35765379113018,0,,,,,,,,5,"Lagos State, Lagos, Nigeria",NI,NI05,22927,6.58333,3.75,-2017361,5,"Lagos State, Lagos, Nigeria",NI,NI05,22927,6.58333,3.75,-2017361,20260909014500,https://punchng.com/fund-family-planning-to-fight-insecurity-in-west-africa-gynaecologists-tell-govts/
1322117703,20260909,202609,2026,2026.6822,,,,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,042,042,04,1,1.9,10,1,10,-0.61162079510704,0,,,,,,,,1,United Arab Emirates,AE,AE,,24,54,AE,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260909014500,https://www.koreaherald.com/article/10867379
1322117704,20260909,202609,2026,2026.6822,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,6,1,6,-6.12244897959184,0,,,,,,,,4,"Ellenbrook, Western Australia, Australia",AS,AS08,5547,-31.8,116,-1571945,4,"Ellenbrook, Western Australia, Australia",AS,AS08,5547,-31.8,116,-1571945,20260909014500,https://www.perthnow.com.au/wa/arson-investigation-after-man-left-with-serious-burns-in-terrifying-ellenbrook-house-fire--c-22843817
1322117705,20260909,202609,2026,2026.6822,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,042,042,04,1,1.9,1,1,1,0.52083333333334,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260909014500,https://www.perthnow.com.au/news/world/chani-knopf-young-australian-nurse-hit-and-killed-by-car-in-italy-during-holiday-to-attend-wedding--c-22843756
1322117706,20260909,202609,2026,2026.6822,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,043,043,04,1,2.8,2,1,2,0.56657223796034,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260909014500,https://www.dailymail.com/news/article-16116099/Incredible-story-Sydney-house-covered-security-cameras-People-neighbourhood-thieves-dont-trust-them.html
1322117707,20260909,202609,2026,2026.6822,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,051,051,05,1,3.4,1,1,1,0.52083333333334,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,4,"Montagnana, Toscana, Italy",IT,IT16,18400,43.6667,11.1,-122124,20260909014500,https://www.perthnow.com.au/news/world/chani-knopf-young-australian-nurse-hit-and-killed-by-car-in-italy-during-holiday-to-attend-wedding--c-22843756
1322117708,20260909,202609,2026,2026.6822,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-2.5089605734767,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20260909014500,https://www.perthnow.com.au/news/police-raid-cfmeu-brisbane-headquarters-in-olympic-contracts-corruption-investigation-c-22844053
