GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1303972601,20250514,202505,2025,2025.3671,THA,THAILAND,THA,,,,,,,,KHM,CAMBODIA,KHM,,,,,,,,1,110,110,11,3,-2.0,6,1,6,-9.05797101449275,1,Thailand,TH,TH,,15,100,TH,1,Cambodia,CB,CB,,13,105,CB,1,Thailand,TH,TH,,15,100,TH,20260514001500,https://www.upi.com/Top_News/World-News/2026/05/13/cambodia-revised-conscription-law-passed/6141778710889/
1303972602,20250514,202505,2025,2025.3671,THA,THAILAND,THA,,,,,,,,KHM,CAMBODIA,KHM,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-9.05797101449275,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,20260514001500,https://www.upi.com/Top_News/World-News/2026/05/13/cambodia-revised-conscription-law-passed/6141778710889/
1303972603,20250514,202505,2025,2025.3671,THA,THAILAND,THA,,,,,,,,KHM,CAMBODIA,KHM,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-9.05797101449275,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,1,Thailand,TH,TH,,15,100,TH,20260514001500,https://www.upi.com/Top_News/World-News/2026/05/13/cambodia-revised-conscription-law-passed/6141778710889/
1303972604,20250514,202505,2025,2025.3671,THA,THAILAND,THA,,,,,,,,KHM,CAMBODIA,KHM,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-9.05797101449275,1,Thailand,TH,TH,,15,100,TH,1,Cambodia,CB,CB,,13,105,CB,1,Thailand,TH,TH,,15,100,TH,20260514001500,https://www.upi.com/Top_News/World-News/2026/05/13/cambodia-revised-conscription-law-passed/6141778710889/
1303972605,20250514,202505,2025,2025.3671,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-0.56899004267425,3,"Loveland, Colorado, United States",US,USCO,CO069,40.3978,-105.075,177720,0,,,,,,,,3,"Loveland, Colorado, United States",US,USCO,CO069,40.3978,-105.075,177720,20260514001500,https://www.aspentimes.com/news/colorado-lawmakers-lower-home-insurance-premiums/
1303972606,20260414,202604,2026,2026.2849,COP,PRISON,,,,,,COP,,,,,,,,,,,,,0,173,173,17,4,-5.0,6,2,6,-9.31070396621806,3,"North Hollywood, California, United States",US,USCA,CA037,34.1722,-118.379,1661116,0,,,,,,,,3,"North Hollywood, California, United States",US,USCA,,34.1722,-118.379,1661116,20260514001500,https://beach951.com/abc-national-news/9198cbf7eea495ec66e0ef4f2ed1a1c0
1303972607,20260414,202604,2026,2026.2849,IGOEUREEC,EUROPEAN PARLIAMENT,EUR,EEC,,,,IGO,,,MED,PUBLICATION,,,,,,MED,,,0,014,014,01,1,0.0,2,1,2,-3.07867730900799,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260514001500,https://www.yourdemocracy.net.au/drupal/node/59760
1303972608,20260414,202604,2026,2026.2849,IGOEUREEC,EUROPEAN PARLIAMENT,EUR,EEC,,,,IGO,,,MED,PUBLICATION,,,,,,MED,,,0,014,014,01,1,0.0,3,1,3,-3.07867730900799,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260514001500,https://www.yourdemocracy.net.au/drupal/node/59760
1303972609,20260414,202604,2026,2026.2849,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,2,1,2,-7.59259259259259,3,"West Hollywood, California, United States",US,USCA,CA037,34.09,-118.362,1652810,0,,,,,,,,3,"West Hollywood, California, United States",US,USCA,,34.09,-118.362,1652810,20260514001500,https://lamag.com/crimeinla/one-time-gubernatorial-candidate-busted-for-intimidating-victims-in-fiancees-case/
1303972610,20260414,202604,2026,2026.2849,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,3,1,3,-7.59259259259259,3,"Beverly Hills, California, United States",US,USCA,CA037,34.0736,-118.4,1652672,0,,,,,,,,3,"West Hollywood, California, United States",US,USCA,,34.09,-118.362,1652810,20260514001500,https://lamag.com/crimeinla/one-time-gubernatorial-candidate-busted-for-intimidating-victims-in-fiancees-case/
1303972611,20260507,202605,2026,2026.3479,,,,,,,,,,,VEN,VENEZUELA,VEN,,,,,,,,0,0841,084,08,2,7.0,4,1,4,-2.33160621761658,0,,,,,,,,4,"Betania, Sucre, Venezuela",VE,VE19,32102,10.6686,-62.8471,6216192,4,"Betania, Sucre, Venezuela",VE,VE19,32102,10.6686,-62.8471,6216192,20260514001500,https://foxsanantonio.com/newsletter-daily/uzcategui-labrador-family-to-return-to-san-antonio-after-release-from-dilley-ice-facility
1303972612,20260507,202605,2026,2026.3479,GOV,MAYOR,,,,,,GOV,,,,,,,,,,,,,1,111,111,11,3,-2.0,6,1,6,0.77120822622108,2,"California, United States",US,USCA,,36.17,-119.746,CA,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260514001500,https://www.theblaze.com/news/spencer-pratt-poll-bass-surge
1303972613,20260507,202605,2026,2026.3479,SEP,SEPARATIST,,,,,,SEP,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-2.92682926829268,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260514001500,https://theturtleislandnews.com/index.php/2026/05/13/news-alert-judge-quashes-alberta-separation-petition-in-favour-of-firstnations/
1303972614,20260507,202605,2026,2026.3479,SEP,SEPARATIST,,,,,,SEP,,,CAN,ALBERTA,CAN,,,,,,,,1,100,100,10,3,-5.0,10,1,10,-2.92682926829268,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260514001500,https://theturtleislandnews.com/index.php/2026/05/13/news-alert-judge-quashes-alberta-separation-petition-in-favour-of-firstnations/
1303972615,20260507,202605,2026,2026.3479,USA,UNITED STATES,USA,,,,,,,,BUS,BANK,,,,,,BUS,,,0,160,160,16,4,-4.0,1,1,1,-6,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260514001500,https://www.livemint.com/news/world/us-renews-offer-of-100-million-in-aid-to-cuba-if-it-cooperates-11778715815548.html
1303972616,20260507,202605,2026,2026.3479,USA,UNITED STATES,USA,,,,,,,,BUS,BANK,,,,,,BUS,,,0,160,160,16,4,-4.0,1,1,1,-6,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260514001500,https://www.livemint.com/news/world/us-renews-offer-of-100-million-in-aid-to-cuba-if-it-cooperates-11778715815548.html
1303972617,20260507,202605,2026,2026.3479,USA,UNITED STATES,USA,,,,,,,,CUB,CUBAN,CUB,,,,,,,,0,163,163,16,4,-8.0,1,1,1,-6,1,United States,US,US,,39.828175,-98.5795,US,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,1,United States,US,US,,39.828175,-98.5795,US,20260514001500,https://www.livemint.com/news/world/us-renews-offer-of-100-million-in-aid-to-cuba-if-it-cooperates-11778715815548.html
1303972618,20260514,202605,2026,2026.3671,,,,,,,,,,,ARE,DUBAI,ARE,,,,,,,,1,042,042,04,1,1.9,3,1,3,3.43007915567282,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260514001500,https://eturbonews.com/jamaica-to-expand-tourism-partnerships-at-arabian-travel-market/
1303972619,20260514,202605,2026,2026.3671,,,,,,,,,,,ARE,EMIRATI,ARE,,,,,,,,0,042,042,04,1,1.9,3,1,3,-3.23129251700681,0,,,,,,,,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260514001500,https://www.livemint.com/news/world/uae-dismisses-claims-of-secret-netanyahu-mbz-meeting-in-abu-dhabi-during-israel-iran-war-in-march-11778706929034.html
1303972620,20260514,202605,2026,2026.3671,,,,,,,,,,,ARE,DUBAI,ARE,,,,,,,,1,043,043,04,1,2.8,3,1,3,3.43007915567282,0,,,,,,,,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260514001500,https://eturbonews.com/jamaica-to-expand-tourism-partnerships-at-arabian-travel-market/
1303972621,20260514,202605,2026,2026.3671,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,036,036,03,1,4.0,4,1,4,-8.44954881050046,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260514001500,https://www.shtfplan.com/health/the-hantavirus-psyop-dont-be-fooled-again-its-pure-theater-for-the-weak-minded
1303972622,20260514,202605,2026,2026.3671,,,,,,,,,,,AUS,MURRAY,AUS,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.18343195266272,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260514001500,https://www.miragenews.com/basin-plan-review-consultation-ends-next-phase-1673231/
1303972623,20260514,202605,2026,2026.3671,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,0,043,043,04,1,2.8,8,1,8,-2.78884462151395,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260514001500,https://www.camdencourier.com.au/story/9245284/adam-triggs-pauline-hanson-win-what-would-zero-immigration-look-like/
1303972624,20260514,202605,2026,2026.3671,,,,,,,,,,,BELGOV,BRUSSELS,BEL,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,-5.42222222222222,0,,,,,,,,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20260514001500,https://truthout.org/articles/eu-approves-sanctions-on-violent-israeli-settlers-critics-say-its-not-enough/
1303972625,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,1,040,040,04,1,1.0,20,2,20,-4.41156936972836,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260514001500,https://katv.com/community/little-rock-arc/pandemic-era-spike-in-heavy-drinking-among-mothers-persists-doctors-say-katv-news-share-inform-community
1303972626,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,042,042,04,1,1.9,20,2,20,1.14763415904893,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260514001500,https://www.santacruzsentinel.com/2026/05/13/pacific-collegiate-school-put-on-lockdown-after-anonymous-phone-call-threat/
1303972627,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,042,042,04,1,1.9,6,1,6,2.0629750271444,0,,,,,,,,1,Malta,MT,MT,,35.916667,14.433333,MT,1,Malta,MT,MT,,35.916667,14.433333,MT,20260514001500,https://dailybruin.com/2026/05/13/spring-sing-2026-ishaan-arora-takes-a-poets-approach-to-songwriting
1303972628,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,042,042,04,1,1.9,6,2,6,-5.92784489558683,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260514001500,https://www.click2houston.com/news/national/2026/05/13/ex-brooklyn-judge-accused-of-swindling-real-estate-investors-out-of-millions-of-dollars/
1303972629,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,PRIVATE BANK,,,,,,BUS,,,1,043,043,04,1,2.8,2,1,2,-1.35501355013551,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260514001500,https://www.thehindubusinessline.com/markets/gold/gold-discounts-in-india-breach-record-200-an-ounce-amid-profit-taking/article70976008.ece
1303972630,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,EXPORTER,,,,,,BUS,,,1,057,057,05,1,8.0,2,1,2,0.943396226415094,0,,,,,,,,4,"Huizhou, Guangdong, China",CH,CH30,13038,23.0833,114.4,-1910990,4,"Huizhou, Guangdong, China",CH,CH30,13038,23.0833,114.4,-1910990,20260514001500,http://africa.chinadaily.com.cn/a/202605/14/WS6a050853a310d6866eb48758.html
1303972631,20260514,202605,2026,2026.3671,,,,,,,,,,,BUS,EMPLOYER,,,,,,BUS,,,1,112,112,11,3,-2.0,15,2,15,-6.14509246088195,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260514001500,https://www.620ckrm.com/2026/05/13/north-battleford-employers-court-appearances-pushed-to-june/
1303972632,20260514,202605,2026,2026.3671,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,040,040,04,1,1.0,2,1,2,-1.89075630252101,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260514001500,https://dailyhive.com/vancouver/vancouver-mayor-ken-sim-ai-agents
1303972633,20260514,202605,2026,2026.3671,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,1243,124,12,3,-4.0,4,1,4,-2.71668822768435,0,,,,,,,,4,"Calgary, Alberta, Canada",CA,CA01,12549,51.0833,-114.083,-561990,4,"Calgary, Alberta, Canada",CA,CA01,12549,51.0833,-114.083,-561990,20260514001500,https://calgaryherald.com:443/news/crime/bail-denied-again-for-calgarian-linked-by-u-s-officials-to-drug-cartel-allegedly-run-by-canadian-olympian
1303972634,20260514,202605,2026,2026.3671,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,036,036,03,1,4.0,3,1,3,0.0986193293885598,0,,,,,,,,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,20260514001500,https://www.dailyexcelsior.com/trump-gets-rousing-reception-in-beijing-on-arrival-for-talks-with-xi/
1303972635,20260514,202605,2026,2026.3671,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,046,046,04,1,7.0,7,1,7,3.35051546391753,0,,,,,,,,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,13047,23.7822,116.151,9198279,20260514001500,http://africa.chinadaily.com.cn/a/202605/14/WS6a050369a310d6866eb48744.html
1303972636,20260514,202605,2026,2026.3671,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,050,050,05,1,3.5,8,1,8,-4.32900432900433,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260514001500,https://www.spokesman.com/stories/2026/may/13/senate-rejects-bill-to-halt-iran-war-despite-lawma/
1303972637,20260514,202605,2026,2026.3671,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,050,050,05,1,3.5,2,1,2,-4.32900432900433,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260514001500,https://www.spokesman.com/stories/2026/may/13/senate-rejects-bill-to-halt-iran-war-despite-lawma/
1303972638,20260514,202605,2026,2026.3671,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,030,030,03,1,4.0,10,1,10,2.62664165103189,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260514001500,"http://www.chronline.com/stories/america250-egg-paint-scheme-unveiled-at-winlock-city-council-meeting,402367"
1303972639,20260514,202605,2026,2026.3671,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,060,060,06,2,6.0,10,1,10,2.62664165103189,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260514001500,"http://www.chronline.com/stories/america250-egg-paint-scheme-unveiled-at-winlock-city-council-meeting,402367"
1303972640,20260514,202605,2026,2026.3671,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,1,036,036,03,1,4.0,5,1,5,1.42387732749178,0,,,,,,,,3,"Lewis County, Washington, United States",US,USWA,,46.5832,-122.401,1531927,3,"Lewis County, Washington, United States",US,USWA,,46.5832,-122.401,1531927,20260514001500,"http://www.chronline.com/stories/lewis-county-drug-court-receives-hefty-donation-at-finish-of-annual-chasing-recovery-not,402375"
1303972641,20260514,202605,2026,2026.3671,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,0,042,042,04,1,1.9,8,1,8,1.42387732749178,0,,,,,,,,3,"Lewis County, Washington, United States",US,USWA,,46.5832,-122.401,1531927,3,"Lewis County, Washington, United States",US,USWA,,46.5832,-122.401,1531927,20260514001500,"http://www.chronline.com/stories/lewis-county-drug-court-receives-hefty-donation-at-finish-of-annual-chasing-recovery-not,402375"
1303972642,20260514,202605,2026,2026.3671,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,0,042,042,04,1,1.9,1,1,1,1.42387732749178,0,,,,,,,,3,"Lewis County, Washington, United States",US,USWA,,46.5832,-122.401,1531927,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260514001500,"http://www.chronline.com/stories/lewis-county-drug-court-receives-hefty-donation-at-finish-of-annual-chasing-recovery-not,402375"
1303972643,20260514,202605,2026,2026.3671,,,,,,,,,,,CRM,RUNNER,,,,,,CRM,,,0,042,042,04,1,1.9,1,1,1,1.42387732749178,0,,,,,,,,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260514001500,"http://www.chronline.com/stories/lewis-county-drug-court-receives-hefty-donation-at-finish-of-annual-chasing-recovery-not,402375"
1303972644,20260514,202605,2026,2026.3671,,,,,,,,,,,CRM,GANG,,,,,,CRM,,,1,0841,084,08,2,7.0,5,1,5,-5.26315789473684,0,,,,,,,,1,Maldives,MV,MV,,3.2,73,MV,1,Maldives,MV,MV,,3.2,73,MV,20260514001500,https://maldivesindependent.com/politics/journalists-retrace-missing-colleagues-final-known-steps-124221
1303972645,20260514,202605,2026,2026.3671,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-1.85185185185185,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260514001500,"http://www.chronline.com/stories/wsda-asks-swwashington-residents-to-watch-for-invasive-yellow-legged-hornet,402363"
1303972646,20260514,202605,2026,2026.3671,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,020,020,02,1,3.0,6,1,6,-0.85470085470085,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260514001500,https://foxsanantonio.com/newsletter-daily/andreen-mcdonalds-family-renews-plea-to-block-andre-mcdonalds-parole-bid
1303972647,20260514,202605,2026,2026.3671,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,042,042,04,1,1.9,3,1,3,2.99727520435967,0,,,,,,,,4,"Kupwara, Jammu and Kashmir, India",IN,IN12,72810,34.0306,74.2642,9242658,4,"Kupwara, Jammu and Kashmir, India",IN,IN12,72810,34.0306,74.2642,9242658,20260514001500,https://www.dailyexcelsior.com/lg-visits-vibrant-village-trehgam-in-kupwara/
