GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297252316,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,043,043,04,1,2.8,2,1,2,1.89274447949527,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260402000000,https://www.theglobeandmail.com/canada/science/article-artemis-ii-mission-reader-questions/
1297252317,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,051,051,05,1,3.4,8,1,8,5.22875816993464,0,,,,,,,,4,"Brockville, Ontario, Canada",CA,CA08,30554,44.5833,-75.6833,-561684,4,"Brockville, Ontario, Canada",CA,CA08,30554,44.5833,-75.6833,-561684,20260402000000,https://www.countyweeklynews.ca:443/entertainment/jazz-returns-to-brockville-public-library
1297252318,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,057,057,05,1,8.0,3,1,3,1.288056206089,0,,,,,,,,4,"Sudbury, Ontario, Canada",CA,CA08,12683,46.5,-80.9667,-574311,4,"Sudbury, Ontario, Canada",CA,CA08,12683,46.5,-80.9667,-574311,20260402000000,https://www.saultthisweek.com:443/news/vale-base-metals-prioritizes-existing-assets-including-sudbury-over-ma
1297252319,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-3.92156862745098,0,,,,,,,,4,"Prince Albert, Saskatchewan, Canada",CA,CA11,154724,53.2,-105.75,-571717,4,"Prince Albert, Saskatchewan, Canada",CA,CA11,154724,53.2,-105.75,-571717,20260402000000,https://www.ckom.com/2026/03/28/sask-penitentiary-inmate-may-have-tricked-guards-with-identity-swap-to-escape/
1297252320,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,120,120,12,3,-4.0,20,2,20,0.897531787584139,0,,,,,,,,4,"Chatham, New Brunswick, Canada",CA,CA04,12600,47.0333,-65.4333,-562474,4,"Chatham, New Brunswick, Canada",CA,CA04,12600,47.0333,-65.4333,-562474,20260402000000,https://www.countyweeklynews.ca:443/news/national/demand-for-hart-hubs-grows-but-expansion-years-away/wcm/f3793553-00cd-4644-b5a1-cdb4d2fef1cb
1297252321,20260402,202604,2026,2026.2521,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,190,190,19,4,-10.0,12,2,12,0.89753178758414,0,,,,,,,,4,"Leslieville, Alberta, Canada",CA,CA01,154724,52.3833,-114.6,-567893,4,"Leslieville, Alberta, Canada",CA,CA01,154724,52.3833,-114.6,-567893,20260402000000,https://www.countyweeklynews.ca:443/news/national/demand-for-hart-hubs-grows-but-expansion-years-away/wcm/f3793553-00cd-4644-b5a1-cdb4d2fef1cb
1297252322,20260402,202604,2026,2026.2521,,,,,,,,,,,CANEDU,MCGILL,CAN,,,,,EDU,,,0,130,130,13,3,-4.4,2,2,2,1.75438596491228,0,,,,,,,,4,"Slimbridge, Gloucestershire, United Kingdom",UK,UKE6,40109,51.7325,-2.37806,-2608013,5,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20260402000000,https://www.chelmsfordweeklynews.co.uk/news/national/uk-today/25989398.previously-extinct-uks-tallest-bird-continues-comeback/
1297252323,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,014,014,01,1,0.0,5,1,5,-6.16966580976864,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260402000000,https://www.abc.net.au/news/2026-04-02/dna-links-us-serial-killer-ted-bundy-to-unsolved-1974-murder/106524618
1297252324,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,015,015,01,1,0.0,3,1,3,-6.16966580976864,0,,,,,,,,3,"American Fork Canyon, Utah, United States",US,USUT,,40.4458,-111.751,1438196,3,"American Fork Canyon, Utah, United States",US,USUT,,40.4458,-111.751,1438196,20260402000000,https://www.abc.net.au/news/2026-04-02/dna-links-us-serial-killer-ted-bundy-to-unsolved-1974-murder/106524618
1297252325,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,015,015,01,1,0.0,2,1,2,-6.16966580976864,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260402000000,https://www.abc.net.au/news/2026-04-02/dna-links-us-serial-killer-ted-bundy-to-unsolved-1974-murder/106524618
1297252326,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,DEPUTY,,,,,,COP,,,1,042,042,04,1,1.9,10,1,10,-7.07070707070707,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.winknews.com/news/charlotte/1-dead-after-deputies-respond-to-domestic-disturbance-in-englewood/article_fd08f4bf-6b2d-408f-8855-3b4d9177c48b.html
1297252327,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE DISTRICT,,,,,,COP,,,1,043,043,04,1,2.8,20,2,20,-12.4775224775225,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.armidaleexpress.com.au/story/9212573/walcha-22-year-old-truck-driver-killed-in-multi-vehicle-crash/
1297252328,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,051,051,05,1,3.4,10,1,10,-2.55905511811023,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.summitdaily.com/news/frisco-honors-police-officers-for-lifesaving-effort/
1297252329,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,080,080,08,2,5.0,10,1,10,-6.76156583629893,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://kval.com/news/local/man-arrested-after-attempted-assault-reported-in-west-eugene
1297252330,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,112,112,11,3,-2.0,4,1,4,-5,0,,,,,,,,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260402000000,https://www.mesabitribune.com/around_the_web/news/rep-walter-hudson-won-t-be-charged-for-carrying-a-firearm-while-impaired/article_e30d9908-cc75-599d-8e4a-f3f75bd6ddf4.html
1297252331,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,1124,112,11,3,-2.0,3,1,3,-6.16966580976864,0,,,,,,,,3,"American Fork Canyon, Utah, United States",US,USUT,,40.4458,-111.751,1438196,3,"American Fork Canyon, Utah, United States",US,USUT,,40.4458,-111.751,1438196,20260402000000,https://www.abc.net.au/news/2026-04-02/dna-links-us-serial-killer-ted-bundy-to-unsolved-1974-murder/106524618
1297252332,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,1124,112,11,3,-2.0,2,1,2,-6.16966580976864,0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20260402000000,https://www.abc.net.au/news/2026-04-02/dna-links-us-serial-killer-ted-bundy-to-unsolved-1974-murder/106524618
1297252333,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,10,1,10,-8.28729281767956,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://riverheadlocal.com/2026/04/01/police-two-arrested-on-criminal-trespass-charges-in-calverton/
1297252334,20260402,202604,2026,2026.2521,,,,,,,,,,,COP,POLICE COMMISSIONER,,,,,,COP,,,0,190,190,19,4,-10.0,3,1,3,-8.48806366047745,0,,,,,,,,3,"Brooklyn, New York, United States",US,USNY,NY025,42.3442,-75.1704,944840,3,"Brooklyn, New York, United States",US,USNY,NY025,42.3442,-75.1704,944840,20260402000000,https://mymotherlode.com/news/national/10697243/baby-killed-by-a-stray-bullet-after-drive-by-attack-in-brooklyn-police-say.html
1297252335,20260402,202604,2026,2026.2521,,,,,,,,,,,CRM,PIRATE,,,,,,CRM,,,0,042,042,04,1,1.9,6,1,6,-1.85004868549172,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260402000000,https://www.denofgeek.com/tv/daredevil-born-again-michael-gandolfini-out-of-father-shadow/
1297252336,20260402,202604,2026,2026.2521,,,,,,,,,,,CUBMIL,CUBA,CUB,,,,,MIL,,,1,042,042,04,1,1.9,2,1,2,-4.3731778425656,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260402000000,https://kvia.com/news/us-world/cnn-world/2026/04/01/fbi-visits-cuba-to-probe-florida-speedboat-attack-as-survivors-face-terrorism-charges/
1297252337,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-5.78034682080925,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.12onyourside.com/2026/04/01/some-colonial-heights-under-boil-water-advisory/
1297252338,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,036,036,03,1,4.0,5,1,5,0,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.summitdaily.com/news/frisco-candidates-explain-priorities-and-respond-to-key-issues-facing-the-town-with-qas-and-columns/
1297252339,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,-2.34505862646566,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260402000000,https://www.timesheraldonline.com/2026/04/01/talking-trash-vallejo-workers-removed-2249-tons-of-dumped-items-last-year/
1297252340,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,100,100,10,3,-5.0,3,1,3,-2.52525252525253,0,,,,,,,,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,2,"South Dakota, United States",US,USSD,,44.2853,-99.4632,SD,20260402000000,https://www.techdirt.com/2026/04/01/south-dakota-gop-governor-get-their-voter-suppression-on/
1297252341,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,130,130,13,3,-4.4,2,1,2,-4.12735849056604,0,,,,,,,,3,"Imperial County, California, United States",US,USCA,,33.0334,-115.417,277277,3,"Imperial County, California, United States",US,USCA,,33.0334,-115.417,277277,20260402000000,https://www.el-balad.com/16899245
1297252342,20260402,202604,2026,2026.2521,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,130,130,13,3,-4.4,3,1,3,-4.12735849056604,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260402000000,https://www.el-balad.com/16899245
1297252343,20260402,202604,2026,2026.2521,,,,,,,,,,,DOM,DOMINICAN REPUBLIC,DOM,,,,,,,,0,040,040,04,1,1.0,3,1,3,-4.22420796100731,0,,,,,,,,1,Dominican Republic,DR,DR,,19,-70.666667,DR,1,Dominican Republic,DR,DR,,19,-70.666667,DR,20260402000000,https://mymotherlode.com/news/national/10696900/trump-ally-testifies-in-trial-over-secret-venezuela-lobbying-effort.html
1297252344,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,010,010,01,1,0.0,2,1,2,-0.57720057720058,0,,,,,,,,3,"City Of Virginia Beach, Virginia, United States",US,USVA,,36.7377,-76.0052,1498559,3,"City Of Virginia Beach, Virginia, United States",US,USVA,,36.7377,-76.0052,1498559,20260402000000,https://www.dailypress.com/2026/04/01/schools-closing-april-21-election/
1297252345,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,010,010,01,1,0.0,4,1,4,-0.57720057720058,0,,,,,,,,3,"City Of Virginia Beach, Virginia, United States",US,USVA,,36.7377,-76.0052,1498559,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260402000000,https://www.dailypress.com/2026/04/01/schools-closing-april-21-election/
1297252346,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,010,010,01,1,0.0,2,1,2,-0.57720057720058,0,,,,,,,,3,"Virginia Beach, Virginia, United States",US,USVA,,36.8529,-75.978,1500261,3,"Virginia Beach, Virginia, United States",US,USVA,,36.8529,-75.978,1500261,20260402000000,https://www.pilotonline.com/2026/04/01/schools-closing-april-21-election/
1297252347,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,010,010,01,1,0.0,4,1,4,-0.57720057720058,0,,,,,,,,3,"Virginia Beach, Virginia, United States",US,USVA,,36.8529,-75.978,1500261,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260402000000,https://www.pilotonline.com/2026/04/01/schools-closing-april-21-election/
1297252348,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,020,020,02,1,3.0,4,2,4,-0.57720057720058,0,,,,,,,,3,"Chesapeake, Virginia, United States",US,USVA,VA131,37.3079,-75.9519,1492751,3,"Chesapeake, Virginia, United States",US,USVA,VA131,37.3079,-75.9519,1492751,20260402000000,https://www.pilotonline.com/2026/04/01/schools-closing-april-21-election/
1297252349,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,023,023,02,1,3.4,5,1,5,2.65588914549653,0,,,,,,,,3,"Swampscott, Massachusetts, United States",US,USMA,MA009,42.4709,-70.9175,613432,3,"Swampscott, Massachusetts, United States",US,USMA,MA009,42.4709,-70.9175,613432,20260402000000,https://itemlive.com/2026/04/01/swampscott-student-leaders-give-back/
1297252350,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,030,030,03,1,4.0,12,2,12,-0.57720057720058,0,,,,,,,,3,"Hampton, Virginia, United States",US,USVA,VA650,37.0299,-76.3452,1495650,3,"Hampton, Virginia, United States",US,USVA,VA650,37.0299,-76.3452,1495650,20260402000000,https://www.pilotonline.com/2026/04/01/schools-closing-april-21-election/
1297252351,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,040,040,04,1,1.0,6,1,6,1.81159420289855,0,,,,,,,,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260402000000,https://www.sidneyherald.com/news/stepping-in-barnhart-prepares-to-lead-sidney-schools
1297252352,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,10,1,10,4.90341753343239,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260402000000,https://www.afr.com/work-and-careers/careers/challenge-and-reward-inspire-best-practice-20260401-p5zklj
1297252353,20260402,202604,2026,2026.2521,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,043,043,04,1,2.8,10,1,10,-3.41463414634146,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260402000000,https://www.yahoo.com/news/articles/metro-atlanta-private-school-suddenly-130919532.html
