GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1303582284,20250512,202505,2025,2025.3616,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,4.81927710843374,3,"New Hanover Regional Medical Center, North Carolina, United States",US,USNC,NC129,34.2058,-77.9209,1024186,0,,,,,,,,3,"New Hanover Regional Medical Center, North Carolina, United States",US,USNC,,34.2058,-77.9209,1024186,20260512001500,https://www.whqr.org/2026-05-11/unc-health-announces-plans-to-build-wilmington-hospital
1303582285,20250512,202505,2025,2025.3616,IND,NEW DELHI,IND,,,,,,,,,,,,,,,,,,1,070,070,07,2,7.0,3,1,3,3.601108033241,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260512001500,http://www.indiagazette.com/news/279045039/new-york-eam-jaishankar-inaugurates-special-exhibition-on-india-contribution-to-mathematics-at-un-hq
1303582286,20250512,202505,2025,2025.3616,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,051,051,05,1,3.4,3,1,3,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582287,20250512,202505,2025,2025.3616,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,0,080,080,08,2,5.0,3,1,3,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582288,20250512,202505,2025,2025.3616,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,1,1,1,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582289,20250512,202505,2025,2025.3616,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,1,1,1,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582290,20250512,202505,2025,2025.3616,USA,NEW YORK,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,015,015,01,1,0.0,2,1,2,-8.99470899470904,3,"Hogansburg, New York, United States",US,USNY,NY033,44.9739,-74.6632,952950,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260512001500,https://www.fox10phoenix.com/news/canadian-american-pleads-guilty-human-smuggling-after-family-dies-crossing-new-york
1303582291,20250512,202505,2025,2025.3616,USA,NEW YORK,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,015,015,01,1,0.0,3,1,3,-8.99470899470904,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260512001500,https://www.fox10phoenix.com/news/canadian-american-pleads-guilty-human-smuggling-after-family-dies-crossing-new-york
1303582292,20250512,202505,2025,2025.3616,USA,NEW YORK,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,174,174,17,4,-5.0,2,1,2,-8.99470899470904,3,"Hogansburg, New York, United States",US,USNY,NY033,44.9739,-74.6632,952950,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,20260512001500,https://www.fox10phoenix.com/news/canadian-american-pleads-guilty-human-smuggling-after-family-dies-crossing-new-york
1303582293,20250512,202505,2025,2025.3616,USA,NEW YORK,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,174,174,17,4,-5.0,3,1,3,-8.99470899470904,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,4,"Cornwall Island, Nunavut, Canada",CA,CA14,12638,77.6667,-95,-563021,20260512001500,https://www.fox10phoenix.com/news/canadian-american-pleads-guilty-human-smuggling-after-family-dies-crossing-new-york
1303582294,20250512,202505,2025,2025.3616,USA,MICHIGAN,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,172,172,17,4,-5.0,10,1,10,-3.65699873896595,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260512001500,https://epgn.com/2026/05/11/creep-of-the-week-transphobic-democrats/
1303582295,20250512,202505,2025,2025.3616,USA,LOUISIANA,USA,,,,,,,,JUD,FEDERAL COURT,,,,,,JUD,,,1,020,020,02,1,3.0,5,1,5,-2.64150943396226,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260512001500,https://www.scotusblog.com/2026/05/court-extends-temporary-order-allowing-access-to-abortion-pill-by-mail/
1303582296,20250512,202505,2025,2025.3616,USA,LOUISIANA,USA,,,,,,,,JUD,FEDERAL COURT,,,,,,JUD,,,1,050,050,05,1,3.5,5,1,5,-2.64150943396226,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260512001500,https://www.scotusblog.com/2026/05/court-extends-temporary-order-allowing-access-to-abortion-pill-by-mail/
1303582297,20250512,202505,2025,2025.3616,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,1,1,1,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582298,20250512,202505,2025,2025.3616,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,0,080,080,08,2,5.0,1,1,1,-3.83522727272727,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260512001500,https://www.theblaze.com/news/will-doj-let-statute-of-limitations-expire-today-without-fauci-indictment
1303582299,20260412,202604,2026,2026.2795,EDU,SCHOOL,,,,,,EDU,,,BUS,BUSINESS LEADER,,,,,,BUS,,,1,061,061,06,2,6.4,2,1,2,-0.58027079303675,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260512001500,https://www.whqr.org/2026-05-11/saluda-grade-trail-organizers-share-latest-updates-at-spring-forum
1303582300,20260412,202604,2026,2026.2795,GOV,AUTHORITIES,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,193,193,19,4,-10.0,4,2,4,-4.86500701262272,3,"Iowa City, Iowa, United States",US,USIA,IA103,41.6611,-91.5302,457827,3,"University Of Iowa, Iowa, United States",US,USIA,,41.6617,-91.5363,462484,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260512001500,https://www.oskaloosa.com/news/iowa_news/us-marshals-capture-17-year-old-suspected-in-mass-shooting-on-iowa-city-pedestrian-mall/article_048df20f-4fd2-5c4a-82a0-f45338aeb2fe.html
1303582301,20260412,202604,2026,2026.2795,GOV,AUTHORITIES,,,,,,GOV,,,USAEDU,IOWA,USA,,,,,EDU,,,1,193,193,19,4,-10.0,2,2,2,-4.86500701262272,3,"Iowa City, Iowa, United States",US,USIA,IA103,41.6611,-91.5302,457827,3,"University Of Iowa, Iowa, United States",US,USIA,,41.6617,-91.5363,462484,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260512001500,https://www.oskaloosa.com/news/iowa_news/us-marshals-capture-17-year-old-suspected-in-mass-shooting-on-iowa-city-pedestrian-mall/article_048df20f-4fd2-5c4a-82a0-f45338aeb2fe.html
1303582302,20260412,202604,2026,2026.2795,GOV,AUTHORITIES,,,,,,GOV,,,USAEDU,IOWA,USA,,,,,EDU,,,1,193,193,19,4,-10.0,4,2,4,-4.86500701262272,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,3,"University Of Iowa, Iowa, United States",US,USIA,,41.6617,-91.5363,462484,3,"University Of Iowa, Iowa, United States",US,USIA,,41.6617,-91.5363,462484,20260512001500,https://www.oskaloosa.com/news/iowa_news/us-marshals-capture-17-year-old-suspected-in-mass-shooting-on-iowa-city-pedestrian-mall/article_048df20f-4fd2-5c4a-82a0-f45338aeb2fe.html
1303582303,20260412,202604,2026,2026.2795,USA,KENTUCKY,USA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.49343832020998,3,"Pretty Boy, Maryland, United States",US,USMD,MD005,39.6059,-76.7203,591070,0,,,,,,,,3,"Pretty Boy, Maryland, United States",US,USMD,,39.6059,-76.7203,591070,20260512001500,https://www.baltimoresun.com/2026/05/11/preakness-2026-field-morning-line-favorite-iron-honor/
1303582304,20260412,202604,2026,2026.2795,USA,UNITED STATES,USA,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,1,061,061,06,2,6.4,6,1,6,-0.58027079303675,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260512001500,https://www.whqr.org/2026-05-11/saluda-grade-trail-organizers-share-latest-updates-at-spring-forum
1303582305,20260412,202604,2026,2026.2795,USA,UNITED STATES,USA,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,190,190,19,4,-10.0,8,2,8,0.23148148148148,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260512001500,https://www.theyeshivaworld.com/news/general/2547844/democrats-ask-us-supreme-court-to-halt-ruling-blocking-virginias-new-congressional-districts.html
1303582306,20260412,202604,2026,2026.2795,USAJUD,VIRGINIA,USA,,,,,JUD,,,CVL,VOTER,,,,,,CVL,,,1,190,190,19,4,-10.0,12,2,12,0.23148148148148,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260512001500,https://www.theyeshivaworld.com/news/general/2547844/democrats-ask-us-supreme-court-to-halt-ruling-blocking-virginias-new-congressional-districts.html
1303582307,20260505,202605,2026,2026.3425,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,080,080,08,2,5.0,2,1,2,-1.9247162363494,0,,,,,,,,4,"Cowdenbeath, Fife, United Kingdom",UK,UKV1,40170,56.1167,-3.35,-2593400,4,"Cowdenbeath, Fife, United Kingdom",UK,UKV1,40170,56.1167,-3.35,-2593400,20260512001500,https://www.independent.co.uk/news/uk/politics/melanie-ward-david-lammy-starmer-resign-b2974564.html
1303582308,20260505,202605,2026,2026.3425,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,080,080,08,2,5.0,1,1,1,-1.55935613682093,0,,,,,,,,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582309,20260505,202605,2026,2026.3425,,,,,,,,,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,080,080,08,2,5.0,2,1,2,-2.29007633587786,0,,,,,,,,4,"Cowdenbeath, Fife, United Kingdom",UK,UKV1,40170,56.1167,-3.35,-2593400,4,"Cowdenbeath, Fife, United Kingdom",UK,UKV1,40170,56.1167,-3.35,-2593400,20260512001500,https://www.independent.co.uk/news/uk/politics/melanie-ward-david-lammy-starmer-resign-b2974564.html
1303582310,20260505,202605,2026,2026.3425,,,,,,,,,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,080,080,08,2,5.0,3,1,2,-1.55935613682093,0,,,,,,,,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582311,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,080,080,08,2,5.0,6,1,6,0.91533180778032,0,,,,,,,,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260512001500,https://www.heraldscotland.com/news/26097479.three-scottish-labour-mps-join-calls-starmer-quit/
1303582312,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,080,080,08,2,5.0,6,1,3,-1.55935613682093,0,,,,,,,,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582313,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,080,080,08,2,5.0,1,1,1,0.91533180778032,0,,,,,,,,5,"Renfrewshire, Renfrewshire, United Kingdom",UK,UKW2,40176,55.8333,-4.5,-2606148,4,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20260512001500,https://www.heraldscotland.com/news/26097479.three-scottish-labour-mps-join-calls-starmer-quit/
1303582314,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,080,080,08,2,5.0,1,1,1,0.91533180778032,0,,,,,,,,5,"Renfrewshire, Renfrewshire, United Kingdom",UK,UKW2,40176,55.8333,-4.5,-2606148,5,"Renfrewshire, Renfrewshire, United Kingdom",UK,UKW2,40176,55.8333,-4.5,-2606148,20260512001500,https://www.heraldscotland.com/news/26097479.three-scottish-labour-mps-join-calls-starmer-quit/
1303582315,20260505,202605,2026,2026.3425,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.03092783505155,3,"East Wenatchee, Washington, United States",US,USWA,WA017,47.4157,-120.293,1519148,0,,,,,,,,3,"East Wenatchee, Washington, United States",US,USWA,,47.4157,-120.293,1519148,20260512001500,https://kw3.com/ixp/1134/p/east-wenatchee-police-awards/
1303582316,20260505,202605,2026,2026.3425,GBR,UNITED KINGDOM,GBR,,,,,,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,080,080,08,2,5.0,1,1,1,-1.55935613682093,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,4,"Rainham, Medway, United Kingdom",UK,UKI3,40117,51.35,0.6,-2605951,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582317,20260505,202605,2026,2026.3425,GUY,GUYANA,GUY,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,010,010,01,1,0.0,2,1,2,-1.49476831091181,1,Guyana,GY,GY,,5,-59,GY,1,Guyana,GY,GY,,5,-59,GY,1,Guyana,GY,GY,,5,-59,GY,20260512001500,https://www.sandiegouniontribune.com/2026/05/11/venezuela-acting-president-rejects-trump-51st-state-remarks/
1303582318,20260505,202605,2026,2026.3425,GUYGOV,GUYANA,GUY,,,,,GOV,,,JUD,JUDGE,,,,,,JUD,,,0,010,010,01,1,0.0,3,1,3,-1.49476831091181,1,Guyana,GY,GY,,5,-59,GY,1,Guyana,GY,GY,,5,-59,GY,1,Guyana,GY,GY,,5,-59,GY,20260512001500,https://www.sandiegouniontribune.com/2026/05/11/venezuela-acting-president-rejects-trump-51st-state-remarks/
1303582319,20260505,202605,2026,2026.3425,MED,MEDIA,,,,,,MED,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,080,080,08,2,5.0,1,1,1,-1.55935613682093,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582320,20260505,202605,2026,2026.3425,MED,MEDIA,,,,,,MED,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,080,080,08,2,5.0,1,1,1,-1.55935613682093,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582321,20260505,202605,2026,2026.3425,MED,MEDIA,,,,,,MED,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,080,080,08,2,5.0,3,1,3,-1.55935613682093,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,5,"Northumberland, Northumberland, United Kingdom",UK,UKJ6,40125,55.25,-2,-2604404,20260512001500,https://www.independent.co.uk/news/uk/politics/starmer-labour-mps-resignation-streeting-rayner-burnham-live-updates-b2974534.html
1303582322,20260505,202605,2026,2026.3425,USACOP,UNITED STATES,USA,,,,,COP,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,-1.03092783505155,3,"East Wenatchee, Washington, United States",US,USWA,WA017,47.4157,-120.293,1519148,0,,,,,,,,3,"East Wenatchee, Washington, United States",US,USWA,,47.4157,-120.293,1519148,20260512001500,https://kw3.com/ixp/1134/p/east-wenatchee-police-awards/
1303582323,20260505,202605,2026,2026.3425,USACOP,UNITED STATES,USA,,,,,COP,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,-1.03092783505155,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,0,,,,,,,,3,"East Wenatchee, Washington, United States",US,USWA,,47.4157,-120.293,1519148,20260512001500,https://kw3.com/ixp/1134/p/east-wenatchee-police-awards/
1303582324,20260505,202605,2026,2026.3425,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,4,1,4,-7.88732394366197,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260512001500,https://www.wccbcharlotte.com/2026/05/11/man-charged-in-white-house-correspondents-dinner-attack-pleads-not-guilty/
