GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1314672928,20260715,202607,2026,2026.5342,LEG,SENATE,,,,,,LEG,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,-2.89855072463768,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260722001500,https://www.clevelandjewishnews.com/news/national_news/new-jersey-to-remove-6-600-noncitizens-mistakenly-registered-to-vote-after-software-error/article_0447a1ac-8bf2-57fc-bc0d-5073a85a4db0.html
1314672929,20260715,202607,2026,2026.5342,USA,THE US,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,4.6189376443418,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,0,,,,,,,,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260722001500,https://www.dailyrecord.co.uk/tv/strictlys-alexis-warr-confirms-show-37460994
1314672930,20260715,202607,2026,2026.5342,USAGOV,UNITED STATES,USA,,,,,GOV,,,GOV,STATE OFFICIAL,,,,,,GOV,,,1,130,130,13,3,-4.4,2,1,2,-4.88721804511278,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260722001500,https://www.ksl.com:443/article/51600406/new-jersey-says-software-error-put-6600-noncitizens-on-voter-rolls
1314672931,20260721,202607,2026,2026.5507,FJIELIGOV,SITIVENI RABUKA,FJI,,,,,ELI,GOV,,FJI,FIJIAN,FJI,,,,,,,,1,010,010,01,1,0.0,8,1,8,0.54945054945055,4,"Nausori, Western, Fiji",FJ,FJ05,40205,-17.55,178.233,-1192349,4,"Nausori, Western, Fiji",FJ,FJ05,40205,-17.55,178.233,-1192349,4,"Nausori, Western, Fiji",FJ,FJ05,40205,-17.55,178.233,-1192349,20260722001500,https://fijisun.com.fj:443/news/nation/pm-recalls-1987-moment-he-first-used-fijians-for-all-citizens
1314672932,20260721,202607,2026,2026.5507,GBR,UNITED KINGDOM,GBR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,6,1,6,-6.23501199040768,1,United Kingdom,UK,UK,,54,-4,UK,4,"Khorramabad, Lorestan, Iran",IR,IR23,41001,33.4878,48.3558,-3071194,4,"Khorramabad, Lorestan, Iran",IR,IR23,41001,33.4878,48.3558,-3071194,20260722001500,https://www.gdnonline.com:443/Details/1401317/Trump-vows-retaliation-after-Iran-intensifies-strikes-in-the-region
1314672933,20260721,202607,2026,2026.5507,GBR,UNITED KINGDOM,GBR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-6.23501199040768,1,United Kingdom,UK,UK,,54,-4,UK,4,"Khorramabad, Lorestan, Iran",IR,IR23,41001,33.4878,48.3558,-3071194,1,United Kingdom,UK,UK,,54,-4,UK,20260722001500,https://www.gdnonline.com:443/Details/1401317/Trump-vows-retaliation-after-Iran-intensifies-strikes-in-the-region
1314672934,20260721,202607,2026,2026.5507,GBR,UNITED KINGDOM,GBR,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-6.23501199040768,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260722001500,https://www.gdnonline.com:443/Details/1401317/Trump-vows-retaliation-after-Iran-intensifies-strikes-in-the-region
1314672935,20260721,202607,2026,2026.5507,IRNMIL,IRAN,IRN,,,,,MIL,,,IRN,IRANIAN,IRN,,,,,,,,0,1124,112,11,3,-2.0,2,1,2,-6.23501199040768,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260722001500,https://www.gdnonline.com:443/Details/1401317/Trump-vows-retaliation-after-Iran-intensifies-strikes-in-the-region
1314672936,20260721,202607,2026,2026.5507,IRNMIL,IRANIAN,IRN,,,,,MIL,,,KWT,KUWAIT,KWT,,,,,,,,0,190,190,19,4,-10.0,7,1,7,-6.23501199040768,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Kuwait,KU,KU,,29.5,47.75,KU,1,Kuwait,KU,KU,,29.5,47.75,KU,20260722001500,https://www.gdnonline.com:443/Details/1401317/Trump-vows-retaliation-after-Iran-intensifies-strikes-in-the-region
1314672937,20260722,202607,2026,2026.5534,,,,,,,,,,,AFG,AFGHANISTAN,AFG,,,,,,,,1,043,043,04,1,2.8,3,1,3,1.94902548725637,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,1,Canada,CA,CA,,60,-96,CA,20260722001500,https://stettlerindependent.com/2026/07/21/from-first-world-war-to-modern-challenges-royal-canadian-legion-celebrates-100-years/
1314672938,20260722,202607,2026,2026.5534,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,130,130,13,3,-4.4,5,1,5,0.42643923240938,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.vanguardngr.com/2026/07/sokoto-govt-warns-against-fertiliser-diversion-as-kebbe-receives-3600-bags-for-farmers/
1314672939,20260722,202607,2026,2026.5534,,,,,,,,,,,AUS,NORTHERN TERRITORY,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,3.0214424951267,0,,,,,,,,4,"Beetaloo, Northern Territory, Australia",AS,AS03,40201,-17.2152,133.802,-1558238,4,"Beetaloo, Northern Territory, Australia",AS,AS03,40201,-17.2152,133.802,-1558238,20260722001500,https://www.abnnewswire.net/press/en/142936/Beetaloo-Energy-Australia-Limited-%28ASX-BTL%29-Launches-Beetaloo-Digital-and-Secures-Land-in-the-Northern-Territory.html
1314672940,20260722,202607,2026,2026.5534,,,,,,,,,,,BMU,BERMUDA,BMU,,,,,,,,1,051,051,05,1,3.4,2,1,2,9.58904109589041,0,,,,,,,,1,Bermuda,BD,BD,,32.333333,-64.75,BD,1,Bermuda,BD,BD,,32.333333,-64.75,BD,20260722001500,https://bernews.com/2026/07/bna-awards-2026-nursing-scholarships/
1314672941,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,036,036,03,1,4.0,5,1,5,1.12359550561798,0,,,,,,,,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260722001500,https://en.worldtempus.com/article/events/geneva-watch-days-event-was-never-supposed-happen-82941.html
1314672942,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,036,036,03,1,4.0,16,2,16,1.36363636363637,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260722001500,https://montrealgazette.com/press-releases/business-wire/roots-announces-results-of-voting-at-fiscal-2025-annual-meeting-of-shareholders/
1314672943,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,EMPLOYER,,,,,,BUS,,,1,040,040,04,1,1.0,10,1,10,3.84615384615385,0,,,,,,,,3,"Muskingum County, Ohio, United States",US,USOH,,39.9501,-81.9499,1074072,3,"Muskingum County, Ohio, United States",US,USOH,,39.9501,-81.9499,1074072,20260722001500,https://www.whiznews.com/meet-some-of-the-53-employers-from-the-upcoming-job-fair/
1314672944,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,BUSINESS LEADER,,,,,,BUS,,,1,043,043,04,1,2.8,7,1,7,5.68561872909699,0,,,,,,,,3,"Fort Worth, Texas, United States",US,USTX,,32.7254,-97.3208,1380947,3,"Fort Worth, Texas, United States",US,USTX,,32.7254,-97.3208,1380947,20260722001500,https://www.prnewswire.com/news-releases/wistron-celebrates-grand-opening-of-first-us-smart-factory-marking-milestone-in-global-smart-manufacturing-strategy-302831439.html
1314672945,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,046,046,04,1,7.0,16,2,16,1.36363636363637,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260722001500,https://montrealgazette.com/press-releases/business-wire/roots-announces-results-of-voting-at-fiscal-2025-annual-meeting-of-shareholders/
1314672946,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,046,046,04,1,7.0,6,1,6,-0.40322580645161,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260722001500,"http://www.gulfcoastmedia.com/stories/tuberville-joins-banks-lankford-in-introducing-bill-to-bar-federal-funding-for-sexually-explicit,339686"
1314672947,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,051,051,05,1,3.4,10,1,5,5.3206002728513,0,,,,,,,,4,"Campbell Town, New South Wales, Australia",AS,AS02,5112,-34.0667,150.817,-1563870,4,"Campbell Town, New South Wales, Australia",AS,AS02,5112,-34.0667,150.817,-1563870,20260722001500,https://www.miragenews.com/campbell-town-to-host-rabobank-farm-financial-1714014/
1314672948,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,060,060,06,2,6.0,20,2,20,0.90415913200723,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260722001500,https://montrealgazette.com/press-releases/globe-newswire/purpose-investments-becomes-first-digital-asset-etf-manager-in-canada-to-operate-a-three-sub-custodian-model-adding-anchorage-digital-bank/
1314672949,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,100,100,10,3,-5.0,10,1,10,1.90735694822888,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.cnbc.com/2026/07/21/jim-cramer-investing-concept-wins-ai-boom.html
1314672950,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,110,110,11,3,-2.0,10,1,10,1.90735694822888,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.cnbc.com/2026/07/21/jim-cramer-investing-concept-wins-ai-boom.html
1314672951,20260722,202607,2026,2026.5534,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,190,190,19,4,-10.0,5,1,5,-3.03468208092485,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260722001500,https://www.spokesman.com/stories/2026/jul/21/novo-nordisk-sues-eli-lilly-over-deliberately-fals/
1314672952,20260722,202607,2026,2026.5534,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,043,043,04,1,2.8,7,1,7,1.94902548725637,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260722001500,https://stettlerindependent.com/2026/07/21/from-first-world-war-to-modern-challenges-royal-canadian-legion-celebrates-100-years/
1314672953,20260722,202607,2026,2026.5534,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,1,060,060,06,2,6.0,4,2,4,1.52439024390244,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260722001500,https://leaderpost.com/press-releases/pr-newswire/cfib-raises-a-glass-to-governments-for-knocking-down-alcohol-internal-trade-barriers/
1314672954,20260722,202607,2026,2026.5534,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,100,100,10,3,-5.0,2,1,2,-0.53262316910786,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260722001500,https://www.manitobacooperator.ca/daily/canadian-dairy-sector-weighs-implications-of-new-u-s-tariffs/
1314672955,20260722,202607,2026,2026.5534,,,,,,,,,,,CANGOV,CANADIAN,CAN,,,,,GOV,,,0,100,100,10,3,-5.0,6,1,6,-0.53262316910786,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260722001500,https://www.manitobacooperator.ca/daily/canadian-dairy-sector-weighs-implications-of-new-u-s-tariffs/
1314672956,20260722,202607,2026,2026.5534,,,,,,,,,,,CHL,CHILE,CHL,,,,,,,,1,061,061,06,2,6.4,10,1,10,7.27272727272727,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260722001500,https://perishablenews.com/produce/melissas-returns-to-ifpa-foodservice-conference-with-a-fresh-look-at-whats-next/
1314672957,20260722,202607,2026,2026.5534,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,5,1,5,0.47732696897374,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260722001500,https://www.gdnonline.com:443/Details/1401284
1314672958,20260722,202607,2026,2026.5534,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,2,1,2,-0.70422535211268,0,,,,,,,,3,"San Elizario, Texas, United States",US,USTX,,31.5851,-106.273,1367493,3,"San Elizario, Texas, United States",US,USTX,,31.5851,-106.273,1367493,20260722001500,https://kfoxtv.com/news/local/horizon-city-police-ask-public-to-call-if-they-can-identify-girl-found-on-darrington-road
1314672959,20260722,202607,2026,2026.5534,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,040,040,04,1,1.0,3,1,3,-5.16304347826087,0,,,,,,,,3,"Palm Coast, Florida, United States",US,USFL,,29.585,-81.2078,295049,3,"Palm Coast, Florida, United States",US,USFL,,29.585,-81.2078,295049,20260722001500,https://www.clickorlando.com/news/local/2026/07/21/i-f-up-wrong-way-driver-jailed-in-florida-dui-arrest-deputies-say/
1314672960,20260722,202607,2026,2026.5534,,,,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,1,112,112,11,3,-2.0,10,1,10,-6.36363636363637,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://local21news.com/news/local/harrisburg-police-officer-charged-with-dui-in-ocean-city-sources-lee-richard-brown-maryland-traffic-seacrets-alcohol
1314672961,20260722,202607,2026,2026.5534,,,,,,,,,,,COP,PRISON,,,,,,COP,,,1,173,173,17,4,-5.0,6,1,6,-18.8888888888889,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260722001500,https://www.yahoo.com/news/us/articles/man-learns-sentence-knife-attack-234453874.html
1314672962,20260722,202607,2026,2026.5534,,,,,,,,,,,COPGOV,DEPUTY,,,,,,COP,GOV,,0,040,040,04,1,1.0,10,1,10,-3.30827067669173,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.dailymaverick.co.za/article/2026-07-21-the-ship-is-sinking-calls-grow-for-nelson-mandela-bay-mayor-to-step-down/
1314672963,20260722,202607,2026,2026.5534,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,043,043,04,1,2.8,10,1,10,-12.2186495176849,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.eastbaytimes.com/2026/07/21/hayward-resident-accused-of-using-machete-to-kidnap-man-after-romantic-encounter/
1314672964,20260722,202607,2026,2026.5534,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,172,172,17,4,-5.0,10,1,10,-1.66666666666667,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260722001500,https://callnewspapers.com/writer-urges-voters-to-support-ann-wagner-for-u-s-representative/
1314672965,20260722,202607,2026,2026.5534,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,173,173,17,4,-5.0,10,1,10,-1.66666666666667,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260722001500,https://callnewspapers.com/writer-urges-voters-to-support-ann-wagner-for-u-s-representative/
1314672966,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,013,013,01,1,0.4,10,1,10,1.21293800539083,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260722001500,https://www.khqa.com/news/local/canton-looks-to-rebuild-police-department-from-the-ground-up/article_f3adfcdb-e0fb-4423-bc24-e211fe8be510.html
1314672967,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,-2.05607476635514,0,,,,,,,,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,3,"El Paso, Texas, United States",US,USTX,,31.7587,-106.487,1380946,20260722001500,https://kfoxtv.com/news/local/rainstorms-spur-mosquito-spike-across-el-paso-residents-urged-to-drain-standing-water
1314672968,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,030,030,03,1,4.0,5,1,5,5.38922155688623,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260722001500,https://www.goderichsignalstar.com:443/news/local-news/northern-bruce-peninsula-buys-land-for-future-recreational-facilities
1314672969,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,1,042,042,04,1,1.9,5,1,5,4.6186895810956,0,,,,,,,,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,20887,19.4342,-99.1386,-1658079,20260722001500,https://www.ncregister.com/cna/devotion-to-our-lady-of-mount-carmel-sees-a-resurgence-in-mexico-city
1314672970,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,IMMIGRANT,,,,,,CVL,,,1,043,043,04,1,2.8,2,1,2,-5.96816976127321,0,,,,,,,,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,3,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20260722001500,https://gothamist.com/news/nyc-man-accused-of-setting-fire-outside-immigration-court-charged-with-arson
1314672971,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,IMMIGRANT,,,,,,CVL,,,0,043,043,04,1,2.8,10,1,10,-3.58620689655172,0,,,,,,,,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,2,"New Jersey, United States",US,USNJ,,40.314,-74.5089,NJ,20260722001500,https://natlawreview.com/article/nj-gov-6000-non-citizens-registered-vote-registration-failure-demands
1314672972,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,046,046,04,1,7.0,1,1,1,0,0,,,,,,,,3,"City Of Pleasanton, California, United States",US,USCA,,37.6658,-121.881,2411441,3,"City Of Pleasanton, California, United States",US,USCA,,37.6658,-121.881,2411441,20260722001500,https://www.eastbaytimes.com/2026/07/21/pleasanton-vice-mayor-jeff-nibert-stepping-down-at-the-end-of-the-year/
1314672973,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,046,046,04,1,7.0,1,1,1,0,0,,,,,,,,3,"City Of Pleasanton, California, United States",US,USCA,,37.6658,-121.881,2411441,3,"San Joaquin, California, United States",US,USCA,,36.6066,-120.189,277594,20260722001500,https://www.eastbaytimes.com/2026/07/21/pleasanton-vice-mayor-jeff-nibert-stepping-down-at-the-end-of-the-year/
1314672974,20260722,202607,2026,2026.5534,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,046,046,04,1,7.0,6,1,6,0,0,,,,,,,,3,"San Joaquin, California, United States",US,USCA,,36.6066,-120.189,277594,3,"San Joaquin, California, United States",US,USCA,,36.6066,-120.189,277594,20260722001500,https://www.eastbaytimes.com/2026/07/21/pleasanton-vice-mayor-jeff-nibert-stepping-down-at-the-end-of-the-year/
