GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298477057,20250410,202504,2025,2025.2740,HLH,MIDWIFE,,,,,,HLH,,,AUS,AUSTRALIA,AUS,,,,,,,,0,173,173,17,4,-5.0,3,1,3,-6.27906976744186,4,"Branxton, New South Wales, Australia",AS,AS02,5096,-32.6555,151.351,-1561461,4,"Branxton, New South Wales, Australia",AS,AS02,5096,-32.6555,151.351,-1561461,4,"Branxton, New South Wales, Australia",AS,AS02,5096,-32.6555,151.351,-1561461,20260410011500,https://www.singletonargus.com.au/story/9219022/midwife-charged-after-baby-dies-in-home-birth-in-newcastle/
1298477058,20250410,202504,2025,2025.2740,KOR,SOUTH KOREA,KOR,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,037,037,03,1,5.0,2,1,2,4.92866407263294,1,South Korea,KS,KS,,37,127.5,KS,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260410011500,https://english.news.cn/20260409/a4ebac2756a1496cb7d5846ed3d7d1e2/c.html
1298477059,20250410,202504,2025,2025.2740,LAB,WORKER,,,,,,LAB,,,CHN,CHINA,CHN,,,,,,,,1,037,037,03,1,5.0,1,1,1,4.92866407263294,1,South Korea,KS,KS,,37,127.5,KS,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260410011500,https://english.news.cn/20260409/a4ebac2756a1496cb7d5846ed3d7d1e2/c.html
1298477060,20250410,202504,2025,2025.2740,LAB,WORKER,,,,,,LAB,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,3,1,3,4.92866407263294,1,South Korea,KS,KS,,37,127.5,KS,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260410011500,https://english.news.cn/20260409/a4ebac2756a1496cb7d5846ed3d7d1e2/c.html
1298477061,20250410,202504,2025,2025.2740,USA,AMERICAN,USA,,,,,,,,WSM,SAMOA,WSM,,,,,,,,0,0833,083,08,2,5.0,4,1,4,-4.43655723158829,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20260410011500,https://www.alaskasnewssource.com/2026/04/09/whittier-american-samoan-cites-14th-amendment-citizenship-clause-bid-toss-voter-misconduct-charges/
1298477062,20250410,202504,2025,2025.2740,USAASM,AMERICAN SAMOA,USA,,,,,,,,,,,,,,,,,,0,0833,083,08,2,5.0,1,1,1,-4.43655723158829,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,0,,,,,,,,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20260410011500,https://www.alaskasnewssource.com/2026/04/09/whittier-american-samoan-cites-14th-amendment-citizenship-clause-bid-toss-voter-misconduct-charges/
1298477063,20260311,202603,2026,2026.1945,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,8,1,8,2.54777070063694,0,,,,,,,,3,"Campbell River, Alaska, United States",US,USAK,,67.3119,-141.486,1399764,3,"Campbell River, Alaska, United States",US,USAK,,67.3119,-141.486,1399764,20260410011500,https://comoxvalleyrecord.com/2026/04/09/north-island-college-and-wei-wai-kum-host-pacific-seaweed-summit/
1298477064,20260311,202603,2026,2026.1945,USACOP,UNITED STATES,USA,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-5.92783505154639,3,"West Des Moines, Iowa, United States",US,USIA,IA153,41.5772,-93.7113,462839,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260410011500,https://927thedrive.net/news/breaking-national-news/10263b21406035144bb1142ed2b9d8b3
1298477065,20260403,202604,2026,2026.2548,BUS,BUSINESS,,,,,,BUS,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,190,190,19,4,-10.0,4,1,4,1.48936170212766,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260410011500,https://www.andoveradvertiser.co.uk/leisure/national/26009202.apprentice-finalists-revealed-lord-sugar-tears-apart-business-plans/
1298477066,20260403,202604,2026,2026.2548,CANGOV,CANADA,CAN,,,,,GOV,,,LEG,LEGISLATURE,,,,,,LEG,,,1,010,010,01,1,0.0,2,1,2,-1.84615384615385,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,20260410011500,https://www.myprincegeorgenow.com/246074/news/housing/ndp-mla-halts-bill-to-speed-up-development-after-safety-concerns-from-local-governments/
1298477067,20260403,202604,2026,2026.2548,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,190,190,19,4,-10.0,2,1,2,1.48936170212766,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"Berkshire, United Kingdom (general), United Kingdom",UK,UK00,40127,51.5,-1.25,-2589736,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260410011500,https://www.andoveradvertiser.co.uk/leisure/national/26009202.apprentice-finalists-revealed-lord-sugar-tears-apart-business-plans/
1298477068,20260403,202604,2026,2026.2548,GBR,UNITED KINGDOM,GBR,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,190,190,19,4,-10.0,2,1,2,1.48936170212766,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260410011500,https://www.andoveradvertiser.co.uk/leisure/national/26009202.apprentice-finalists-revealed-lord-sugar-tears-apart-business-plans/
1298477069,20260403,202604,2026,2026.2548,GOV,PRESIDENT,,,,,,GOV,,,LEG,LEGISLATURE,,,,,,LEG,,,1,010,010,01,1,0.0,8,1,8,-1.84615384615385,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,4,"Prince George, British Columbia, Canada",CA,CA02,154724,53.9167,-122.767,-571732,20260410011500,https://www.myprincegeorgenow.com/246074/news/housing/ndp-mla-halts-bill-to-speed-up-development-after-safety-concerns-from-local-governments/
1298477070,20260403,202604,2026,2026.2548,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.26576576576577,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477071,20260403,202604,2026,2026.2548,ISR,ISRAELI,ISR,,,,,,,,LBN,LEBANESE,LBN,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.26576576576577,1,Israel,IS,IS,,31.5,34.75,IS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477072,20260403,202604,2026,2026.2548,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,046,046,04,1,7.0,1,1,1,-1.85643564356436,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20260410011500,https://www.breitbart.com/politics/2026/04/09/netanyahu-israel-to-begin-direct-talks-with-lebanon-to-disarm-hezbollah-eyes-historic-peace-deal/
1298477073,20260403,202604,2026,2026.2548,ISR,ISRAEL,ISR,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,046,046,04,1,7.0,8,1,8,-1.85643564356436,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260410011500,https://www.breitbart.com/politics/2026/04/09/netanyahu-israel-to-begin-direct-talks-with-lebanon-to-disarm-hezbollah-eyes-historic-peace-deal/
1298477074,20260403,202604,2026,2026.2548,ISR,ISRAEL,ISR,,,,,,,,LBNLEG,LEBANON,LBN,,,,,LEG,,,0,036,036,03,1,4.0,2,1,2,-3.26576576576577,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477075,20260403,202604,2026,2026.2548,ISR,ISRAELI,ISR,,,,,,,,LBNLEG,LEBANESE,LBN,,,,,LEG,,,0,036,036,03,1,4.0,4,1,4,-3.26576576576577,1,Israel,IS,IS,,31.5,34.75,IS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477076,20260403,202604,2026,2026.2548,ISR,ISRAELI,ISR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.26576576576577,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477077,20260403,202604,2026,2026.2548,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.26576576576577,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477078,20260403,202604,2026,2026.2548,LBN,LEBANESE,LBN,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,036,036,03,1,4.0,1,1,1,-3.26576576576577,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Israel,IS,IS,,31.5,34.75,IS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477079,20260403,202604,2026,2026.2548,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,046,046,04,1,7.0,2,1,2,-1.85643564356436,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260410011500,https://www.breitbart.com/politics/2026/04/09/netanyahu-israel-to-begin-direct-talks-with-lebanon-to-disarm-hezbollah-eyes-historic-peace-deal/
1298477080,20260403,202604,2026,2026.2548,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,046,046,04,1,7.0,2,1,2,-1.85643564356436,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.breitbart.com/politics/2026/04/09/netanyahu-israel-to-begin-direct-talks-with-lebanon-to-disarm-hezbollah-eyes-historic-peace-deal/
1298477081,20260403,202604,2026,2026.2548,LBN,LEBANESE,LBN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.26576576576577,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477082,20260403,202604,2026,2026.2548,LBN,LEBANESE,LBN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.26576576576577,1,Lebanon,LE,LE,,33.833333,35.833333,LE,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477083,20260403,202604,2026,2026.2548,LBNLEG,LEBANON,LBN,,,,,LEG,,,ISR,ISRAEL,ISR,,,,,,,,0,036,036,03,1,4.0,2,1,2,-3.26576576576577,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477084,20260403,202604,2026,2026.2548,LBNLEG,LEBANESE,LBN,,,,,LEG,,,ISR,ISRAELI,ISR,,,,,,,,0,036,036,03,1,4.0,4,1,4,-3.26576576576577,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Israel,IS,IS,,31.5,34.75,IS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477085,20260403,202604,2026,2026.2548,LBNLEG,LEBANON,LBN,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,1,1,1,-3.26576576576577,1,Israel,IS,IS,,31.5,34.75,IS,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477086,20260403,202604,2026,2026.2548,LBNLEG,LEBANESE,LBN,,,,,LEG,,,USA,WASHINGTON,USA,,,,,,,,0,010,010,01,1,0.0,2,1,2,-3.26576576576577,1,Lebanon,LE,LE,,33.833333,35.833333,LE,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,20260410011500,https://www.rferl.org/a/trump-hormuz-iran-islamabad-toll-lebanon/33728800.html
1298477087,20260409,202604,2026,2026.2712,GBR,BRITISH,GBR,,,,,,,,USA,THE US,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,Iran,IR,IR,,32,53,IR,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477088,20260409,202604,2026,2026.2712,GBR,BRITISH,GBR,,,,,,,,USA,THE US,USA,,,,,,,,0,042,042,04,1,1.9,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477089,20260409,202604,2026,2026.2712,GBR,BRITISH,GBR,,,,,,,,USA,THE US,USA,,,,,,,,0,0871,087,08,2,9.0,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477090,20260409,202604,2026,2026.2712,GBR,BRITISH,GBR,,,,,,,,USA,THE US,USA,,,,,,,,0,0871,087,08,2,9.0,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477091,20260409,202604,2026,2026.2712,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477092,20260409,202604,2026,2026.2712,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,043,043,04,1,2.8,1,1,1,0.50167224080267,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477093,20260409,202604,2026,2026.2712,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,043,043,04,1,2.8,1,1,1,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477094,20260409,202604,2026,2026.2712,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,GOV,PRESIDENT,,,,,,GOV,,,1,042,042,04,1,1.9,8,1,8,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477095,20260409,202604,2026,2026.2712,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,040,040,04,1,1.0,2,1,2,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,Iran,IR,IR,,32,53,IR,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477096,20260409,202604,2026,2026.2712,GBRGOV,BRITISH,GBR,,,,,GOV,,,USA,THE US,USA,,,,,,,,0,042,042,04,1,1.9,6,1,6,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,Iran,IR,IR,,32,53,IR,1,United Kingdom,UK,UK,,54,-4,UK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477097,20260409,202604,2026,2026.2712,GBRGOV,BRITISH,GBR,,,,,GOV,,,USA,THE US,USA,,,,,,,,0,0871,087,08,2,9.0,6,1,6,0.50167224080267,1,United Kingdom,UK,UK,,54,-4,UK,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
1298477098,20260409,202604,2026,2026.2712,GOV,PRESIDENT,,,,,,GOV,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,043,043,04,1,2.8,4,1,4,0.50167224080267,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,1,Pakistan,PK,PK,,30,70,PK,20260410011500,https://www.gdnonline.com:443/Details/1381030/UAE-UK-leaders-discuss-impact-of-war
