GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1289876166,20250219,202502,2025,2025.1342,CHR,CHRISTIAN,,,,CHR,,,,,ECU,ECUADOR,ECU,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-6.74486803519057,1,Ecuador,EC,EC,,-2,-77.5,EC,1,Ecuador,EC,EC,,-2,-77.5,EC,1,Ecuador,EC,EC,,-2,-77.5,EC,20260219000000,https://www.breitbart.com/politics/2026/02/18/ice-agents-capture-accused-illegal-alien-pedophile-previously-freed-sanctuary-connecticut/
1289876167,20250219,202502,2025,2025.1342,CHR,CHRISTIAN,,,,CHR,,,,,ECU,ECUADOR,ECU,,,,,,,,1,180,180,18,4,-9.0,4,1,4,-6.74486803519057,1,Ecuador,EC,EC,,-2,-77.5,EC,1,Ecuador,EC,EC,,-2,-77.5,EC,3,"North Haven, Connecticut, United States",US,USCT,,41.3909,-72.8595,209359,20260219000000,https://www.breitbart.com/politics/2026/02/18/ice-agents-capture-accused-illegal-alien-pedophile-previously-freed-sanctuary-connecticut/
1289876168,20250219,202502,2025,2025.1342,CHR,CHRISTIAN,,,,CHR,,,,,ECU,ECUADOR,ECU,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-6.74486803519057,1,Ecuador,EC,EC,,-2,-77.5,EC,1,Ecuador,EC,EC,,-2,-77.5,EC,1,Ecuador,EC,EC,,-2,-77.5,EC,20260219000000,https://www.breitbart.com/politics/2026/02/18/ice-agents-capture-accused-illegal-alien-pedophile-previously-freed-sanctuary-connecticut/
1289876169,20250219,202502,2025,2025.1342,GOV,GOVERNMENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,173,173,17,4,-5.0,4,2,4,-0.75093867334167,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260219000000,https://www.twincities.com/2026/02/18/trump-black-history-month/
1289876170,20250219,202502,2025,2025.1342,GOV,GOVERNMENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,0,186,186,18,4,-10.0,4,2,4,-0.75093867334167,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260219000000,https://www.twincities.com/2026/02/18/trump-black-history-month/
1289876171,20250219,202502,2025,2025.1342,MIL,COAST GUARD,,,,,,MIL,,,,,,,,,,,,,0,071,071,07,2,7.4,10,2,10,-3.28282828282828,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260219000000,https://www.wisn.com/article/dhs-shutdown-fema-tsa-pay/70410377
1289876172,20250219,202502,2025,2025.1342,MIL,NAVY,,,,,,MIL,,,MED,WEBSITE,,,,,,MED,,,1,110,110,11,3,-2.0,10,1,10,0.77777777777778,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260219000000,https://www.navytimes.com/news/your-military/2026/02/18/gold-pt-uniform-phaseout-set-as-navy-streamlines-sailors-seabag/
1289876173,20250219,202502,2025,2025.1342,MNCUSA,MICROSOFT,USA,,,,,MNC,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,1.0204081632653,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260219000000,https://www.upi.com/Top_News/World-News/2026/02/18/india-microsoft-ai-divide/1911771454856/
1289876174,20260120,202601,2026,2026.0548,CVL,TRAVELER,,,,,,CVL,,,JPN,JAPAN,JPN,,,,,,,,1,042,042,04,1,1.9,5,1,5,-4.16666666666667,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260219000000,https://skift.com/2026/02/18/japan-posts-first-tourism-decline-in-four-years-as-chinese-arrivals-plunge-61/
1289876175,20260120,202601,2026,2026.0548,USA,MINNEAPOLIS,USA,,,,,,,,VENCVL,VENEZUELAN,VEN,,,,,CVL,,,0,190,190,19,4,-10.0,1,1,1,-4.1147132169576,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260219000000,https://www.wntxradio.com/syndicated-article/?id=1658938
1289876176,20260120,202601,2026,2026.0548,USA,MINNEAPOLIS,USA,,,,,,,,VENCVL,VENEZUELA,VEN,,,,,CVL,,,0,190,190,19,4,-10.0,4,1,4,-4.1147132169576,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260219000000,https://www.wntxradio.com/syndicated-article/?id=1658938
1289876177,20260120,202601,2026,2026.0548,VEN,VENEZUELA,VEN,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,190,190,19,4,-10.0,2,1,2,0.43668122270742,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260219000000,https://attackofthefanboy.com/politics/trump-just-gave-a-very-telling-response-to-venezuelas-acting-leader-publicly-defending-the-man-he-locked-up/
1289876178,20260120,202601,2026,2026.0548,VEN,VENEZUELA,VEN,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,190,190,19,4,-10.0,3,1,3,0.43668122270742,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260219000000,https://attackofthefanboy.com/politics/trump-just-gave-a-very-telling-response-to-venezuelas-acting-leader-publicly-defending-the-man-he-locked-up/
1289876179,20260120,202601,2026,2026.0548,VENGOV,VENEZUELA,VEN,,,,,GOV,,,VEN,CARACAS,VEN,,,,,,,,1,190,190,19,4,-10.0,1,1,1,0.43668122270742,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,4,"Caracas, Distrito Federal, Venezuela",VE,VE25,31959,10.5,-66.9167,-938457,20260219000000,https://attackofthefanboy.com/politics/trump-just-gave-a-very-telling-response-to-venezuelas-acting-leader-publicly-defending-the-man-he-locked-up/
1289876180,20260212,202602,2026,2026.1151,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,130,130,13,3,-4.4,2,1,2,-6.28140703517587,0,,,,,,,,3,"Good Shepherd Lutheran Church, Illinois, United States",US,USIL,,41.7467,-88.1592,1748177,3,"Good Shepherd Lutheran Church, Illinois, United States",US,USIL,,41.7467,-88.1592,1748177,20260219000000,https://www.ksdk.com/article/news/health/2nd-measles-case-confirmed-in-metro-east-area-by-illinois-health-officials/63-dc3800dd-7f6d-47bf-a78d-a7752348e823
1289876181,20260212,202602,2026,2026.1151,BUS,INVESTOR,,,,,,BUS,,,,,,,,,,,,,1,012,012,01,1,-0.4,2,1,2,0.89841050449205,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,0,,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260219000000,https://www.ynetnews.com/business/article/hjsy9dm00wg
1289876182,20260212,202602,2026,2026.1151,COP,POLICE,,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-7.94117647058823,3,"Oklahoma City, Oklahoma, United States",US,USOK,OK109,35.4676,-97.5164,1102140,3,"Oklahoma City, Oklahoma, United States",US,USOK,,35.4676,-97.5164,1102140,3,"Oklahoma City, Oklahoma, United States",US,USOK,,35.4676,-97.5164,1102140,20260219000000,https://www.news9.com/crime/metro-woman-planning-wedding-now-planning-fiances-funeral-after-deadly-shooting
1289876183,20260212,202602,2026,2026.1151,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,MUNICH,DEU,,,,,,,,0,0232,023,02,1,3.4,7,1,7,-2.9757785467128,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260219000000,https://www.twincities.com/2026/02/18/thomas-friedman-netanyahu-plays-trump-and-american-jews-for-fools-again/
1289876184,20260212,202602,2026,2026.1151,EGY,ALEXANDRIA,EGY,,,,,,,,DEU,MUNICH,DEU,,,,,,,,0,0232,023,02,1,3.4,1,1,1,-2.9757785467128,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20260219000000,https://www.twincities.com/2026/02/18/thomas-friedman-netanyahu-plays-trump-and-american-jews-for-fools-again/
1289876185,20260212,202602,2026,2026.1151,GOV,PRIME MINISTER,,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,0,036,036,03,1,4.0,1,1,1,2.23880597014926,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260219000000,https://aninews.in/news/world/middle-east/israels-def-ministry-holds-seminar-with-india-ahead-of-pm-modis-visit20260219045422/
1289876186,20260212,202602,2026,2026.1151,ISR,ISRAEL,ISR,,,,,,,,GOV,PRIME MINISTER,,,,,,GOV,,,0,036,036,03,1,4.0,1,1,1,2.23880597014926,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260219000000,https://aninews.in/news/world/middle-east/israels-def-ministry-holds-seminar-with-india-ahead-of-pm-modis-visit20260219045422/
1289876187,20260212,202602,2026,2026.1151,ISR,ISRAEL,ISR,,,,,,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,0,036,036,03,1,4.0,8,1,8,2.23880597014926,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260219000000,https://aninews.in/news/world/middle-east/israels-def-ministry-holds-seminar-with-india-ahead-of-pm-modis-visit20260219045422/
1289876188,20260212,202602,2026,2026.1151,ISRGOV,ISRAELI,ISR,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,0,036,036,03,1,4.0,8,1,8,2.23880597014926,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260219000000,https://aninews.in/news/world/middle-east/israels-def-ministry-holds-seminar-with-india-ahead-of-pm-modis-visit20260219045422/
1289876189,20260212,202602,2026,2026.1151,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,010,010,01,1,0.0,1,1,1,-7.32758620689655,3,"Fulton County, Georgia, United States",US,USGA,GA121,33.7668,-84.4499,1694833,0,,,,,,,,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,20260219000000,https://wondradio.com/abc-national/d50f4f371ff4dc0520a0c78323ebfd20
1289876190,20260212,202602,2026,2026.1151,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,084,084,08,2,7.0,1,1,1,-7.32758620689655,3,"Fulton County, Georgia, United States",US,USGA,GA121,33.7668,-84.4499,1694833,0,,,,,,,,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260219000000,https://wondradio.com/abc-national/d50f4f371ff4dc0520a0c78323ebfd20
1289876191,20260212,202602,2026,2026.1151,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,4,1,4,-7.32758620689655,3,"Fulton County, Georgia, United States",US,USGA,GA121,33.7668,-84.4499,1694833,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,3,"Fulton County, Georgia, United States",US,USGA,,33.7668,-84.4499,1694833,20260219000000,https://wondradio.com/abc-national/d50f4f371ff4dc0520a0c78323ebfd20
1289876192,20260212,202602,2026,2026.1151,JUD,COURT OF APPEALS,,,,,,JUD,,,USA,DISTRICT OF COLUMBIA,USA,,,,,,,,1,020,020,02,1,3.0,60,1,60,-0.51948051948051,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20260219000000,https://kfab.iheart.com/content/2026-02-18-public-health-environmental-groups-sue-over-greenhouse-gas-finding-repeal/
1289876193,20260212,202602,2026,2026.1151,JUD,ATTORNEY,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,084,084,08,2,7.0,4,1,4,-7.32758620689655,3,"Fulton County, Georgia, United States",US,USGA,GA121,33.7668,-84.4499,1694833,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260219000000,https://wondradio.com/abc-national/d50f4f371ff4dc0520a0c78323ebfd20
1289876194,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,ELI,ACTOR,,,,,,ELI,,,1,010,010,01,1,0.0,2,1,2,-2.11081794195251,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876195,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,ELI,ACTOR,,,,,,ELI,,,1,172,172,17,4,-5.0,2,1,2,-2.11081794195251,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876196,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-2.11081794195251,3,"New Orleans, Louisiana, United States",US,USLA,LA071,29.9546,-90.0751,1629985,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876197,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,6,1,6,-2.11081794195251,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876198,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-2.11081794195251,3,"New Orleans, Louisiana, United States",US,USLA,LA071,29.9546,-90.0751,1629985,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876199,20260212,202602,2026,2026.1151,LAB,EMPLOYEE,,,,,,LAB,,,USA,UNITED STATES,USA,,,,,,,,1,172,172,17,4,-5.0,6,1,6,-2.11081794195251,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260219000000,https://kroc.com/ixp/478/p/shia-labeouf-breaks-silence-over-mardi-gras-arrest-with-free-me-social-media-message/
1289876200,20260212,202602,2026,2026.1151,USA,UNITED STATES,USA,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,130,130,13,3,-4.4,8,1,8,-6.28140703517587,3,"Good Shepherd Lutheran Church, Illinois, United States",US,USIL,IL043,41.7467,-88.1592,1748177,3,"Good Shepherd Lutheran Church, Illinois, United States",US,USIL,,41.7467,-88.1592,1748177,3,"Good Shepherd Lutheran Church, Illinois, United States",US,USIL,,41.7467,-88.1592,1748177,20260219000000,https://www.ksdk.com/article/news/health/2nd-measles-case-confirmed-in-metro-east-area-by-illinois-health-officials/63-dc3800dd-7f6d-47bf-a78d-a7752348e823
1289876201,20260212,202602,2026,2026.1151,USA,ALABAMA,USA,,,,,,,,USACOP,UNITED STATES,USA,,,,,COP,,,1,193,193,19,4,-10.0,2,1,2,1.40350877192982,3,"Shelby County, Alabama, United States",US,USAL,AL117,33.2668,-86.6666,161584,3,"Shelby County, Alabama, United States",US,USAL,,33.2668,-86.6666,161584,3,"Shelby County, Alabama, United States",US,USAL,,33.2668,-86.6666,161584,20260219000000,https://abc3340.com/news/local/alabama-officers-survive-shootings-highlight-need-for-mental-health-support
1289876202,20260212,202602,2026,2026.1151,USACOP,ALABAMA,USA,,,,,COP,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,1,6,1.40350877192982,3,"Shelby County, Alabama, United States",US,USAL,AL117,33.2668,-86.6666,161584,0,,,,,,,,3,"Shelby County, Alabama, United States",US,USAL,,33.2668,-86.6666,161584,20260219000000,https://abc3340.com/news/local/alabama-officers-survive-shootings-highlight-need-for-mental-health-support
1289876203,20260218,202602,2026,2026.1315,GBR,UNITED KINGDOM,GBR,,,,,,,,MIL,AIR FORCE,,,,,,MIL,,,1,042,042,04,1,1.9,6,1,6,-1.74672489082969,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260219000000,https://www.yahoo.com/news/articles/major-deployment-rickety-e-3-171721927.html
1289876204,20260218,202602,2026,2026.1315,GBR,UNITED KINGDOM,GBR,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,-1.74672489082969,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260219000000,https://www.yahoo.com/news/articles/major-deployment-rickety-e-3-171721927.html
1289876205,20260218,202602,2026,2026.1315,MIL,AIR FORCE,,,,,,MIL,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,043,043,04,1,2.8,6,1,6,-1.74672489082969,3,"Elmendorf Air Force Base, Alaska, United States",US,USAK,AK020,61.2527,-149.793,1417559,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260219000000,https://www.yahoo.com/news/articles/major-deployment-rickety-e-3-171721927.html
1289876206,20260218,202602,2026,2026.1315,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,043,043,04,1,2.8,4,1,4,-1.74672489082969,3,"Elmendorf Air Force Base, Alaska, United States",US,USAK,AK020,61.2527,-149.793,1417559,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260219000000,https://www.yahoo.com/news/articles/major-deployment-rickety-e-3-171721927.html
