GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302420728,20250505,202505,2025,2025.3425,USACOP,DENVER,USA,,,,,COP,,,USA,DENVER,USA,,,,,,,,0,180,180,18,4,-9.0,3,1,3,-5.65371024734982,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260505013000,https://www.9news.com/article/news/local/next/next-with-kyle-clark/denver-state-trump-doj-gun-laws/73-0e844124-32b2-4e75-8354-cc30ebda8d5f
1302420729,20260405,202604,2026,2026.2603,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,173,173,17,4,-5.0,3,1,3,-5.01432664756448,3,"Houston Heights, Texas, United States",US,USTX,TX201,29.798,-95.398,1374161,0,,,,,,,,3,"Houston Heights, Texas, United States",US,USTX,,29.798,-95.398,1374161,20260505013000,https://www.fox26houston.com/news/husband-accused-strangling-his-pregnant-wife-said-have-fled-jurisdiction
1302420730,20260405,202604,2026,2026.2603,JUD,PROSECUTOR,,,,,,JUD,,,,,,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-5.01432664756448,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260505013000,https://www.fox26houston.com/news/husband-accused-strangling-his-pregnant-wife-said-have-fled-jurisdiction
1302420731,20260405,202604,2026,2026.2603,PAK,PAKISTANI,PAK,,,,,,,,MIL,NAVY,,,,,,MIL,,,1,084,084,08,2,7.0,2,1,2,-3.30578512396695,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,4,"Gulf Of Oman, Iran (general), Iran",IR,IR00,40979,25.4489,57.7939,-3077385,20260505013000,https://www.breitbart.com/middle-east/2026/05/04/u-s-releases-crew-captured-iranian-ship-pakistan/
1302420732,20260428,202604,2026,2026.3233,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,090,090,09,2,-2.0,5,1,5,-7.37864077669903,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260505013000,https://washingtoncitypaper.com/article/785291/mpd-high-ranking-officials-termination-suspension-crime-stats/
1302420733,20260428,202604,2026,2026.3233,USA,TENNESSEE,USA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,-5.16717325227964,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,0,,,,,,,,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,20260505013000,https://www.rawstory.com/samuel-alito-2676850634/
1302420734,20260428,202604,2026,2026.3233,USA,DENVER,USA,,,,,,,,COP,PRISON,,,,,,COP,,,1,010,010,01,1,0.0,3,1,3,-2.20750551876379,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,3,"Denver, Colorado, United States",US,USCO,CO031,39.7392,-104.985,201738,20260505013000,https://www.9news.com/article/news/local/colorado-passes-bills-to-ease-prison-population-crisis/73-9226d3c8-5446-4376-aad9-fc4340f2ae83
1302420735,20260504,202605,2026,2026.3397,BUS,BUSINESS,,,,,,BUS,,,USA,WASHINGTON,USA,,,,,,,,0,051,051,05,1,3.4,10,1,10,3.78378378378379,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260505013000,https://www.manilatimes.net/2026/05/05/tmt-newswire/globenewswire/sba-administrator-loeffler-joins-president-trump-for-national-small-business-week-2026/2335522
1302420736,20260505,202605,2026,2026.3425,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,4,1,4,1.90336749633968,0,,,,,,,,4,"Ulladulla, New South Wales, Australia",AS,AS02,5081,-35.3591,150.472,-1606414,4,"Ulladulla, New South Wales, Australia",AS,AS02,5081,-35.3591,150.472,-1606414,20260505013000,https://www.ulladullatimes.com.au/story/9232826/illawarra-shoalhaven-300-households-slash-electricity-bills/
1302420737,20260505,202605,2026,2026.3425,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-0.50933786078099,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260505013000,https://www.soapoperadigest.com/content/the-bold-and-the-beautiful-reveals-dylan-remy-are-cousins-sydney-bullock-speaks-out/
1302420738,20260505,202605,2026,2026.3425,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,010,010,01,1,0.0,5,1,5,-12.093023255814,0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20260505013000,https://tribune.com.pk/story/2606382/k-electric-slammed-over-unbearable-load-shedding
1302420739,20260505,202605,2026,2026.3425,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,040,040,04,1,1.0,2,1,2,4.42804428044281,0,,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260505013000,https://www.dailyexcelsior.com/bank-of-baroda-delegation-mlas-call-on-cm/
1302420740,20260505,202605,2026,2026.3425,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,062,062,06,2,7.4,10,1,10,2.77078085642318,0,,,,,,,,3,"Great Bend, Kansas, United States",US,USKS,,38.3645,-98.7648,475650,3,"Great Bend, Kansas, United States",US,USKS,,38.3645,-98.7648,475650,20260505013000,https://www.gbtribune.com/news/business/tankquility-aquariums/
1302420741,20260505,202605,2026,2026.3425,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,100,100,10,3,-5.0,10,1,10,-5.58848433530906,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260505013000,https://www.raps.org/resource/medcon-fda-industry-experts-discuss-best-practices-for-managing-software-defects-anomalies.html
1302420742,20260505,202605,2026,2026.3425,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,1243,124,12,3,-4.0,4,1,4,-0.31695721077654,0,,,,,,,,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,4,"Langley, British Columbia, Canada",CA,CA02,12552,49.1,-122.65,-567692,20260505013000,https://vancouversun.com:443/news/alberta-man-charged-langley-double-homicide-man-teen-girl
1302420743,20260505,202605,2026,2026.3425,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,10,1,10,-4.32098765432099,0,,,,,,,,4,"Three Pagodas Pass, Thailand (general), Thailand",TH,TH00,26579,15.3,98.3833,-3253161,4,"Three Pagodas Pass, Thailand (general), Thailand",TH,TH00,26579,15.3,98.3833,-3253161,20260505013000,https://www.scmp.com/news/people-culture/trending-china/article/3351824/ex-china-soldier-escapes-myanmar-fraud-centre-scaling-wall-masking-scent-cow-dung
1302420744,20260505,202605,2026,2026.3425,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,060,060,06,2,6.0,6,1,6,1.09366236679753,0,,,,,,,,4,"Lushan, Henan, China",CH,CH09,13111,33.7356,112.905,-1917291,4,"Lushan, Henan, China",CH,CH09,13111,33.7356,112.905,-1917291,20260505013000,https://archaeology.org/issues/july-august-2020/features/a-silk-road-renaissance/
1302420745,20260505,202605,2026,2026.3425,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,042,042,04,1,1.9,3,1,3,-7.89133247089262,0,,,,,,,,3,"Boulder, Colorado, United States",US,USCO,CO013,40.015,-105.271,178680,3,"Boulder, Colorado, United States",US,USCO,CO013,40.015,-105.271,178680,20260505013000,https://www.denverpost.com/2026/05/04/missy-woods-michael-dougherty-boulder-murder/
1302420746,20260505,202605,2026,2026.3425,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,125,125,12,3,-5.0,3,1,3,-7.89133247089262,0,,,,,,,,3,"Boulder, Colorado, United States",US,USCO,CO013,40.015,-105.271,178680,3,"Boulder, Colorado, United States",US,USCO,CO013,40.015,-105.271,178680,20260505013000,https://www.denverpost.com/2026/05/04/missy-woods-michael-dougherty-boulder-murder/
1302420747,20260505,202605,2026,2026.3425,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,173,173,17,4,-5.0,10,1,5,-10.5882352941177,0,,,,,,,,3,"Kingston City, Florida, United States",US,USFL,,28.1159,-82.2307,2483729,3,"Kingston City, Florida, United States",US,USFL,,28.1159,-82.2307,2483729,20260505013000,https://www.dailyfreeman.com/2026/05/04/mid-hudson-valley-arrests-report-may-4-2026/
1302420748,20260505,202605,2026,2026.3425,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,1,1,1,-6.93240901213171,0,,,,,,,,3,"Great Bend, Kansas, United States",US,USKS,,38.3645,-98.7648,475650,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20260505013000,https://www.gbtribune.com/news/on-the-record/on-the-record-may-1-3-2026/
1302420749,20260505,202605,2026,2026.3425,,,,,,,,,,,CVL,ENGINEER,,,,,,CVL,,,0,020,020,02,1,3.0,3,1,3,3.13531353135313,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260505013000,https://chicagomaroon.com/52142/artsandculture/arkells-makes-a-triumphant-return-to-chicago/
1302420750,20260505,202605,2026,2026.3425,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,042,042,04,1,1.9,3,1,3,1.09366236679753,0,,,,,,,,4,"Yaghnob, Leninobod, Tajikistan",TI,TI03,37603,39.1887,68.5393,-2557368,4,"Yaghnob, Leninobod, Tajikistan",TI,TI03,37603,39.1887,68.5393,-2557368,20260505013000,https://archaeology.org/issues/july-august-2020/features/a-silk-road-renaissance/
1302420751,20260505,202605,2026,2026.3425,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,042,042,04,1,1.9,5,1,5,-13.4680134680135,0,,,,,,,,4,"Arewa, Tahoua, Niger",NG,NG06,22575,14.0506,5.8838,10068144,4,"Arewa, Tahoua, Niger",NG,NG06,22575,14.0506,5.8838,10068144,20260505013000,https://punchng.com/niger-farmer-killed-in-land-dispute/
1302420752,20260505,202605,2026,2026.3425,,,,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,0,180,180,18,4,-9.0,10,1,10,-13.4680134680135,0,,,,,,,,4,"Arewa, Tahoua, Niger",NG,NG06,22575,14.0506,5.8838,10068144,4,"Arewa, Tahoua, Niger",NG,NG06,22575,14.0506,5.8838,10068144,20260505013000,https://punchng.com/niger-farmer-killed-in-land-dispute/
1302420753,20260505,202605,2026,2026.3425,,,,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,1,036,036,03,1,4.0,3,1,3,3.69487485101311,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260505013000,https://news.wsu.edu/news/2026/05/04/thousands-of-cougs-participating-in-statewide-commencement-events/
1302420754,20260505,202605,2026,2026.3425,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,046,046,04,1,7.0,10,1,10,1.26227208976157,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260505013000,https://www.wbay.com:443/2026/05/04/fremont-stem-academy-expands-learning-space-with-new-yurts/
1302420755,20260505,202605,2026,2026.3425,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,082,082,08,2,5.0,6,1,6,0,0,,,,,,,,3,"Knox County, Tennessee, United States",US,USTN,,36.0168,-83.9332,1639761,3,"Knox County, Tennessee, United States",US,USTN,,36.0168,-83.9332,1639761,20260505013000,https://www.chalkbeat.org/2026/04/20/tutoring-works-better-when-aligned-with-classroom-instruction-study-finds/
1302420756,20260505,202605,2026,2026.3425,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,082,082,08,2,5.0,2,1,2,0,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,3,"Knox County, Tennessee, United States",US,USTN,,36.0168,-83.9332,1639761,20260505013000,https://www.chalkbeat.org/2026/04/20/tutoring-works-better-when-aligned-with-classroom-instruction-study-finds/
1302420757,20260505,202605,2026,2026.3425,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,082,082,08,2,5.0,2,1,2,0,0,,,,,,,,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260505013000,https://www.chalkbeat.org/2026/04/20/tutoring-works-better-when-aligned-with-classroom-instruction-study-finds/
1302420758,20260505,202605,2026,2026.3425,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,0,043,043,04,1,2.8,10,1,10,2.27125243348475,0,,,,,,,,4,"Bondi Beach, New South Wales, Australia",AS,AS02,5114,-33.8902,151.276,-1560360,4,"Bondi Beach, New South Wales, Australia",AS,AS02,5114,-33.8902,151.276,-1560360,20260505013000,https://www.boredpanda.com/before-after-hollywood-star-taron-egerton-stuns-fans/
1302420759,20260505,202605,2026,2026.3425,,,,,,,,,,,FJI,FIJI,FJI,,,,,,,,1,042,042,04,1,1.9,6,1,4,2.71084337349397,0,,,,,,,,4,"Nadi, Western, Fiji",FJ,FJ05,40204,-17.8,177.417,-1191076,4,"Nadi, Western, Fiji",FJ,FJ05,40204,-17.8,177.417,-1191076,20260505013000,https://eturbonews.com/continental-airlines-starts-flights-fiji/
1302420760,20260505,202605,2026,2026.3425,,,,,,,,,,,FJI,FIJI,FJI,,,,,,,,1,042,042,04,1,1.9,2,1,2,2.71084337349397,0,,,,,,,,4,"Nadi, Western, Fiji",FJ,FJ05,40204,-17.8,177.417,-1191076,1,Guam,GQ,GQ,,13.2613,145.096,GQ,20260505013000,https://eturbonews.com/continental-airlines-starts-flights-fiji/
1302420761,20260505,202605,2026,2026.3425,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,042,042,04,1,1.9,4,1,4,8.0625,0,,,,,,,,4,"Saint Laurent, Pays de la Loire, France",FR,FRB5,16309,47.3511,-0.949375,-1466568,4,"Saint Laurent, Pays de la Loire, France",FR,FRB5,16309,47.3511,-0.949375,-1466568,20260505013000,https://www.essence.com/awards-events/met-gala-2026-best-red-carpet-looks/
1302420762,20260505,202605,2026,2026.3425,,,,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,057,057,05,1,8.0,3,1,3,3.05188199389624,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260505013000,https://www.9news.com/article/news/local/historic-founding-documents-coming-to-denver/73-fd7ef3dd-8842-4adc-80e8-657bf416e165
1302420763,20260505,202605,2026,2026.3425,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,084,084,08,2,7.0,1,1,1,-3.80165289256198,0,,,,,,,,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,40173,55.95,-3.2,-2595386,3,"Seattle, Washington, United States",US,USWA,WA033,47.6062,-122.332,1512650,20260505013000,https://www.express.co.uk/news/us/2201757/amanda-knox-vows-not-let
1302420764,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,036,036,03,1,4.0,10,1,10,1.37741046831956,0,,,,,,,,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,20260505013000,https://www.dailyexcelsior.com/lg-ladakh-seeks-release-of-pending-amount-from-union-ministry/
1302420765,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,CABINET,,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,-3.1523642732049,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260505013000,https://economictimes.indiatimes.com/news/elections/assembly-elections/west-bengal/pm-narendra-modi-hails-bjp-victory-in-west-bengal-calls-it-vote-for-stability-and-development/articleshow/130810683.cms
1302420766,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,0,040,040,04,1,1.0,6,1,6,1.37741046831956,0,,,,,,,,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,20260505013000,https://www.dailyexcelsior.com/lg-ladakh-seeks-release-of-pending-amount-from-union-ministry/
1302420767,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,040,040,04,1,1.0,12,1,8,1.37741046831956,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"Ladakh, Jammu and Kashmir, India",IN,IN12,72785,34.5,77.5,-2102224,20260505013000,https://www.dailyexcelsior.com/lg-ladakh-seeks-release-of-pending-amount-from-union-ministry/
1302420768,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,045,045,04,1,5.0,2,1,2,4.97159090909091,0,,,,,,,,5,"Sokoto State, Sokoto, Nigeria",NI,NI51,190962,13.0833,5.25,-2026915,5,"Sokoto State, Sokoto, Nigeria",NI,NI51,190962,13.0833,5.25,-2026915,20260505013000,https://punchng.com/sokoto-meeting-pushes-rural-healthcare-drive/
1302420769,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,045,045,04,1,5.0,3,1,3,4.97159090909091,0,,,,,,,,4,"Arewa, Oyo, Nigeria",NI,NI32,191213,7.53333,3.80472,387630,4,"Arewa, Oyo, Nigeria",NI,NI32,191213,7.53333,3.80472,387630,20260505013000,https://punchng.com/sokoto-meeting-pushes-rural-healthcare-drive/
1302420770,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,4.97159090909091,0,,,,,,,,5,"Sokoto State, Sokoto, Nigeria",NI,NI51,190962,13.0833,5.25,-2026915,5,"Sokoto State, Sokoto, Nigeria",NI,NI51,190962,13.0833,5.25,-2026915,20260505013000,https://punchng.com/sokoto-meeting-pushes-rural-healthcare-drive/
1302420771,20260505,202605,2026,2026.3425,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,130,130,13,3,-4.4,10,1,10,-7.38916256157637,0,,,,,,,,4,"Bayero, Nigeria (general), Nigeria",NI,NI00,191162,8.43333,4.86667,-2002395,4,"Bayero, Nigeria (general), Nigeria",NI,NI00,191162,8.43333,4.86667,-2002395,20260505013000,https://punchng.com/ndlea-arrests-six-in-drug-raid-at-buk-area/
1302420772,20260505,202605,2026,2026.3425,,,,,,,,,,,GRCMED,ITHACA,GRC,,,,,MED,,,1,042,042,04,1,1.9,3,1,3,1.52963671128107,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260505013000,https://www.rstreet.org/commentary/remembering-karl-zinsmeister/
1302420773,20260505,202605,2026,2026.3425,,,,,,,,,,,HLH,DOCTOR,,,,,,HLH,,,0,036,036,03,1,4.0,10,1,10,-7.45272525027809,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260505013000,https://www.womansworld.com/wellness/recognizing-hantavirus-symptoms-early-could-save-your-life
