GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1294585956,20250317,202503,2025,2025.2110,SDNMIL,SUDANESE,SDN,,,,,MIL,,,,,,,,,,,,,0,112,112,11,3,-2.0,8,1,8,-1.79856115107914,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,0,,,,,,,,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,20260317010000,https://dailytrust.com/alliances-supply-lines-fuelling-sudan-war/
1294585957,20250317,202503,2025,2025.2110,USA,KANSAS CITY,USA,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,6,1,6,-7.72797527047913,3,"Jackson County, Missouri, United States",US,USMO,MO095,39.0167,-94.3502,758502,0,,,,,,,,3,"Jackson County, Missouri, United States",US,USMO,,39.0167,-94.3502,758502,20260317010000,https://www.yahoo.com/news/articles/kansas-city-man-pleads-guilty-225319505.html
1294585958,20250317,202503,2025,2025.2110,USA,KANSAS CITY,USA,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,10,1,10,-7.72797527047913,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,0,,,,,,,,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20260317010000,https://www.yahoo.com/news/articles/kansas-city-man-pleads-guilty-225319505.html
1294585959,20250317,202503,2025,2025.2110,USA,KANSAS,USA,,,,,,,,,,,,,,,,,,1,015,015,01,1,0.0,4,1,4,-7.72797527047913,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260317010000,https://www.yahoo.com/news/articles/kansas-city-man-pleads-guilty-225319505.html
1294585960,20250317,202503,2025,2025.2110,USA,INDIANA,USA,,,,,,,,,,,,,,,,,,1,070,070,07,2,7.0,8,1,8,-3.32681017612524,3,"Marion County, Indiana, United States",US,USIN,IN097,39.7684,-86.1555,450371,0,,,,,,,,3,"Marion County, Indiana, United States",US,USIN,,39.7684,-86.1555,450371,20260317010000,https://www.wfyi.org/news/articles/indiana-indianapolis-evansville-foreclosure-ranking-february-2026?url=news&a1=articles&a2=indiana-indianapolis-evansville-foreclosure-ranking-february-2026
1294585961,20250317,202503,2025,2025.2110,USA,AMERICAN,USA,,,,,,,,,,,,,,,,,,1,1822,182,18,4,-9.0,5,1,5,-7.49646393210752,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260317010000,https://www.frontpagemag.com/ending-the-ayatollahs-47-year-war-on-the-world/
1294585962,20250317,202503,2025,2025.2110,USA,KANSAS,USA,,,,,,,,,,,,,,,,,,1,193,193,19,4,-10.0,6,1,6,-7.72797527047913,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,0,,,,,,,,3,"Sugar Creek, Missouri, United States",US,USMO,,39.1097,-94.4447,727219,20260317010000,https://www.yahoo.com/news/articles/kansas-city-man-pleads-guilty-225319505.html
1294585963,20250317,202503,2025,2025.2110,USA,UNITED STATES,USA,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,042,042,04,1,1.9,4,1,4,-1.35135135135135,3,"Killeen Independent School District, Texas, United States",US,USTX,TX027,31.0959,-97.6988,2630591,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,3,"Killeen Independent School District, Texas, United States",US,USTX,,31.0959,-97.6988,2630591,20260317010000,https://www.kxxv.com/news/local-news/in-your-neighborhood/bell-county/killeen/killeen-independent-school-district-sees-lower-crime-rates-in-2024-25-school-year
1294585964,20250317,202503,2025,2025.2110,USA,UNITED STATES,USA,,,,,,,,IGOUNOGOV,THE UN,,UNO,,,,IGO,GOV,,0,013,013,01,1,0.4,8,1,8,-1.79856115107914,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260317010000,https://dailytrust.com/alliances-supply-lines-fuelling-sudan-war/
1294585965,20260215,202602,2026,2026.1233,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,NEW YORK CITY,USA,,,,,GOV,,,0,040,040,04,1,1.0,12,2,12,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585966,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,020,020,02,1,3.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585967,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,084,084,08,2,7.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585968,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,020,020,02,1,3.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585969,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,020,020,02,1,3.0,2,1,2,-5.32544378698225,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://panow.com/2026/03/16/last-protester-in-immigration-detention-after-trumps-campus-crackdown-has-been-released/
1294585970,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,040,040,04,1,1.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585971,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,040,040,04,1,1.0,2,1,2,-5.32544378698225,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260317010000,https://panow.com/2026/03/16/last-protester-in-immigration-detention-after-trumps-campus-crackdown-has-been-released/
1294585972,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,084,084,08,2,7.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585973,20260215,202602,2026,2026.1233,USA,NEW YORK,USA,,,,,,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,084,084,08,2,7.0,2,1,2,-5.32544378698225,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260317010000,https://panow.com/2026/03/16/last-protester-in-immigration-detention-after-trumps-campus-crackdown-has-been-released/
1294585974,20260215,202602,2026,2026.1233,USAGOV,NEW YORK CITY,USA,,,,,GOV,,,GOV,PRESIDENT,,,,,,GOV,,,0,040,040,04,1,1.0,12,2,12,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585975,20260215,202602,2026,2026.1233,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,NEW YORK,USA,,,,,,,,0,040,040,04,1,1.0,4,2,4,-4.56260871680717,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260317010000,https://www.wgauradio.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294585976,20260215,202602,2026,2026.1233,USAGOV,UNITED STATES,USA,,,,,GOV,,,USA,NEW YORK,USA,,,,,,,,0,040,040,04,1,1.0,2,1,2,-5.32544378698225,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260317010000,https://panow.com/2026/03/16/last-protester-in-immigration-detention-after-trumps-campus-crackdown-has-been-released/
1294585977,20260310,202603,2026,2026.1918,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,051,051,05,1,3.4,5,1,5,-6.06826801517067,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,20260317010000,https://antonyloewenstein.com/zionist-hate-against-palestinians-and-africans-israel-2012/
1294585978,20260310,202603,2026,2026.1918,JUD,FEDERAL JUDGE,,,,,,JUD,,,,,,,,,,,,,1,173,173,17,4,-5.0,6,1,6,-4.05405405405406,3,"South Burlington, Vermont, United States",US,USVT,VT007,44.467,-73.171,1459577,0,,,,,,,,3,"South Burlington, Vermont, United States",US,USVT,,44.467,-73.171,1459577,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585979,20260310,202603,2026,2026.1918,JUD,FEDERAL JUDGE,,,,,,JUD,,,,,,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-4.05405405405406,1,Ecuador,EC,EC,,-2,-77.5,EC,0,,,,,,,,1,Ecuador,EC,EC,,-2,-77.5,EC,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585980,20260310,202603,2026,2026.1918,JUD,FEDERAL JUDGE,,,,,,JUD,,,,,,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-4.05405405405406,3,"South Burlington, Vermont, United States",US,USVT,VT007,44.467,-73.171,1459577,0,,,,,,,,3,"South Burlington, Vermont, United States",US,USVT,,44.467,-73.171,1459577,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585981,20260310,202603,2026,2026.1918,JUD,FEDERAL JUDGE,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,1,1,1,-4.05405405405406,3,"South Burlington, Vermont, United States",US,USVT,VT007,44.467,-73.171,1459577,3,"Burlington, Vermont, United States",US,USVT,VT007,44.4759,-73.2121,1456663,3,"Burlington, Vermont, United States",US,USVT,VT007,44.4759,-73.2121,1456663,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585982,20260310,202603,2026,2026.1918,JUD,FEDERAL JUDGE,,,,,,JUD,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-4.05405405405406,3,"South Burlington, Vermont, United States",US,USVT,VT007,44.467,-73.171,1459577,3,"South Burlington, Vermont, United States",US,USVT,,44.467,-73.171,1459577,3,"South Burlington, Vermont, United States",US,USVT,,44.467,-73.171,1459577,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585983,20260310,202603,2026,2026.1918,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,084,084,08,2,7.0,6,1,6,-4.05405405405406,3,"Burlington, Vermont, United States",US,USVT,VT007,44.4759,-73.2121,1456663,0,,,,,,,,3,"Burlington, Vermont, United States",US,USVT,VT007,44.4759,-73.2121,1456663,20260317010000,https://vtdigger.org/2026/03/16/one-of-three-detained-by-ice-in-south-burlington-released/
1294585984,20260316,202603,2026,2026.2082,GOV,PRIME MINISTER,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,0.65934065934066,4,"Apia, Samoa (general), Samoa",WS,WS00,25301,-13.8333,-171.733,-1307163,0,,,,,,,,4,"Apia, Samoa (general), Samoa",WS,WS00,25301,-13.8333,-171.733,-1307163,20260317010000,https://www.rnz.co.nz/news/political/589825/prime-minister-christopher-luxon-refuses-to-say-if-he-tried-to-call-off-samoa-matai-ceremony
1294585985,20260316,202603,2026,2026.2082,GOV,PRIME MINISTER,,,,,,GOV,,,WSM,SAMOA,WSM,,,,,,,,0,010,010,01,1,0.0,2,1,2,0.65934065934066,4,"Apia, Samoa (general), Samoa",WS,WS00,25301,-13.8333,-171.733,-1307163,4,"Apia, Samoa (general), Samoa",WS,WS00,25301,-13.8333,-171.733,-1307163,4,"Apia, Samoa (general), Samoa",WS,WS00,25301,-13.8333,-171.733,-1307163,20260317010000,https://www.rnz.co.nz/news/political/589825/prime-minister-christopher-luxon-refuses-to-say-if-he-tried-to-call-off-samoa-matai-ceremony
1294585986,20260317,202603,2026,2026.2110,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,046,046,04,1,7.0,5,1,5,2.52427184466019,0,,,,,,,,1,South Africa,SF,SF,,-30,26,SF,1,South Africa,SF,SF,,-30,26,SF,20260317010000,https://iz.ru/en/node/2060213
1294585987,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.93663060278207,0,,,,,,,,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,20260317010000,https://www.bendigoadvertiser.com.au/story/9197797/matthew-parkinson-bendigo-street-rubbish-insights-shared/
1294585988,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,2,1,2,-2.93663060278207,0,,,,,,,,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,4,"Kangaroo Flat, Victoria, Australia",AS,AS07,5391,-36.8,144.25,-1580872,20260317010000,https://www.bendigoadvertiser.com.au/story/9197797/matthew-parkinson-bendigo-street-rubbish-insights-shared/
1294585989,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,WESTERN AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,8,1,8,-6.94275274056029,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,20260317010000,https://www.standard.net.au/story/9200705/judge-ruled-man-no-danger-before-warrnambool-abduction-charges/
1294585990,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,WESTERN AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,-6.94275274056029,0,,,,,,,,4,"Perth, Western Australia, Australia",AS,AS08,5533,-31.9333,115.833,-1594675,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260317010000,https://www.standard.net.au/story/9200705/judge-ruled-man-no-danger-before-warrnambool-abduction-charges/
1294585991,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-2.93663060278207,0,,,,,,,,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,4,"Bendigo, Victoria, Australia",AS,AS07,5391,-36.7582,144.28,-1558533,20260317010000,https://www.bendigoadvertiser.com.au/story/9197797/matthew-parkinson-bendigo-street-rubbish-insights-shared/
1294585992,20260317,202603,2026,2026.2110,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,1243,124,12,3,-4.0,4,1,4,-6.94275274056029,0,,,,,,,,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260317010000,https://www.standard.net.au/story/9200705/judge-ruled-man-no-danger-before-warrnambool-abduction-charges/
1294585993,20260317,202603,2026,2026.2110,,,,,,,,,,,AUSCOP,AUSTRALIAN,AUS,,,,,COP,,,1,112,112,11,3,-2.0,4,1,2,-6.94275274056029,0,,,,,,,,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,4,"Warrnambool, Victoria, Australia",AS,AS07,5423,-38.3818,142.488,-1608145,20260317010000,https://www.standard.net.au/story/9200705/judge-ruled-man-no-danger-before-warrnambool-abduction-charges/
1294585994,20260317,202603,2026,2026.2110,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,040,040,04,1,1.0,6,1,6,-2.29007633587786,0,,,,,,,,3,"New Canaan, Connecticut, United States",US,USCT,,41.1468,-73.4948,209223,3,"New Canaan, Connecticut, United States",US,USCT,,41.1468,-73.4948,209223,20260317010000,https://www.yahoo.com/news/articles/regulators-hear-final-arguments-hotly-223705189.html
1294585995,20260317,202603,2026,2026.2110,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,043,043,04,1,2.8,5,1,5,0.99502487562189,0,,,,,,,,1,Japan,JA,JA,,36,138,JA,1,Japan,JA,JA,,36,138,JA,20260317010000,https://www.staradvertiser.com/2026/03/16/breaking-news/apple-unveils-second-generation-airpods-max-at-549/
1294585996,20260317,202603,2026,2026.2110,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,050,050,05,1,3.5,10,1,10,-1.22249388753056,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260317010000,https://finance.yahoo.com/news/110-billion-catalyst-makes-more-003500371.html
1294585997,20260317,202603,2026,2026.2110,,,,,,,,,,,CAN,MONTREAL,CAN,,,,,,,,1,060,060,06,2,6.0,1,1,1,-2.59146341463415,0,,,,,,,,3,"Ocean Beach, California, United States",US,USCA,,32.7445,-117.255,1661134,3,"Ocean Beach, California, United States",US,USCA,,32.7445,-117.255,1661134,20260317010000,https://www.cbc.ca/news/canada/montreal/trash-parc-la-fontaine-9.7131059
1294585998,20260317,202603,2026,2026.2110,,,,,,,,,,,CAN,MONTREAL,CAN,,,,,,,,1,060,060,06,2,6.0,1,1,1,-2.59146341463415,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260317010000,https://www.cbc.ca/news/canada/montreal/trash-parc-la-fontaine-9.7131059
