GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1305635025,20250524,202505,2025,2025.3945,GRC,GREECE,GRC,,,,,,,,USA,CHARLOTTE,USA,,,,,,,,0,040,040,04,1,1.0,20,5,10,-2.08333333333333,3,"Town Of Greece, New York, United States",US,USNY,NY055,43.2467,-77.7006,979016,3,"Clermont County, Ohio, United States",US,USOH,,39.0501,-84.1499,1074025,3,"Clermont County, Ohio, United States",US,USOH,,39.0501,-84.1499,1074025,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635026,20250524,202505,2025,2025.3945,GRC,GREECE,GRC,,,,,,,,USA,CHARLOTTE,USA,,,,,,,,0,040,040,04,1,1.0,20,5,10,-2.08333333333333,3,"Town Of Greece, New York, United States",US,USNY,NY055,43.2467,-77.7006,979016,3,"Town Of Greece, New York, United States",US,USNY,,43.2467,-77.7006,979016,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635027,20250524,202505,2025,2025.3945,KHM,CAMBODIA,KHM,,,,,,,,,,,,,,,,,,0,061,061,06,2,6.4,5,1,5,-11.7424242424243,4,"Svay Rieng, Svay Rieng, Cambodia",CB,CB18,12450,11.0879,105.799,-1032978,0,,,,,,,,4,"Svay Rieng, Svay Rieng, Cambodia",CB,CB18,12450,11.0879,105.799,-1032978,20260524001500,https://www.dailyexcelsior.com/two-traffic-accidents-in-cambodia-kill-14-garment-factory-workers-injure-93-others/
1305635028,20250524,202505,2025,2025.3945,USA,AUSTIN,USA,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-2.41477272727273,3,"Harker Heights, Texas, United States",US,USTX,TX027,31.0835,-97.6597,1388539,0,,,,,,,,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,20260524001500,https://kdhnews.com/news/local/week-in-review-tea-sides-with-family-over-kisd-killeen-meeting-goes-long/article_b15d3b57-2a2c-4ad9-8e20-c79cbe2e6841.html
1305635029,20250524,202505,2025,2025.3945,USA,CHARLOTTE,USA,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,40,5,20,-2.08333333333333,3,"Town Of Greece, New York, United States",US,USNY,NY055,43.2467,-77.7006,979016,0,,,,,,,,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635030,20250524,202505,2025,2025.3945,USA,UNITED STATES,USA,,,,,,,,GRC,GREECE,GRC,,,,,,,,0,040,040,04,1,1.0,10,5,10,-2.08333333333333,3,"Clermont County, Ohio, United States",US,USOH,OH025,39.0501,-84.1499,1074025,3,"Clermont County, Ohio, United States",US,USOH,,39.0501,-84.1499,1074025,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635031,20250524,202505,2025,2025.3945,USA,UNITED STATES,USA,,,,,,,,GRC,GREECE,GRC,,,,,,,,0,040,040,04,1,1.0,10,5,10,-2.08333333333333,3,"Clermont County, Ohio, United States",US,USOH,OH025,39.0501,-84.1499,1074025,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635032,20250524,202505,2025,2025.3945,USA,CHARLOTTE,USA,,,,,,,,GRC,GREECE,GRC,,,,,,,,0,040,040,04,1,1.0,20,5,10,-2.08333333333333,3,"Clermont County, Ohio, United States",US,USOH,OH025,39.0501,-84.1499,1074025,3,"Town Of Greece, New York, United States",US,USNY,,43.2467,-77.7006,979016,3,"Clermont County, Ohio, United States",US,USOH,,39.0501,-84.1499,1074025,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635033,20250524,202505,2025,2025.3945,USA,CHARLOTTE,USA,,,,,,,,GRC,GREECE,GRC,,,,,,,,0,040,040,04,1,1.0,20,5,10,-2.08333333333333,3,"Town Of Greece, New York, United States",US,USNY,NY055,43.2467,-77.7006,979016,3,"Town Of Greece, New York, United States",US,USNY,,43.2467,-77.7006,979016,3,"Rochester, New York, United States",US,USNY,NY055,43.1548,-77.6156,962684,20260524001500,https://www.wcvb.com/article/charlotte-heimann-clermont-county-ohio-granddaughter-search/71393167
1305635034,20260424,202604,2026,2026.3123,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,USA,UNITED STATES,USA,,,,,,,,0,012,012,01,1,-0.4,1,1,1,-3.78126817917393,3,"World Bank, District of Columbia, United States",US,USDC,DC001,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,,38.899,-77.0422,2002658,20260524001500,http://www.mexicostar.com/news/279071063/women-sentenced-for-working-with-hostile-networks
1305635035,20260424,202604,2026,2026.3123,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,012,012,01,1,-0.4,1,1,1,-3.78126817917393,3,"World Bank, District of Columbia, United States",US,USDC,DC001,38.899,-77.0422,2002658,3,"World Bank, District of Columbia, United States",US,USDC,,38.899,-77.0422,2002658,1,Iraq,IZ,IZ,,33,44,IZ,20260524001500,http://www.mexicostar.com/news/279071063/women-sentenced-for-working-with-hostile-networks
1305635036,20260424,202604,2026,2026.3123,USA,WASHINGTON,USA,,,,,,,,UAF,GUNMAN,,,,,,UAF,,,0,173,173,17,4,-5.0,8,1,8,-4.50070323488045,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260524001500,https://www.skynews.com.au/world-news/united-states/gunshots-heard-outside-white-house-after-donald-trump-peace-announcement/news-story/42ff1587f37de6eb4fd2b3676130d496?nk=7d607db5d494a2bf2633b86bccebef57-1779580894
1305635037,20260517,202605,2026,2026.3753,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,1,030,030,03,1,4.0,10,1,10,-3.05676855895197,3,"Beech Grove, Indiana, United States",US,USIN,IN109,39.5173,-86.4464,430718,0,,,,,,,,3,"Beech Grove, Indiana, United States",US,USIN,,39.5173,-86.4464,430718,20260524001500,https://www.14news.com/2026/05/23/school-district-left-without-bus-service-after-thieves-steal-catalytic-converters-off-nearly-entire-fleet/
1305635038,20260524,202605,2026,2026.3945,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-0.81521739130435,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260524001500,https://www.el-balad.com/17013509
1305635039,20260524,202605,2026,2026.3945,,,,,,,,,,,BLZGOV,BELIZE,BLZ,,,,,GOV,,,0,040,040,04,1,1.0,10,1,10,3.2258064516129,0,,,,,,,,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,4,"Belmopan, Cayo, Belize",BH,BH02,5856,17.25,-88.7667,-1148793,20260524001500,https://www.sanpedrosun.com/government/2026/05/23/belize-and-cosefin-advance-preparations-for-the-2026-cosefin-pro-tempore-presidency/
1305635040,20260524,202605,2026,2026.3945,,,,,,,,,,,BUS,CHAMBER OF COMMERCE,,,,,,BUS,,,1,036,036,03,1,4.0,3,1,2,6.63507109004739,0,,,,,,,,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,20260524001500,https://kdhnews.com/business/business-briefs/article_a86de41f-5cb3-41ac-9b4d-b8b3c4a53202.html
1305635041,20260524,202605,2026,2026.3945,,,,,,,,,,,BUS,CHAMBER OF COMMERCE,,,,,,BUS,,,0,036,036,03,1,4.0,4,1,4,6.63507109004739,0,,,,,,,,3,"Fort Hood, Texas, United States",US,USTX,,31.2548,-97.7091,2512199,3,"Fort Hood, Texas, United States",US,USTX,,31.2548,-97.7091,2512199,20260524001500,https://kdhnews.com/business/business-briefs/article_a86de41f-5cb3-41ac-9b4d-b8b3c4a53202.html
1305635042,20260524,202605,2026,2026.3945,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,040,040,04,1,1.0,5,1,5,-0.232558139534883,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260524001500,https://www.el-balad.com/17013503
1305635043,20260524,202605,2026,2026.3945,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,046,046,04,1,7.0,3,1,3,-3.05676855895197,0,,,,,,,,3,"Beech Grove, Indiana, United States",US,USIN,,39.5173,-86.4464,430718,3,"Beech Grove, Indiana, United States",US,USIN,,39.5173,-86.4464,430718,20260524001500,https://www.14news.com/2026/05/23/school-district-left-without-bus-service-after-thieves-steal-catalytic-converters-off-nearly-entire-fleet/
1305635044,20260524,202605,2026,2026.3945,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,051,051,05,1,3.4,1,1,1,2.72628135223555,0,,,,,,,,5,"Anhui, Anhui, China",CH,CH01,12996,32,117,-1896677,5,"Anhui, Anhui, China",CH,CH01,12996,32,117,-1896677,20260524001500,https://www.alwihdainfo.com/hefeis-quantum-avenue-a-hub-of-innovation-and-growth/
1305635045,20260524,202605,2026,2026.3945,,,,,,,,,,,CAN,OTTAWA,CAN,,,,,,,,0,042,042,04,1,1.9,10,1,10,-1.34680134680135,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260524001500,https://www.cbc.ca/news/canada/ottawa/mayoral-candidate-alex-lawson-says-he-delivered-toilets-to-convoy-protest-site-9.7210145
1305635046,20260524,202605,2026,2026.3945,,,,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,043,043,04,1,2.8,5,1,5,0.54794520547945,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260524001500,https://www.theglobeandmail.com/world/article-china-to-send-astronaut-on-year-long-space-mission-as-it-targets-2030/
1305635047,20260524,202605,2026,2026.3945,,,,,,,,,,,CAN,OTTAWA,CAN,,,,,,,,0,051,051,05,1,3.4,10,1,10,-1.34680134680135,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260524001500,https://www.cbc.ca/news/canada/ottawa/mayoral-candidate-alex-lawson-says-he-delivered-toilets-to-convoy-protest-site-9.7210145
1305635048,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,20,2,20,0.476949598680185,0,,,,,,,,4,"Shenzhou, Hebei, China",CH,CH10,13085,38.0089,115.548,-1925252,4,"Shenzhou, Hebei, China",CH,CH10,13085,38.0089,115.548,-1925252,20260524001500,https://www.thehindu.com/news/international/china-to-send-astronaut-on-year-long-space-mission-as-it-eyes-2030-moon-landing/article71015852.ece
1305635049,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,2,1,2,9.57178841309824,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,China,CH,CH,,35,105,CH,20260524001500,http://www.bignewsnetwork.com/news/279071839/chinese-envoy-to-india-lauds-students-enthusiasm-at-2026-chinese-bridge-competition
1305635050,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,042,042,04,1,1.9,8,1,8,9.57178841309824,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260524001500,http://www.bignewsnetwork.com/news/279071839/chinese-envoy-to-india-lauds-students-enthusiasm-at-2026-chinese-bridge-competition
1305635051,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,2,1,2,0.54794520547945,0,,,,,,,,4,"Shenzhou, Hebei, China",CH,CH10,13085,38.0089,115.548,-1925252,4,"Shenzhou, Hebei, China",CH,CH10,13085,38.0089,115.548,-1925252,20260524001500,https://www.theglobeandmail.com/world/article-china-to-send-astronaut-on-year-long-space-mission-as-it-targets-2030/
1305635052,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,3,1,3,0.40595399188092,0,,,,,,,,4,"Tiangong, Sichuan, China",CH,CH32,13003,31.5217,105.934,10341753,4,"Shenzhou, Hebei, China",CH,CH10,13085,38.0089,115.548,-1925252,20260524001500,https://www.thehindu.com/news/international/china-to-send-astronaut-on-year-long-space-mission-as-it-eyes-2030-moon-landing/article71015852.ece
1305635053,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,9,2,9,0.500614800946607,0,,,,,,,,4,"Tiangong, Sichuan, China",CH,CH32,13003,31.5217,105.934,10341753,4,"Tiangong, Sichuan, China",CH,CH32,13003,31.5217,105.934,10341753,20260524001500,https://www.thehindu.com/news/international/china-to-send-astronaut-on-year-long-space-mission-as-it-eyes-2030-moon-landing/article71015852.ece
1305635054,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051,051,05,1,3.4,3,1,3,1.32450331125828,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260524001500,https://kdhnews.com/opinion/letters/temple-reader-says-u-s-china-most-certainly-made-recent-deals/article_57f1f463-072d-41aa-94ce-d1fcfee5e3e4.html
1305635055,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051,051,05,1,3.4,2,1,2,1.32450331125828,0,,,,,,,,1,China,CH,CH,,35,105,CH,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,20260524001500,https://kdhnews.com/opinion/letters/temple-reader-says-u-s-china-most-certainly-made-recent-deals/article_57f1f463-072d-41aa-94ce-d1fcfee5e3e4.html
1305635056,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,110,110,11,3,-2.0,2,1,2,9.57178841309824,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260524001500,http://www.bignewsnetwork.com/news/279071839/chinese-envoy-to-india-lauds-students-enthusiasm-at-2026-chinese-bridge-competition
1305635057,20260524,202605,2026,2026.3945,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,110,110,11,3,-2.0,5,1,5,9.57178841309824,0,,,,,,,,1,China,CH,CH,,35,105,CH,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260524001500,http://www.bignewsnetwork.com/news/279071839/chinese-envoy-to-india-lauds-students-enthusiasm-at-2026-chinese-bridge-competition
1305635058,20260524,202605,2026,2026.3945,,,,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,0,040,040,04,1,1.0,6,1,6,-8.04681784930505,0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20260524001500,https://www.boredpanda.com/criminal-learns-his-fate-as-he-sends-chilling-message-to-victims-family/
1305635059,20260524,202605,2026,2026.3945,,,,,,,,,,,CUB,CUBA,CUB,,,,,,,,0,043,043,04,1,2.8,1,1,1,-5.3125,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260524001500,https://www.dailysignal.com/2026/05/23/capitol-hill-war-powers/
1305635060,20260524,202605,2026,2026.3945,,,,,,,,,,,CUB,CUBA,CUB,,,,,,,,0,043,043,04,1,2.8,4,1,4,-5.3125,0,,,,,,,,1,Cuba,CU,CU,,22,-79.5,CU,1,Cuba,CU,CU,,22,-79.5,CU,20260524001500,https://www.dailysignal.com/2026/05/23/capitol-hill-war-powers/
1305635061,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,010,010,01,1,0.0,10,1,10,-2.41477272727273,0,,,,,,,,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,3,"Harker Heights, Texas, United States",US,USTX,,31.0835,-97.6597,1388539,20260524001500,https://kdhnews.com/news/local/week-in-review-tea-sides-with-family-over-kisd-killeen-meeting-goes-long/article_b15d3b57-2a2c-4ad9-8e20-c79cbe2e6841.html
1305635062,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,CIVILIAN,,,,,,CVL,,,1,030,030,03,1,4.0,10,1,10,-5.66037735849057,0,,,,,,,,4,"Yangon, Yangon, Myanmar",BM,BM17,41840,16.8053,96.1561,-440623,4,"Yangon, Yangon, Myanmar",BM,BM17,41840,16.8053,96.1561,-440623,20260524001500,https://abcnews.com/International/wireStory/annan-urges-economic-social-reform-myanmar-state-49395639
1305635063,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,042,042,04,1,1.9,6,1,6,4.4811320754717,0,,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260524001500,https://www.dailyexcelsior.com/anil-kumar-visits-gol-pattan-under-vibrant-village-prog-outlines-scheme-objectives/
1305635064,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,2,1,2,-4.01002506265664,0,,,,,,,,3,"White Salmon, Washington, United States",US,USWA,,45.7276,-121.486,1512803,3,"White Salmon, Washington, United States",US,USWA,,45.7276,-121.486,1512803,20260524001500,https://www.columbiagorgenews.com/news/author-talk-with-tina-ontiveros/article_004304ce-4701-4b39-8195-63a66ea74014.html
1305635065,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,042,042,04,1,1.9,4,1,4,4.4811320754717,0,,,,,,,,4,"Marh, Jammu and Kashmir, India",IN,IN12,72851,32.775,74.7472,6203449,4,"Marh, Jammu and Kashmir, India",IN,IN12,72851,32.775,74.7472,6203449,20260524001500,https://www.dailyexcelsior.com/anil-kumar-visits-gol-pattan-under-vibrant-village-prog-outlines-scheme-objectives/
1305635066,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,043,043,04,1,2.8,2,1,2,4.4811320754717,0,,,,,,,,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20260524001500,https://www.dailyexcelsior.com/anil-kumar-visits-gol-pattan-under-vibrant-village-prog-outlines-scheme-objectives/
1305635067,20260524,202605,2026,2026.3945,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,051,051,05,1,3.4,5,1,5,-1.92061459667093,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260524001500,https://www.skynews.com.au/insights-and-analysis/a-climate-president-bowen-finds-200-million-for-sprawling-bureaucracy-ignoring-ballooning-energy-bill-crisis/news-story/af4571a859d71157c955424e9013b5ae?nk=ed6f57781a1374376e8650c142c15056-1779580887
