GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297764804,20260406,202604,2026,2026.2630,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,112,112,11,3,-2.0,2,1,2,-4.95123780945236,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260406001500,https://www.yourdemocracy.net.au/drupal/node/59337
1297764805,20260406,202604,2026,2026.2630,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,051,051,05,1,3.4,8,1,8,1.68269230769231,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260406001500,https://www.thisdaylive.com/2026/04/05/tinubu-okays-payment-of-10-year-old-n3-3trn-debt-to-15-power-plants-for-restoration-of-constant-electricity-nationwide/
1297764806,20260406,202604,2026,2026.2630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,060,060,06,2,6.0,2,1,2,-0.80913850547358,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20260406001500,https://www.thehindu.com/news/national/bihar/the-silent-siren-of-samastipur/article70823218.ece
1297764807,20260406,202604,2026,2026.2630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,060,060,06,2,6.0,2,1,2,-0.80913850547358,0,,,,,,,,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20260406001500,https://www.thehindu.com/news/national/bihar/the-silent-siren-of-samastipur/article70823218.ece
1297764808,20260406,202604,2026,2026.2630,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,192,192,19,4,-9.5,10,1,10,2.22772277227722,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://www.pymnts.com/artificial-intelligence-2/2026/openai-operations-chief-changes-jobs-amid-ipo-preparations/
1297764809,20260406,202604,2026,2026.2630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,010,010,01,1,0.0,2,1,2,-0.12254901960785,0,,,,,,,,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,20260406001500,https://www.thehindu.com/news/international/taiwan-opposition-leader-to-make-peace-visit-to-china-first-in-10-years/article70827769.ece
1297764810,20260406,202604,2026,2026.2630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,046,046,04,1,7.0,1,1,1,-0.12254901960785,0,,,,,,,,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,20260406001500,https://www.thehindu.com/news/international/taiwan-opposition-leader-to-make-peace-visit-to-china-first-in-10-years/article70827769.ece
1297764811,20260406,202604,2026,2026.2630,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,046,046,04,1,7.0,1,1,1,-0.12254901960785,0,,,,,,,,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20260406001500,https://www.thehindu.com/news/international/taiwan-opposition-leader-to-make-peace-visit-to-china-first-in-10-years/article70827769.ece
1297764812,20260406,202604,2026,2026.2630,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,050,050,05,1,3.5,10,1,10,-0.12254901960785,0,,,,,,,,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,4,"Chengchi, Jiangsu, China",CH,CH04,13156,33.2833,118.017,-1938768,20260406001500,https://www.thehindu.com/news/international/taiwan-opposition-leader-to-make-peace-visit-to-china-first-in-10-years/article70827769.ece
1297764813,20260406,202604,2026,2026.2630,,,,,,,,,,,CHRCVL,CHRISTIAN,,,,CHR,,CVL,,,1,020,020,02,1,3.0,5,1,5,-0.53763440860215,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://theshillongtimes.com/2026/04/06/shah-reaches-out-to-christian-community-on-easter-seeks-support-to-form-govt-in-kerala/
1297764814,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,0,030,030,03,1,4.0,6,2,4,-4.68468468468469,0,,,,,,,,3,"Santa Fe County, New Mexico, United States",US,USNM,,35.5167,-105.951,933322,3,"Santa Fe County, New Mexico, United States",US,USNM,,35.5167,-105.951,933322,20260406001500,https://www.wlky.com/article/youtubers-trespass-at-epstein-zorro-ranch/70937666
1297764815,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,036,036,03,1,4.0,5,1,5,-7.6171875,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://theshillongtimes.com/2026/04/06/laws-peoples-plight/
1297764816,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,042,042,04,1,1.9,10,1,10,-4.09356725146199,0,,,,,,,,3,"Jasper County, Texas, United States",US,USTX,,30.7335,-94.0169,1383906,3,"Jasper County, Texas, United States",US,USTX,,30.7335,-94.0169,1383906,20260406001500,https://www.kltv.com/2026/04/05/stolen-vehicle-investigation-leads-drug-bust-firearm-recovery-polk-county/
1297764817,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,090,090,09,2,-2.0,5,1,5,-7.6171875,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://theshillongtimes.com/2026/04/06/laws-peoples-plight/
1297764818,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,173,173,17,4,-5.0,20,1,10,-6.09480812641083,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://www.nny360.com/news/crime/blotter-recent-watertown-police-activity/article_4e45486d-6526-550a-a112-98b391f69463.html
1297764819,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,10,1,10,-4.38413361169102,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://www.11alive.com/article/news/crime/1-person-dead-at-least-1-other-injured-shooting-piedmont-park-404-day-events/85-35af2d9d-bcb0-4562-ae22-e5e157fb91e8
1297764820,20260406,202604,2026,2026.2630,,,,,,,,,,,COP,POLICEMEN,,,,,,COP,,,0,190,190,19,4,-10.0,10,1,10,-6.2937062937063,0,,,,,,,,4,"Damisa, Nigeria (general), Nigeria",NI,NI00,23105,7.71667,9.98333,-2004322,4,"Damisa, Nigeria (general), Nigeria",NI,NI00,23105,7.71667,9.98333,-2004322,20260406001500,https://www.thisdaylive.com/2026/04/05/taraba-police-nab-suspected-killers-of-three-policemen-vigilante-leader/
1297764821,20260406,202604,2026,2026.2630,,,,,,,,,,,CRM,ASSAILANT,,,,,,CRM,,,1,190,190,19,4,-10.0,7,2,7,-8.91395180112059,0,,,,,,,,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,20260406001500,https://blueprint.ng/troops-foil-attack-rescue-31-abducted-worshippers-in-kaduna/
1297764822,20260406,202604,2026,2026.2630,,,,,,,,,,,CRM,ASSAILANT,,,,,,CRM,,,1,193,193,19,4,-10.0,5,1,5,-8.89830508474571,0,,,,,,,,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,20260406001500,https://blueprint.ng/troops-foil-attack-rescue-31-abducted-worshippers-in-kaduna/
1297764823,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,036,036,03,1,4.0,8,1,8,2.68096514745308,0,,,,,,,,3,"Sioux Falls, South Dakota, United States",US,USSD,,43.55,-96.7003,1267670,3,"Sioux Falls, South Dakota, United States",US,USSD,,43.55,-96.7003,1267670,20260406001500,https://www.capjournal.com/news/south-dakota/historic-restoration-project-shines-light-on-canton-lutheran-church
1297764824,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,036,036,03,1,4.0,2,1,2,2.68096514745308,0,,,,,,,,3,"Lincoln County, Minnesota, United States",US,USMN,,44.4166,-96.267,659486,3,"Lincoln County, Minnesota, United States",US,USMN,,44.4166,-96.267,659486,20260406001500,https://www.capjournal.com/news/south-dakota/historic-restoration-project-shines-light-on-canton-lutheran-church
1297764825,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,040,040,04,1,1.0,6,1,6,-0.1733102253033,0,,,,,,,,3,"Essex, Washington, United States",US,USWA,WA067,46.804,-123.007,1510949,3,"Essex, Washington, United States",US,USWA,WA067,46.804,-123.007,1510949,20260406001500,https://www.dailygazette.com/cjfund/gendebien-ny21-field/article_02d95662-4e70-47b0-bdfb-d4829f137cb5.html
1297764826,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,040,040,04,1,1.0,2,1,2,-0.1733102253033,0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260406001500,https://www.dailygazette.com/cjfund/gendebien-ny21-field/article_02d95662-4e70-47b0-bdfb-d4829f137cb5.html
1297764827,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,040,040,04,1,1.0,2,1,2,-0.1733102253033,0,,,,,,,,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20260406001500,https://www.dailygazette.com/cjfund/gendebien-ny21-field/article_02d95662-4e70-47b0-bdfb-d4829f137cb5.html
1297764828,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,1,040,040,04,1,1.0,6,1,6,1.61290322580645,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260406001500,https://wcyb.com/news/local/easter-travelers-see-surging-gas-prices
1297764829,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,-5.26315789473684,0,,,,,,,,4,"Hamirpur, Uttar Pradesh, India",IN,IN36,70269,25.95,80.15,-2097085,4,"Hamirpur, Uttar Pradesh, India",IN,IN36,70269,25.95,80.15,-2097085,20260406001500,https://www.thestar.com.my/news/nation/2026/04/06/man-bites-off-wifes-nose-in-family-tiff
1297764830,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,TRAVELER,,,,,,CVL,,,1,043,043,04,1,2.8,2,1,2,1.61290322580645,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260406001500,https://wcyb.com/news/local/easter-travelers-see-surging-gas-prices
1297764831,20260406,202604,2026,2026.2630,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,120,120,12,3,-4.0,8,1,8,-2.2029897718332,0,,,,,,,,3,"Woodlawn, Kansas, United States",US,USKS,KS131,39.7833,-95.8647,472968,3,"Woodlawn, Kansas, United States",US,USKS,KS131,39.7833,-95.8647,472968,20260406001500,https://www.yahoo.com/news/articles/two-wichita-suburbs-rejected-duplexes-101800996.html
1297764832,20260406,202604,2026,2026.2630,,,,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,1,020,020,02,1,3.0,5,1,5,4.56273764258555,0,,,,,,,,3,"Nacogdoches, Texas, United States",US,USTX,TX347,31.6035,-94.6555,1363573,3,"Nacogdoches, Texas, United States",US,USTX,TX347,31.6035,-94.6555,1363573,20260406001500,https://www.kltv.com/2026/04/05/nacogdoches-church-holds-easter-service-sfa-coliseum-third-year/
1297764833,20260406,202604,2026,2026.2630,,,,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,1,050,050,05,1,3.5,5,1,5,-4.06504065040651,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260406001500,https://www.thedailybeast.com/taco-trump-called-out-for-shifting-his-iran-war-deadlines-again/
1297764834,20260406,202604,2026,2026.2630,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,020,020,02,1,3.0,10,1,10,1.98019801980198,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260406001500,https://www.theepochtimes.com/bright/king-of-kings-and-the-greatest-story-ever-told-two-1960s-passion-films-6007150
1297764835,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,023,023,02,1,3.4,4,1,4,-8.95306859205779,0,,,,,,,,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,4,"Ariko, Nigeria (general), Nigeria",NI,NI00,191108,9.75,7.68333,-2000389,20260406001500,https://punchng.com/easter-attacks-bandits-kill-16-in-benue-katsina-kaduna/
1297764836,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,023,023,02,1,3.4,6,1,6,-8.95306859205779,0,,,,,,,,4,"Gwer, Benue, Nigeria",NI,NI26,22686,7.4161,8.3718,-2022180,4,"Gwer, Benue, Nigeria",NI,NI26,22686,7.4161,8.3718,-2022180,20260406001500,https://punchng.com/easter-attacks-bandits-kill-16-in-benue-katsina-kaduna/
1297764837,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,RULER,,,,,,GOV,,,0,040,040,04,1,1.0,1,1,1,-6.2937062937063,0,,,,,,,,4,"Damisa, Nigeria (general), Nigeria",NI,NI00,23105,7.71667,9.98333,-2004322,4,"Damisa, Nigeria (general), Nigeria",NI,NI00,23105,7.71667,9.98333,-2004322,20260406001500,https://www.thisdaylive.com/2026/04/05/taraba-police-nab-suspected-killers-of-three-policemen-vigilante-leader/
1297764838,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,043,043,04,1,2.8,10,1,10,-6.2937062937063,0,,,,,,,,4,"Takum, Nigeria (general), Nigeria",NI,NI00,191250,7.26667,9.98333,-2027271,4,"Takum, Nigeria (general), Nigeria",NI,NI00,191250,7.26667,9.98333,-2027271,20260406001500,https://www.thisdaylive.com/2026/04/05/taraba-police-nab-suspected-killers-of-three-policemen-vigilante-leader/
1297764839,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,112,112,11,3,-2.0,10,1,10,-4.05405405405405,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260406001500,https://www.wsbtv.com/news/local/cobb-county/driver-pulled-over-speeding-now-facing-distribution-charges/27QON2UWURE7LISMFGPQZJPFOQ/
1297764840,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,CABINET MINISTER,,,,,,GOV,,,0,173,173,17,4,-5.0,4,1,4,-3.99201596806387,0,,,,,,,,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.93194,79.8478,-2214877,4,"Colombo, Western, Sri Lanka",CE,CE36,25852,6.93194,79.8478,-2214877,20260406001500,https://island.lk/npps-orwellian-dystopia-and-the-jayakody-saga/
1297764841,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,CABINET MINISTER,,,,,,GOV,,,0,173,173,17,4,-5.0,6,1,6,-3.99201596806387,0,,,,,,,,4,"Ranwala, Sabaragamuwa, Sri Lanka",CE,CE33,25844,7.2503,80.3311,-2235026,4,"Ranwala, Sabaragamuwa, Sri Lanka",CE,CE33,25844,7.2503,80.3311,-2235026,20260406001500,https://island.lk/npps-orwellian-dystopia-and-the-jayakody-saga/
1297764842,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,190,190,19,4,-10.0,2,1,2,-2.2964509394572,0,,,,,,,,3,"Hill County, Texas, United States",US,USTX,,32.0168,-97.1336,1383894,3,"Hill County, Texas, United States",US,USTX,,32.0168,-97.1336,1383894,20260406001500,https://www.wltx.com/article/life/faith/whitney-church-fire-fort-graham-baptist-church-easter-sunday-service-pastor-bryan-hill/287-404a986a-2120-4b2c-8e17-495b1abfc253
1297764843,20260406,202604,2026,2026.2630,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,190,190,19,4,-10.0,1,1,1,-2.84552845528455,0,,,,,,,,3,"San Marcos, California, United States",US,USCA,,33.1434,-117.166,1661388,3,"San Marcos, California, United States",US,USCA,,33.1434,-117.166,1661388,20260406001500,https://www.sandiegouniontribune.com/2026/04/05/evacuations-ordered-as-brush-fire-breaks-out-near-cal-state-san-marcos/
