GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1305746925,20260525,202605,2026,2026.3973,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,1124,112,11,3,-2.0,10,1,10,-9.38511326860842,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260525014500,https://www.cnbcafrica.com/media/6231643761001/endsars-nigerian-youths-vow-to-resume-protests-as-government-talks-tough-
1305746926,20260525,202605,2026,2026.3973,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,173,173,17,4,-5.0,3,1,3,4.51021846370684,0,,,,,,,,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,4,"Bathurst, Banjul, Gambia",GA,GA01,16405,13.4531,-16.5775,-1199434,20260525014500,https://www.centralwesterndaily.com.au/story/9240862/six-central-west-photographers-share-their-lifes-passion/
1305746927,20260525,202605,2026,2026.3973,,,,,,,,,,,CHE,SWISS,CHE,,,,,,,,0,046,046,04,1,7.0,10,1,10,8.2039911308204,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260525014500,https://www.manilatimes.net/2026/05/25/tmt-newswire/media-outreach-newswire/bernie-bella-welcome-families-to-a-summer-of-fun-at-swiss-belhotel-international/2350807
1305746928,20260525,202605,2026,2026.3973,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,036,036,03,1,4.0,2,1,2,-5.17412935323383,0,,,,,,,,1,China,CH,CH,,35,105,CH,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746929,20260525,202605,2026,2026.3973,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,036,036,03,1,4.0,1,1,1,-5.17412935323383,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746930,20260525,202605,2026,2026.3973,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,0,043,043,04,1,2.8,5,1,5,2.88065843621399,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260525014500,https://dailydot.com/bride-says-best-friend-since-childhood-wont-come-to-her-wedding-because-shes-marrying-a-woman
1305746931,20260525,202605,2026,2026.3973,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,10,1,10,-9.1533180778032,0,,,,,,,,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260525014500,https://www.fox10phoenix.com/news/arizona-unborn-victim-laws-highlighted-after-2nd-tragedy-buckeye-shooting
1305746932,20260525,202605,2026,2026.3973,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,4,1,4,1.73697270471464,0,,,,,,,,3,"Valley Of Fire State Park, Nevada, United States",US,USNV,,36.4561,-114.533,858229,3,"Valley Of Fire State Park, Nevada, United States",US,USNV,,36.4561,-114.533,858229,20260525014500,https://www.outerbanksvoice.com/2026/05/24/nags-head-gallery-current-showing-wanderlust-unfiltered/
1305746933,20260525,202605,2026,2026.3973,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,6,1,6,1.73697270471464,0,,,,,,,,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20260525014500,https://www.outerbanksvoice.com/2026/05/24/nags-head-gallery-current-showing-wanderlust-unfiltered/
1305746934,20260525,202605,2026,2026.3973,,,,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,0,190,190,19,4,-10.0,10,1,10,-3.3503691084611,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260525014500,https://gamerant.com/strongest-characters-beat-naruto-ranked/
1305746935,20260525,202605,2026,2026.3973,,,,,,,,,,,CYM,CAYMAN ISLAND,CYM,,,,,,,,1,042,042,04,1,1.9,2,1,2,-5.70687418936446,0,,,,,,,,4,"Grand Cayman, , Cayman Islands",CJ,CJ00,68758,19.3333,-81.25,-1187468,4,"Grand Cayman, , Cayman Islands",CJ,CJ00,68758,19.3333,-81.25,-1187468,20260525014500,https://caymannewsservice.com/2026/05/ba-passengers-to-be-monitored-after-ebola-scare/
1305746936,20260525,202605,2026,2026.3973,,,,,,,,,,,CYM,CAYMAN ISLAND,CYM,,,,,,,,1,042,042,04,1,1.9,2,1,2,-5.70687418936446,0,,,,,,,,4,"Owen Roberts International Airport, , Cayman Islands",CJ,CJ00,68758,19.2833,-81.35,-1187564,4,"Grand Cayman, , Cayman Islands",CJ,CJ00,68758,19.3333,-81.25,-1187468,20260525014500,https://caymannewsservice.com/2026/05/ba-passengers-to-be-monitored-after-ebola-scare/
1305746937,20260525,202605,2026,2026.3973,,,,,,,,,,,CYM,CAYMAN ISLAND,CYM,,,,,,,,1,042,042,04,1,1.9,2,1,2,-5.70687418936446,0,,,,,,,,4,"Owen Roberts International Airport, , Cayman Islands",CJ,CJ00,68758,19.2833,-81.35,-1187564,4,"Owen Roberts International Airport, , Cayman Islands",CJ,CJ00,68758,19.2833,-81.35,-1187564,20260525014500,https://caymannewsservice.com/2026/05/ba-passengers-to-be-monitored-after-ebola-scare/
1305746938,20260525,202605,2026,2026.3973,,,,,,,,,,,EDU,UNIVERSITY,,,,,,EDU,,,0,043,043,04,1,2.8,10,1,10,7.57341576506955,0,,,,,,,,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,4,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20260525014500,https://tribune.com.pk/story/2609925/exhibit-highlights-artistic-innovation
1305746939,20260525,202605,2026,2026.3973,,,,,,,,,,,FJI,FIJI,FJI,,,,,,,,0,043,043,04,1,2.8,2,1,2,3.69318181818182,0,,,,,,,,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260525014500,https://pacific.scoop.co.nz/2026/05/tower-appoints-michael-skeens-chief-operations-officer/
1305746940,20260525,202605,2026,2026.3973,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,046,046,04,1,7.0,4,1,4,2.68817204301075,0,,,,,,,,1,United Kingdom,UK,UK,,54,-4,UK,1,United Kingdom,UK,UK,,54,-4,UK,20260525014500,https://movieweb.com/james-bond-idris-elba-reboot-casting/
1305746941,20260525,202605,2026,2026.3973,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,042,042,04,1,1.9,10,1,10,-4.08921933085502,0,,,,,,,,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20260525014500,https://bnonews.com/index.php/2026/05/at-least-19-injured-in-stampede-at-south-carolina-bike-festival/
1305746942,20260525,202605,2026,2026.3973,,,,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,042,042,04,1,1.9,3,1,3,-5.17412935323383,0,,,,,,,,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746943,20260525,202605,2026,2026.3973,,,,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,043,043,04,1,2.8,5,1,5,-5.17412935323383,0,,,,,,,,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746944,20260525,202605,2026,2026.3973,,,,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,0,080,080,08,2,5.0,3,1,3,-5.17412935323383,0,,,,,,,,5,"Khuzestan, Khuzestan, Iran",IR,IR15,40868,31.5,49,-3071486,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746945,20260525,202605,2026,2026.3973,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,020,020,02,1,3.0,2,1,2,-5.61660561660562,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260525014500,https://jonathanturley.org/2026/05/24/cornell-faculty-condemn-university-president-who-was-surrounded-by-protesters-in-car/comment-page-2/
1305746946,20260525,202605,2026,2026.3973,,,,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,040,040,04,1,1.0,4,1,4,-1.19791666666666,0,,,,,,,,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260525014500,http://www.jpost.com/israel-news/defense-news/article-897183
1305746947,20260525,202605,2026,2026.3973,,,,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,040,040,04,1,1.0,2,1,2,-4.35828877005348,0,,,,,,,,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,20260525014500,https://www.opednews.com/populum/page.php?f=The-Heart-of-Americanism-i-European-History-260524-176.html
1305746948,20260525,202605,2026,2026.3973,,,,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,040,040,04,1,1.0,6,1,6,-4.35828877005348,0,,,,,,,,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,3,"Promised Land, Louisiana, United States",US,USLA,,29.7955,-90.0045,538414,20260525014500,https://www.opednews.com/populum/page.php?f=The-Heart-of-Americanism-i-European-History-260524-176.html
1305746949,20260525,202605,2026,2026.3973,,,,,,,,,,,JEW,JEWISH,,,,JEW,,,,,0,040,040,04,1,1.0,2,1,2,-4.35828877005348,0,,,,,,,,3,"Promised Land, Louisiana, United States",US,USLA,,29.7955,-90.0045,538414,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,20260525014500,https://www.opednews.com/populum/page.php?f=The-Heart-of-Americanism-i-European-History-260524-176.html
1305746950,20260525,202605,2026,2026.3973,,,,,,,,,,,LAB,STAFF MEMBER,,,,,,LAB,,,0,051,051,05,1,3.4,5,1,5,8.26923076923077,0,,,,,,,,1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20260525014500,https://www.manilatimes.net/2026/05/25/tmt-newswire/media-outreach-newswire/3e-accounting-marks-15-years-of-excellence-accelerating-global-business-growth-with-ai-powered-efficiency/2350806
1305746951,20260525,202605,2026,2026.3973,,,,,,,,,,,LEG,HOUSE OF COMMONS,,,,,,LEG,,,0,042,042,04,1,1.9,6,1,6,0.28929604628737,0,,,,,,,,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,4,"Greater Manchester, United Kingdom (general), United Kingdom",UK,UK00,40111,53.45,-2.23333,-2597513,20260525014500,https://www.dailymail.com/news/article-15845507/senior-Greens-party-Polanski-Andy-Burnham-Makerfield-election.html
1305746952,20260525,202605,2026,2026.3973,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,0,0874,087,08,2,10.0,4,1,4,-3.65682137834037,0,,,,,,,,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20260525014500,https://www.bangordailynews.com/2026/05/24/politics/elections/bernie-sanders-graham-platner-troy-jackson-university-of-maine-orono/
1305746953,20260525,202605,2026,2026.3973,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,0,0874,087,08,2,10.0,2,1,2,-3.65682137834037,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260525014500,https://www.bangordailynews.com/2026/05/24/politics/elections/bernie-sanders-graham-platner-troy-jackson-university-of-maine-orono/
1305746954,20260525,202605,2026,2026.3973,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,0,0874,087,08,2,10.0,4,1,4,-3.65682137834037,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260525014500,https://www.bangordailynews.com/2026/05/24/politics/elections/bernie-sanders-graham-platner-troy-jackson-university-of-maine-orono/
1305746955,20260525,202605,2026,2026.3973,,,,,,,,,,,MIL,BORDER SECURITY,,,,,,MIL,,,1,042,042,04,1,1.9,1,1,1,-1.11111111111112,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260525014500,https://www.newkerala.com/news/a/hm-amit-shah-visit-bikaner-today-review-border-926.htm
1305746956,20260525,202605,2026,2026.3973,,,,,,,,,,,MNCUSA,NETFLIX,USA,,,,,MNC,,,1,040,040,04,1,1.0,10,1,10,3.37773549000952,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260525014500,https://tvtonight.com.au/2026/05/kylie-qa.html
1305746957,20260525,202605,2026,2026.3973,,,,,,,,,,,NGA,ABUJA,NGA,,,,,,,,1,057,057,05,1,8.0,10,1,10,4.0339702760085,0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260525014500,https://thesun.ng/naddc-bpp-seal-nigeria-first-procurement-policy-to-boost-local-vehicle-manufacturing/
1305746958,20260525,202605,2026,2026.3973,,,,,,,,,,,NZL,AUCKLAND,NZL,,,,,,,,1,042,042,04,1,1.9,20,1,20,-0.88495575221239,0,,,,,,,,4,"Eden Park, Victoria, Australia",AS,AS07,5427,-37.4833,145.083,-1571491,4,"Eden Park, Victoria, Australia",AS,AS07,5427,-37.4833,145.083,-1571491,20260525014500,"https://home.nzcity.co.nz/news/article.aspx?id=446572&fm=psp,tsf"
1305746959,20260525,202605,2026,2026.3973,,,,,,,,,,,NZLEDU,AUCKLAND,NZL,,,,,EDU,,,1,042,042,04,1,1.9,20,1,10,-3.73831775700934,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260525014500,https://www.rnz.co.nz/news/regional/596260/people-return-to-auckland-university-building-after-suspicious-item-found
1305746960,20260525,202605,2026,2026.3973,,,,,,,,,,,PAK,KARACHI,PAK,,,,,,,,1,036,036,03,1,4.0,5,1,5,-8.207343412527,0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20260525014500,https://tribune.com.pk/story/2609908/citys-water-woes-boil-over
1305746961,20260525,202605,2026,2026.3973,,,,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,040,040,04,1,1.0,2,1,2,-1.19791666666666,0,,,,,,,,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza City, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260525014500,http://www.jpost.com/israel-news/defense-news/article-897183
1305746962,20260525,202605,2026,2026.3973,,,,,,,,,,,REL,PILGRIM,,,,,,,,,0,190,190,19,4,-10.0,10,1,10,-5.17412935323383,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260525014500,https://www.livemint.com/global/thousands-of-iranians-travel-to-saudi-arabia-in-a-tense-war-time-pilgrimage-11779671212505.html
1305746963,20260525,202605,2026,2026.3973,,,,,,,,,,,SAU,SAUDI,SAU,,,,,,,,1,010,010,01,1,0.0,5,1,5,-1.85512367491166,0,,,,,,,,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,20260525014500,https://www.livemint.com/news/world/hajj-2026-when-is-eid-al-adha-millions-in-saudi-for-pilgrimage-despite-iran-war-key-dates-rituals-explained-sacrifice-11779668816604.html
1305746964,20260525,202605,2026,2026.3973,,,,,,,,,,,SAU,MECCA,SAU,,,,,,,,1,042,042,04,1,1.9,31,1,10,-1.85512367491166,0,,,,,,,,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,4,"Mecca, Makkah, Saudi Arabia",SA,SA14,25312,21.4267,39.8261,-3096949,20260525014500,https://www.livemint.com/news/world/hajj-2026-when-is-eid-al-adha-millions-in-saudi-for-pilgrimage-despite-iran-war-key-dates-rituals-explained-sacrifice-11779668816604.html
1305746965,20260525,202605,2026,2026.3973,,,,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,0,042,042,04,1,1.9,8,1,6,-1.85512367491166,0,,,,,,,,4,"Muzdalifah, Makkah, Saudi Arabia",SA,SA14,25312,21.4111,39.9088,343974,4,"Muzdalifah, Makkah, Saudi Arabia",SA,SA14,25312,21.4111,39.9088,343974,20260525014500,https://www.livemint.com/news/world/hajj-2026-when-is-eid-al-adha-millions-in-saudi-for-pilgrimage-despite-iran-war-key-dates-rituals-explained-sacrifice-11779668816604.html
1305746966,20260525,202605,2026,2026.3973,,,,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,064,064,06,2,7.0,10,1,10,1.35079819893573,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260525014500,https://www.opednews.com/populum/page.php?f=How-Minds-are-made-A-conv-Neuroscience-260524-539.html
1305746967,20260525,202605,2026,2026.3973,,,,,,,,,,,SPY,INTELLIGENCE,,,,,,SPY,,,1,130,130,13,3,-4.4,10,1,10,-3.90920554854981,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260525014500,https://www.livemint.com/market/stock-market-news/sebi-weighs-revamp-of-margin-rules-to-reflect-new-age-market-risks-11779600894667.html
1305746968,20260525,202605,2026,2026.3973,,,,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,0,051,051,05,1,3.4,4,1,4,0.74626865671642,0,,,,,,,,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260525014500,https://www.sipri.org/media/press-release/2026/peacekeeping-peril-amid-plummeting-troop-numbers-and-geopolitical-deadlock-new-sipri-report
1305746969,20260525,202605,2026,2026.3973,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,4,1,4,1.73697270471464,0,,,,,,,,3,"Valley Of Fire State Park, Nevada, United States",US,USNV,,36.4561,-114.533,858229,3,"Valley Of Fire State Park, Nevada, United States",US,USNV,,36.4561,-114.533,858229,20260525014500,https://www.outerbanksvoice.com/2026/05/24/nags-head-gallery-current-showing-wanderlust-unfiltered/
1305746970,20260525,202605,2026,2026.3973,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,4,1,4,-1.32743362831859,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260525014500,https://www.livemint.com/technology/meet-mark-zuckerberg-s-right-hand-man-who-s-unleashing-ai-at-meta-11779672429972.html
1305746971,20260525,202605,2026,2026.3973,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,040,040,04,1,1.0,1,1,1,-1.49253731343284,0,,,,,,,,3,"Wheeling, West Virginia, United States",US,USWV,WV069,40.064,-80.7209,1548994,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,20260525014500,https://www.altoonamirror.com/uncategorized/2026/05/america-at-250-west-virginia-born-amid-chaos-of-civil-war/
