GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1321394774,20260828,202608,2026,2026.6521,JPN,JAPANESE,JPN,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,036,036,03,1,4.0,1,1,1,-2.99003322259136,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,20260904013000,https://www.koreaherald.com/article/10862545
1321394775,20260828,202608,2026,2026.6521,JPN,JAPANESE,JPN,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,1,036,036,03,1,4.0,1,1,1,-2.99003322259136,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,1,Singapore,SN,SN,,1.366667,103.8,SN,20260904013000,https://www.koreaherald.com/article/10862545
1321394776,20260828,202608,2026,2026.6521,JPNGOVMIL,JAPANESE,JPN,,,,,GOV,MIL,,JPN,TOKYO,JPN,,,,,,,,1,036,036,03,1,4.0,3,1,3,-2.99003322259136,1,Singapore,SN,SN,,1.366667,103.8,SN,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,20260904013000,https://www.koreaherald.com/article/10862545
1321394777,20260828,202608,2026,2026.6521,KOR,SOUTH KOREA,KOR,,,,,,,,JPN,JAPANESE,JPN,,,,,,,,1,036,036,03,1,4.0,1,1,1,-2.99003322259136,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260904013000,https://www.koreaherald.com/article/10862545
1321394778,20260828,202608,2026,2026.6521,KOR,SOUTH KOREA,KOR,,,,,,,,JPN,JAPANESE,JPN,,,,,,,,1,036,036,03,1,4.0,1,1,1,-2.99003322259136,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Yasukuni, Hokkaido, Japan",JA,JA12,34385,43.9894,143.537,-248436,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260904013000,https://www.koreaherald.com/article/10862545
1321394779,20260828,202608,2026,2026.6521,KOR,SOUTH KOREA,KOR,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-2.99003322259136,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,20260904013000,https://www.koreaherald.com/article/10862545
1321394780,20260828,202608,2026,2026.6521,KOR,SEOUL,KOR,,,,,,,,JPN,TOKYO,JPN,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-2.99003322259136,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127,-716583,20260904013000,https://www.koreaherald.com/article/10862545
1321394781,20260904,202609,2026,2026.6685,,,,,,,,,,,AFGGOV,AFGHANISTAN,AFG,,,,,GOV,,,1,040,040,04,1,1.0,5,1,5,2.56410256410256,0,,,,,,,,1,Afghanistan,AF,AF,,33,66,AF,1,Afghanistan,AF,AF,,33,66,AF,20260904013000,https://dunyanews.tv/en/Pakistan/971236-dpm-pak-envoy-in-afghanistan-discuss-regional-issues
1321394782,20260904,202609,2026,2026.6685,,,,,,,,,,,AUS,BRISBANE,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.45985401459854,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Koror, Palau (general), Palau",PS,PS00,23694,7.33333,134.483,226830,20260904013000,https://www.ch-aviation.com/news/140130-nauru-airlines-to-start-direct-australia-palau-flights
1321394783,20260904,202609,2026,2026.6685,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,060,060,06,2,6.0,4,1,4,-0.35087719298245,0,,,,,,,,4,"Merri River, Victoria, Australia",AS,AS07,5423,-38.3833,142.433,-1587094,4,"Merri River, Victoria, Australia",AS,AS07,5423,-38.3833,142.433,-1587094,20260904013000,https://www.standard.net.au/story/9342560/two-prestige-properties-in-warrnambool-fetch-over-3-million/
1321394784,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,014,014,01,1,0.0,10,1,10,0.49554013875124,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260904013000,https://www.standard.net.au/story/9342753/bates-iga-sale-marks-emotional-family-chapter-for-andrea-mahncke/
1321394785,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,1,040,040,04,1,1.0,6,1,6,-0.67632850241546,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260904013000,https://ritholtz.com/2026/09/lessons-victor-niederhoffer/
1321394786,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,TRADER,,,,,,BUS,,,1,040,040,04,1,1.0,4,1,4,-0.67632850241546,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260904013000,https://ritholtz.com/2026/09/lessons-victor-niederhoffer/
1321394787,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,042,042,04,1,1.9,10,1,10,-3.64705882352941,0,,,,,,,,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260904013000,https://freerepublic.com/tag/*/index?more=4394133
1321394788,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,043,043,04,1,2.8,10,1,10,0.15600624024961,0,,,,,,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,20260904013000,https://androidguys.com/news/dji-unveils-the-romo-2-smart-vacuum-series-and-osmo-360-ii-flagship-8k-camera/
1321394789,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,051,051,05,1,3.4,5,1,5,-0.21008403361345,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260904013000,https://www.foxbangor.com/news/bangor-exercises-right-of-first-refusal-blocking-sale-of-pchc-property/article_0f413836-bb6a-4d7d-a933-83970008dff6.html
1321394790,20260904,202609,2026,2026.6685,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,190,190,19,4,-10.0,10,1,10,-2.75862068965517,0,,,,,,,,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260904013000,https://thestandard.nz/new-zealands-gas-panic-was-entirely-lies/
1321394791,20260904,202609,2026,2026.6685,,,,,,,,,,,CAN,ONTARIO,CAN,,,,,,,,1,040,040,04,1,1.0,10,1,10,-3.89610389610389,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260904013000,https://www.chch.com/chch-news/st-catharines-ends-state-of-emergency-one-month-after-traumatizing-floods/
1321394792,20260904,202609,2026,2026.6685,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,0874,087,08,2,10.0,1,1,1,-0.21413276231264,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,20260904013000,https://nationalpost.com/news/trump-us-fighter-jets-toronto-air-show
1321394793,20260904,202609,2026,2026.6685,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,0874,087,08,2,10.0,1,1,1,-0.21413276231264,0,,,,,,,,4,"Toronto, Ontario, Canada",CA,CA08,12686,43.6667,-79.4167,-574890,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260904013000,https://nationalpost.com/news/trump-us-fighter-jets-toronto-air-show
1321394794,20260904,202609,2026,2026.6685,,,,,,,,,,,CHNGOVEDU,CHINA,CHN,,,,,GOV,EDU,,0,057,057,05,1,8.0,10,1,10,-1.43884892086331,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260904013000,https://www.zerohedge.com/geopolitical/china-linked-hackers-hid-cisco-routers-stole-administrator-credentials-report
1321394795,20260904,202609,2026,2026.6685,,,,,,,,,,,CHRPRO210,LUTHERAN,,,,CHR,PRO,,,,1,042,042,04,1,1.9,3,1,3,4.69314079422383,0,,,,,,,,3,"Trinity Lutheran Church, Idaho, United States",US,USID,,42.5621,-114.21,395820,3,"Trinity Lutheran Church, Idaho, United States",US,USID,,42.5621,-114.21,395820,20260904013000,http://www.idahostatejournal.com/news/local/grace-lutheran-marks-100-years-in-the-community-with-new-pastor-weekend-of-celebration/article_c87015d9-1526-4792-9667-a84a95b2409d.html
1321394796,20260904,202609,2026,2026.6685,,,,,,,,,,,CHRPRO210,LUTHERAN,,,,CHR,PRO,,,,1,042,042,04,1,1.9,7,1,7,4.69314079422383,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20260904013000,http://www.idahostatejournal.com/news/local/grace-lutheran-marks-100-years-in-the-community-with-new-pastor-weekend-of-celebration/article_c87015d9-1526-4792-9667-a84a95b2409d.html
1321394797,20260904,202609,2026,2026.6685,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,014,014,01,1,0.0,5,1,5,-15.5172413793103,0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20260904013000,https://dunyanews.tv/en/Crime/971222-woman-sustains-burns-in-karachi-acid-attack
1321394798,20260904,202609,2026,2026.6685,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,10,1,10,-2.088772845953,0,,,,,,,,3,"Heights Fire Department, Texas, United States",US,USTX,,29.7927,-95.3986,2031018,3,"Heights Fire Department, Texas, United States",US,USTX,,29.7927,-95.3986,2031018,20260904013000,https://balticbusinessnews.com/frightening-scene-unfolds-on-iconic-sky-ride-as-child-falls-down-onto-boardwalk/
1321394799,20260904,202609,2026,2026.6685,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,080,080,08,2,5.0,5,1,5,-5.10948905109489,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260904013000,https://www.chch.com/chch-news/niagara-police-seek-two-suspects-after-break-in-at-wellandport-business/
1321394800,20260904,202609,2026,2026.6685,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,111,111,11,3,-2.0,5,1,5,-15.5172413793103,0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20260904013000,https://dunyanews.tv/en/Crime/971222-woman-sustains-burns-in-karachi-acid-attack
1321394801,20260904,202609,2026,2026.6685,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,0231,023,02,1,3.4,5,1,5,-1.74545454545454,0,,,,,,,,3,"Bristol Bay, Alaska, United States",US,USAK,,57.3264,-159.808,1418276,3,"Bristol Bay, Alaska, United States",US,USAK,,57.3264,-159.808,1418276,20260904013000,https://www.adn.com/politics/2026/09/03/alaskas-2026-primary-saw-some-of-the-highest-voter-turnout-of-the-past-decade/
1321394802,20260904,202609,2026,2026.6685,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,046,046,04,1,7.0,10,1,10,-0.16632016632016,0,,,,,,,,3,"Bradley County, Tennessee, United States",US,USTN,,35.1501,-84.8666,1639727,3,"Bradley County, Tennessee, United States",US,USTN,,35.1501,-84.8666,1639727,20260904013000,https://www.local3news.com/local-news/update-sen-adam-lowe-weighs-in-on-project-river-amid-community-concerns/article_d65a0607-ea98-4e70-9cec-ce4299d2fb45.html
1321394803,20260904,202609,2026,2026.6685,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,050,050,05,1,3.5,5,1,5,-1.74545454545454,0,,,,,,,,3,"Bristol Bay, Alaska, United States",US,USAK,,57.3264,-159.808,1418276,3,"Bristol Bay, Alaska, United States",US,USAK,,57.3264,-159.808,1418276,20260904013000,https://www.adn.com/politics/2026/09/03/alaskas-2026-primary-saw-some-of-the-highest-voter-turnout-of-the-past-decade/
1321394804,20260904,202609,2026,2026.6685,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,042,042,04,1,1.9,5,1,5,4.85584218512899,0,,,,,,,,4,"Kyoto, Kyoto, Japan",JA,JA22,35033,35,135.75,-235402,4,"Kyoto, Kyoto, Japan",JA,JA22,35033,35,135.75,-235402,20260904013000,https://news.utexas.edu/2026/09/03/finding-purpose-through-service/
1321394805,20260904,202609,2026,2026.6685,,,,,,,,,,,ELI,RETIRED,,,,,,ELI,,,0,190,190,19,4,-10.0,1,1,1,-3.64705882352941,0,,,,,,,,3,"North Lauderdale, Florida, United States",US,USFL,,26.2173,-80.2259,294455,3,"North Lauderdale, Florida, United States",US,USFL,,26.2173,-80.2259,294455,20260904013000,https://freerepublic.com/tag/*/index?more=4394133
1321394806,20260904,202609,2026,2026.6685,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-8.45070422535211,0,,,,,,,,1,Panama,PM,PM,,9,-80,PM,1,Panama,PM,PM,,9,-80,PM,20260904013000,https://newsroompanama.com/2026/09/03/panama-prosecution-reveals-that-the-murder-motive-of-a-swiss-spanish-businessman-was-the-theft-of-77-kilos-of-silver/
1321394807,20260904,202609,2026,2026.6685,,,,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,040,040,04,1,1.0,8,1,8,1.3477088948787,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260904013000,https://www.thehindu.com/news/national/telangana/the-hinduand-a-changing-city/article71424085.ece
1321394808,20260904,202609,2026,2026.6685,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,042,042,04,1,1.9,2,1,2,2.99145299145299,0,,,,,,,,4,"Sussex, New Brunswick, Canada",CA,CA04,12601,45.7167,-65.5167,-574388,4,"Sunnybrook, Alberta, Canada",CA,CA01,154724,53.2,-114.183,-574363,20260904013000,https://www.film-news.co.uk:443/news/UK/128935/Prince-Harry-announces-first-public-engagement-since-returning-to-UK
1321394809,20260904,202609,2026,2026.6685,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,042,042,04,1,1.9,2,1,2,-4.76190476190476,0,,,,,,,,4,"Las Malvinas, Mendoza, Argentina",AR,AR13,22379,-34.835,-68.2508,-999090,4,"Las Malvinas, Mendoza, Argentina",AR,AR13,22379,-34.835,-68.2508,-999090,20260904013000,https://www.aol.co.uk/articles/javier-milei-says-argentina-recover-004600000.html
1321394810,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,036,036,03,1,4.0,1,1,1,-1.99203187250996,0,,,,,,,,3,"Walker County, Georgia, United States",US,USGA,,34.7501,-85.3,354216,3,"Walker County, Georgia, United States",US,USGA,,34.7501,-85.3,354216,20260904013000,https://www.local3news.com/local-news/update-walker-co-data-center-study-committee-says-outright-ban-not-legally-viable/article_84466ee5-ad78-4f88-a573-1caf06ef3677.html
1321394811,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,040,040,04,1,1.0,8,1,8,3.30396475770925,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20260904013000,http://www.idahostatejournal.com/news/local/us-rep-mike-simpson-tours-isu-facilities-during-recent-visit/article_bed01602-735a-4c46-a87b-ac0f426ea69d.html
1321394812,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,042,042,04,1,1.9,4,1,4,-2.4245196706313,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260904013000,https://www.jns.org/opinion/column/jonathan-s-tobin/can-they-talk-themselves-into-being-comfortable-with-jd-vance
1321394813,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,042,042,04,1,1.9,1,1,1,-2.4245196706313,0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20260904013000,https://www.jns.org/opinion/column/jonathan-s-tobin/can-they-talk-themselves-into-being-comfortable-with-jd-vance
1321394814,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,042,042,04,1,1.9,6,1,6,2.52525252525253,0,,,,,,,,3,"Greenacres, Alaska, United States",US,USAK,AK020,61.1861,-149.842,1894597,3,"Greenacres, Alaska, United States",US,USAK,AK020,61.1861,-149.842,1894597,20260904013000,http://www.idahostatejournal.com/news/local/greenacres-elementary-school-finds-new-principal/article_fbb51e00-7198-40e7-b9d4-fac4d60f13de.html
1321394815,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,042,042,04,1,1.9,4,1,4,2.52525252525253,0,,,,,,,,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,,61.385,-152.268,AK,20260904013000,http://www.idahostatejournal.com/news/local/greenacres-elementary-school-finds-new-principal/article_fbb51e00-7198-40e7-b9d4-fac4d60f13de.html
1321394816,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,0,042,042,04,1,1.9,6,1,6,3.30396475770925,0,,,,,,,,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,2,"Idaho, United States",US,USID,,44.2394,-114.51,ID,20260904013000,http://www.idahostatejournal.com/news/local/us-rep-mike-simpson-tours-isu-facilities-during-recent-visit/article_bed01602-735a-4c46-a87b-ac0f426ea69d.html
1321394817,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,PREMIER,,,,,,GOV,,,0,042,042,04,1,1.9,3,1,3,3.03030303030303,0,,,,,,,,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20260904013000,http://www.femalefirst.co.uk/celebrity/john-malkovich-brushes-oscar-buzz-around-latest-dark-comedy-performance-1450074.html
1321394818,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,046,046,04,1,7.0,2,1,2,-1.99203187250996,0,,,,,,,,3,"Walker County, Georgia, United States",US,USGA,,34.7501,-85.3,354216,3,"Walker County, Georgia, United States",US,USGA,,34.7501,-85.3,354216,20260904013000,https://www.local3news.com/local-news/update-walker-co-data-center-study-committee-says-outright-ban-not-legally-viable/article_84466ee5-ad78-4f88-a573-1caf06ef3677.html
1321394819,20260904,202609,2026,2026.6685,,,,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,060,060,06,2,6.0,5,1,5,-4.31034482758621,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260904013000,https://www.local3news.com/local-news/great-value-frozen-berry-blend-recalled-over-possible-e-coli-contamination/article_dd29c476-3439-4709-a423-b1636f79661c.html
1321394820,20260904,202609,2026,2026.6685,,,,,,,,,,,GRC,ATHENS,GRC,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.67340067340068,0,,,,,,,,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikíR, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20260904013000,https://www.fox5atlanta.com/news/uga-vs-tennessee-what-know-youre-headed-athens-saturday
