GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1307841142,20260607,202606,2026,2026.4301,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-5.99294947121034,0,,,,,,,,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,4,"Coquitlam, British Columbia, Canada",CA,CA02,12552,49.2667,-122.783,-571568,20260607043000,https://www.cp24.com/news/canada/2026/06/06/man-with-fictitious-laminated-paper-licence-plate-tells-bc-court-the-law-doesnt-apply-to-him/
1307841143,20260607,202606,2026,2026.4301,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,1,042,042,04,1,1.9,4,1,4,3.62473347547975,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,1,Switzerland,SZ,SZ,,47,8,SZ,20260607043000,https://www.asiaone.com/entertainment/yes933-radio-dj-hazelle-teo-james-wong-wedding-married
1307841144,20260607,202606,2026,2026.4301,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,020,020,02,1,3.0,10,1,10,-2.24719101123596,0,,,,,,,,4,"Sentosa, Singapore (general), Singapore",SN,SN00,18585,1.25,103.827,-73615,4,"Sentosa, Singapore (general), Singapore",SN,SN00,18585,1.25,103.827,-73615,20260607043000,https://www.asiaone.com/singapore/yacht-fire-sentosa-cove-one15-marina-club
1307841145,20260607,202606,2026,2026.4301,,,,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,042,042,04,1,1.9,1,1,1,-8.05812417437253,0,,,,,,,,4,"Ashdod, HaDarom, Israel",IS,IS01,18315,31.7444,34.6809,-779676,4,"Ashdod, HaDarom, Israel",IS,IS01,18315,31.7444,34.6809,-779676,20260607043000,https://www.jpost.com/israel-news/article-898546
1307841146,20260607,202606,2026,2026.4301,,,,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,042,042,04,1,1.9,4,1,4,-8.05812417437253,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20260607043000,https://www.jpost.com/israel-news/article-898546
1307841147,20260607,202606,2026,2026.4301,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,042,042,04,1,1.9,4,1,4,7.34177215189874,0,,,,,,,,4,"Wrexham, Wrexham, United Kingdom",UK,UKZ4,40179,53.05,-3,-2612187,4,"Wrexham, Wrexham, United Kingdom",UK,UKZ4,40179,53.05,-3,-2612187,20260607043000,https://www.leaderlive.co.uk/news/26162472.paallams-international-spirit-fest-returns-wrexham/
1307841148,20260607,202606,2026,2026.4301,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,042,042,04,1,1.9,2,1,2,7.34177215189874,0,,,,,,,,1,Spain,SP,SP,,40,-4,SP,1,Spain,SP,SP,,40,-4,SP,20260607043000,https://www.leaderlive.co.uk/news/26162472.paallams-international-spirit-fest-returns-wrexham/
1307841149,20260607,202606,2026,2026.4301,,,,,,,,,,,GOV,ATTORNEY GENERAL,,,,,,GOV,,,1,111,111,11,3,-2.0,2,1,2,-5.30164533820841,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260607043000,https://www.asiaone.com/world/fbi-fires-several-analysts-tied-disputed-catholic-ideology-memo
1307841150,20260607,202606,2026,2026.4301,,,,,,,,,,,GOV,ATTORNEY GENERAL,,,,,,GOV,,,1,111,111,11,3,-2.0,3,1,3,-5.30164533820841,0,,,,,,,,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260607043000,https://www.asiaone.com/world/fbi-fires-several-analysts-tied-disputed-catholic-ideology-memo
1307841151,20260607,202606,2026,2026.4301,,,,,,,,,,,GOVLAB,SECRETARY OF LABOUR,,,,,,GOV,LAB,,0,042,042,04,1,1.9,15,1,10,0.69492703266157,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260607043000,https://www.freepressjournal.in/lifestyle/cintaa-president-poonam-dhillon-says-we-stand-by-our-artistes-as-ranveer-singhs-ban-is-lifted
1307841152,20260607,202606,2026,2026.4301,,,,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,0,042,042,04,1,1.9,10,1,10,-5.89005235602094,0,,,,,,,,4,"Mangapet, Andhra Pradesh, India",IN,IN02,70107,18.25,80.5167,-2103800,4,"Mangapet, Andhra Pradesh, India",IN,IN02,70107,18.25,80.5167,-2103800,20260607043000,https://www.thenewsminute.com/telangana/how-many-died-from-heat-in-telangana-the-answer-depends-on-whos-counting
1307841153,20260607,202606,2026,2026.4301,,,,,,,,,,,IND,CHENNAI,IND,,,,,,,,1,042,042,04,1,1.9,3,1,3,4.957805907173,0,,,,,,,,4,"Coonoor, Tamil Nadu, India",IN,IN25,17873,11.35,76.8167,-2093687,4,"Coonoor, Tamil Nadu, India",IN,IN25,17873,11.35,76.8167,-2093687,20260607043000,https://www.freepressjournal.in/lifestyle/nilgiri-todas-to-exhibit-traditional-art-in-mumbai
1307841154,20260607,202606,2026,2026.4301,,,,,,,,,,,IND,ANDHRA PRADESH,IND,,,,,,,,1,190,190,19,4,-10.0,2,1,2,0.33670033670034,0,,,,,,,,5,"Karnataka, Karnataka, India",IN,IN19,17688,13.5,76,-2099860,4,"Arabian Sea, India (general), India",IN,IN00,,20,65,-2089022,20260607043000,https://www.freepressjournal.in/mumbai/mumbai-weather-update-june-7-monsoon-yet-to-arrive-in-mumbai-temperature-touches-32c-on-sunday-morning-light-rain-likely-today
1307841155,20260607,202606,2026,2026.4301,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,050,050,05,1,3.5,1,1,1,-4.08163265306122,0,,,,,,,,1,Pakistan,PK,PK,,30,70,PK,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260607043000,https://www.asiaone.com/world/us-eyes-iranian-assets-gulf-allies-reconstruction-source-says
1307841156,20260607,202606,2026,2026.4301,,,,,,,,,,,ISRCVL,ISRAELI,ISR,,,,,CVL,,,0,084,084,08,2,7.0,3,1,3,-8.05812417437253,0,,,,,,,,4,"Ashdod, HaDarom, Israel",IS,IS01,18315,31.7444,34.6809,-779676,4,"Ashdod, HaDarom, Israel",IS,IS01,18315,31.7444,34.6809,-779676,20260607043000,https://www.jpost.com/israel-news/article-898546
1307841157,20260607,202606,2026,2026.4301,,,,,,,,,,,JOR,JORDAN,JOR,,,,,,,,1,042,042,04,1,1.9,8,1,8,1.95071868583162,0,,,,,,,,4,"Wadi Rum, Jordan (general), Jordan",JO,JO00,18315,29.6779,35.4547,-973454,4,"Wadi Rum, Jordan (general), Jordan",JO,JO00,18315,29.6779,35.4547,-973454,20260607043000,https://www.freepressjournal.in/lifestyle/discover-the-hidden-culinary-heritage-of-jordan
1307841158,20260607,202606,2026,2026.4301,,,,,,,,,,,KEN,KENYA,KEN,,,,,,,,0,042,042,04,1,1.9,6,1,6,-0.125,0,,,,,,,,4,"North Eastern Region, North-Eastern, Kenya",KE,KE06,18585,1,40.25,-2259593,4,"North Eastern Region, North-Eastern, Kenya",KE,KE06,18585,1,40.25,-2259593,20260607043000,https://www.standardmedia.co.ke/opinion/article/2001549688/june-is-already-here-let-us-take-stock-and-steer-kenya-hopefully
1307841159,20260607,202606,2026,2026.4301,,,,,,,,,,,KEN,KENYA,KEN,,,,,,,,1,043,043,04,1,2.8,4,1,4,0.92081031307551,0,,,,,,,,1,Kenya,KE,KE,,1,38,KE,1,Kenya,KE,KE,,1,38,KE,20260607043000,https://www.witneygazette.co.uk/news/26156191.blind-adventurer-amar-latif-supports-rafiki-thabo-foundation/
1307841160,20260607,202606,2026,2026.4301,,,,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,0,036,036,03,1,4.0,4,1,4,1.40350877192983,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260607043000,https://www.koreaherald.com/article/10765354
1307841161,20260607,202606,2026,2026.4301,,,,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,036,036,03,1,4.0,6,1,6,-2.05128205128206,0,,,,,,,,3,"Dunthorpe, Oregon, United States",US,USOR,OR051,45.4357,-122.655,1136234,3,"Dunthorpe, Oregon, United States",US,USOR,OR051,45.4357,-122.655,1136234,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841162,20260607,202606,2026,2026.4301,,,,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,036,036,03,1,4.0,2,1,2,-2.05128205128206,0,,,,,,,,3,"Portland, Oregon, United States",US,USOR,OR051,45.5235,-122.676,1136645,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841163,20260607,202606,2026,2026.4301,,,,,,,,,,,LEG,SENATE,,,,,,LEG,,,0,036,036,03,1,4.0,2,1,2,-2.05128205128206,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841164,20260607,202606,2026,2026.4301,,,,,,,,,,,MEX,MEXICAN,MEX,,,,,,,,1,051,051,05,1,3.4,2,1,2,2.53623188405797,0,,,,,,,,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667,-2602512,20260607043000,https://www.theguardian.com/lifeandstyle/2026/jun/07/dog-cat-bathroom-pet-nook
1307841165,20260607,202606,2026,2026.4301,,,,,,,,,,,MEX,MEXICAN,MEX,,,,,,,,1,051,051,05,1,3.4,3,1,3,2.53623188405797,0,,,,,,,,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,20260607043000,https://www.theguardian.com/lifeandstyle/2026/jun/07/dog-cat-bathroom-pet-nook
1307841166,20260607,202606,2026,2026.4301,,,,,,,,,,,MNC,CHEVRON,,,,,,MNC,,,0,057,057,05,1,8.0,2,1,2,-0.27203482045702,0,,,,,,,,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260607043000,https://www.jpost.com/israel-news/article-898544
1307841167,20260607,202606,2026,2026.4301,,,,,,,,,,,NMR,NORTH AMERICA,NMR,,,,,,,,0,051,051,05,1,3.4,1,1,1,2.71629778672032,0,,,,,,,,4,"Glastonbury, Somerset, United Kingdom",UK,UKM3,40129,51.1467,-2.71444,-2597059,4,"Glastonbury, Somerset, United Kingdom",UK,UKM3,40129,51.1467,-2.71444,-2597059,20260607043000,https://www.forbes.com/sites/hannahabraham/2026/06/07/olivia-rodrigos-newest-song-breaks-a-longstanding-tradition/
1307841168,20260607,202606,2026,2026.4301,,,,,,,,,,,NMR,NORTH AMERICA,NMR,,,,,,,,0,051,051,05,1,3.4,1,1,1,2.71629778672032,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260607043000,https://www.forbes.com/sites/hannahabraham/2026/06/07/olivia-rodrigos-newest-song-breaks-a-longstanding-tradition/
1307841169,20260607,202606,2026,2026.4301,,,,,,,,,,,PRK,NORTH KOREA,PRK,,,,,,,,0,036,036,03,1,4.0,4,1,4,1.40350877192983,0,,,,,,,,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260607043000,https://www.koreaherald.com/article/10765354
1307841170,20260607,202606,2026,2026.4301,,,,,,,,,,,REL,PRIEST,,,,,,,,,0,042,042,04,1,1.9,10,1,10,-6.30291627469426,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260607043000,https://www.brisbanetimes.com.au/healthcare/thousands-missed-cancer-signs-during-the-pandemic-the-consequences-can-be-deadly-20260605-p6046o.html
1307841171,20260607,202606,2026,2026.4301,,,,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,1,051,051,05,1,3.4,10,1,10,4.29292929292929,0,,,,,,,,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20260607043000,https://www.arabnews.com/node/2646234/saudi-arabia
1307841172,20260607,202606,2026,2026.4301,,,,,,,,,,,SGP,SINGAPORE,SGP,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-2.24719101123596,0,,,,,,,,4,"Sentosa, Singapore (general), Singapore",SN,SN00,18585,1.25,103.827,-73615,4,"Sentosa, Singapore (general), Singapore",SN,SN00,18585,1.25,103.827,-73615,20260607043000,https://www.asiaone.com/singapore/yacht-fire-sentosa-cove-one15-marina-club
1307841173,20260607,202606,2026,2026.4301,,,,,,,,,,,USA,OREGON,USA,,,,,,,,1,014,014,01,1,0.0,3,1,3,-2.05128205128206,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841174,20260607,202606,2026,2026.4301,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,020,020,02,1,3.0,4,1,4,-2.05128205128206,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841175,20260607,202606,2026,2026.4301,,,,,,,,,,,USA,MAINE,USA,,,,,,,,1,040,040,04,1,1.0,10,1,10,2.26876090750436,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260607043000,https://www.wmtw.com/article/maine-candidates-make-final-campaign-push-before-primary-elections/71513899
1307841176,20260607,202606,2026,2026.4301,,,,,,,,,,,USA,OREGON,USA,,,,,,,,1,042,042,04,1,1.9,3,1,3,-2.05128205128206,0,,,,,,,,3,"Dunthorpe, Oregon, United States",US,USOR,OR051,45.4357,-122.655,1136234,3,"Dunthorpe, Oregon, United States",US,USOR,OR051,45.4357,-122.655,1136234,20260607043000,https://www.wweek.com/news/2026/06/06/former-us-senator-bob-packwood-dies-at-93/
1307841177,20260607,202606,2026,2026.4301,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,100,100,10,3,-5.0,4,1,4,-8.88888888888889,0,,,,,,,,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,20260607043000,https://www.kctv5.com/2026/06/07/1-dead-3-hurt-rollover-crash-northbound-i-435/
1307841178,20260607,202606,2026,2026.4301,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,057,057,05,1,8.0,1,1,1,-0.27203482045702,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,534,40.3953,49.8822,-2705195,20260607043000,https://www.jpost.com/israel-news/article-898544
1307841179,20260607,202606,2026,2026.4301,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,057,057,05,1,8.0,1,1,1,-0.27203482045702,4,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",AE,AE01,28568,24.4667,54.3667,-782066,4,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",AE,AE01,28568,24.4667,54.3667,-782066,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,20260607043000,https://www.jpost.com/israel-news/article-898544
1307841180,20260607,202606,2026,2026.4301,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,10,1,10,0.63965884861407,4,"Townsville, Queensland, Australia",AS,AS04,40197,-19.2664,146.806,-1605526,0,,,,,,,,4,"Townsville, Queensland, Australia",AS,AS04,40197,-19.2664,146.806,-1605526,20260607043000,https://www.mysailing.com.au/wet-and-light-conditions-beset-australian-womens-keelboat-regatta-opener/
1307841181,20260607,202606,2026,2026.4301,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,013,013,01,1,0.4,4,1,4,-6.30291627469426,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260607043000,https://www.brisbanetimes.com.au/healthcare/thousands-missed-cancer-signs-during-the-pandemic-the-consequences-can-be-deadly-20260605-p6046o.html
1307841182,20260607,202606,2026,2026.4301,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,4,1,4,-2.96442687747036,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260607043000,https://www.abc.net.au/news/2026-06-07/south-australian-homelessness-service-sees-changing-demographic/106769764
1307841183,20260607,202606,2026,2026.4301,AUS,AUSTRALIA,AUS,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,6,1,6,0.63965884861407,4,"Port Phillip, Victoria, Australia",AS,AS07,154649,-38.1074,144.891,-1595905,0,,,,,,,,4,"Port Phillip, Victoria, Australia",AS,AS07,154649,-38.1074,144.891,-1595905,20260607043000,https://www.mysailing.com.au/wet-and-light-conditions-beset-australian-womens-keelboat-regatta-opener/
1307841184,20260607,202606,2026,2026.4301,AUS,AUSTRALIA,AUS,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,0831,083,08,2,5.0,40,4,40,-0.958124246844545,4,"Sunshine Coast, Queensland, Australia",AS,AS04,154693,-26.5,153,-1602923,4,"Sunshine Coast, Queensland, Australia",AS,AS04,154693,-26.5,153,-1602923,4,"Sunshine Coast, Queensland, Australia",AS,AS04,154693,-26.5,153,-1602923,20260607043000,https://www.dailyadvertiser.com.au/story/9287519/someone-elses-knife-fight-aukus-doubts-resurface/
1307841185,20260607,202606,2026,2026.4301,AUS,AUSTRALIA,AUS,,,,,,,,USA,VIRGINIA,USA,,,,,,,,1,0831,083,08,2,5.0,40,4,40,-0.958124246844545,4,"Sunshine Coast, Queensland, Australia",AS,AS04,154693,-26.5,153,-1602923,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260607043000,https://www.dailyadvertiser.com.au/story/9287519/someone-elses-knife-fight-aukus-doubts-resurface/
1307841186,20260607,202606,2026,2026.4301,AUT,AUSTRIA,AUT,,,,,,,,,,,,,,,,,,0,040,040,04,1,1.0,4,1,4,-3.64285714285714,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260607043000,https://www.theguardian.com/stage/2026/jun/07/milo-rau-turned-tribunals-into-theatre-now-his-own-moral-judgement-is-on-trial
1307841187,20260607,202606,2026,2026.4301,AUT,AUSTRIA,AUT,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,-3.64285714285714,1,Switzerland,SZ,SZ,,47,8,SZ,0,,,,,,,,1,Switzerland,SZ,SZ,,47,8,SZ,20260607043000,https://www.theguardian.com/stage/2026/jun/07/milo-rau-turned-tribunals-into-theatre-now-his-own-moral-judgement-is-on-trial
1307841188,20260607,202606,2026,2026.4301,AUT,AUSTRIA,AUT,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,2,1,2,-3.64285714285714,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260607043000,https://www.theguardian.com/stage/2026/jun/07/milo-rau-turned-tribunals-into-theatre-now-his-own-moral-judgement-is-on-trial
